gene,mean_log1p_CP10K,detection_fraction,sd_log1p_CP10K
RP11-500G22.5,0.0,0.0,0.0
RP11-500M8.7,0.0,0.0,0.0
RP11-501C14.5,0.0,0.0,0.0
RP11-501J20.5,0.0,0.0,0.0
RP11-502H18.2,0.0,0.0,0.0
RP11-502I4.3,0.0026970468974532747,0.004878048780487805,0.040683542763844165
RP11-502N13.2,0.0,0.0,0.0
RP11-503C24.2,0.0,0.0,0.0
RP11-503C24.4,0.0,0.0,0.0
RP11-503E24.2,0.0019809504855873134,0.0027874564459930314,0.04135401595524357
RP11-503P10.1,0.0005845156469868174,0.0006968641114982578,0.022142267434850017
RP11-504A18.1,0.004730647820699463,0.0062717770034843206,0.06455599824867422
RP11-504P24.9,0.0,0.0,0.0
RP11-505E24.2,0.000572781652876678,0.0013937282229965157,0.015766266909757493
RP11-505E24.3,0.0007334912109844757,0.0006968641114982578,0.027785669448634195
RP11-505K9.1,0.016867228530666006,0.02857142857142857,0.11622307662214722
RP11-505K9.4,0.0009756666599932034,0.0013937282229965157,0.026251565295492045
RP11-505P4.6,0.00037087813339842923,0.0006968641114982578,0.014049380641526613
RP11-505P4.7,0.0,0.0,0.0
RP11-506B6.6,0.0,0.0,0.0
RP11-506F3.1,0.00025252653002912155,0.0006968641114982578,0.009566056941544283
RP11-506H20.1,0.0,0.0,0.0
RP11-506H21.5,0.0006845630395980419,0.0013937282229965157,0.018533630628018296
RP11-506M12.1,0.0,0.0,0.0
RP11-506M13.3,0.003013683171089445,0.0062717770034843206,0.040699802565066535
RP11-506O24.1,0.0007212598265507582,0.0013937282229965157,0.01949043055650837
RP11-507B12.2,0.0,0.0,0.0
RP11-507K2.2,0.0005434655479105953,0.0006968641114982578,0.020587232464172316
RP11-507K2.3,0.0007318681754678896,0.0020905923344947735,0.016655220599653714
RP11-508N22.12,0.0011420198062418523,0.0020905923344947735,0.025374331647012166
RP11-508N22.13,0.00031870924853397733,0.0006968641114982578,0.01207315056727397
RP11-509J21.2,0.0,0.0,0.0
RP11-509J21.4,0.0,0.0,0.0
RP11-50B3.4,0.0003084375898911721,0.0006968641114982578,0.011684045820735657
RP11-50C13.1,0.0,0.0,0.0
RP11-50D16.4,0.0,0.0,0.0
RP11-50D9.3,0.00019170933059346808,0.0006968641114982578,0.007262216656883402
RP11-50I19.2,0.0014844842323930663,0.0027874564459930314,0.03133652578217823
RP11-510J16.5,0.0,0.0,0.0
RP11-510M2.2,0.00029690403656387835,0.0006968641114982578,0.01124713874465733
RP11-510M2.6,0.0,0.0,0.0
RP11-511B23.1,0.0,0.0,0.0
RP11-511B23.2,0.00040202402895287846,0.0006968641114982578,0.015229230577827938
RP11-511B23.3,0.0008135461411817484,0.0013937282229965157,0.02210024437429657
RP11-511P7.5,0.04311113711780025,0.07804878048780488,0.1603906486332483
RP11-513D5.2,0.0,0.0,0.0
RP11-513D5.5,0.0011261249093629348,0.0013937282229965157,0.03023246179388428
RP11-513G11.4,0.0002693538482190947,0.0006968641114982578,0.010203499209333748
RP11-513H8.1,0.0,0.0,0.0
RP11-513M1.1,0.0,0.0,0.0
RP11-513M16.7,0.0021734378312962786,0.004181184668989547,0.03577401046612681
RP11-513M16.8,0.0028300621702391443,0.004878048780487805,0.048809479210544814
RP11-513O17.3,0.0,0.0,0.0
RP11-514D23.1,0.0006161737583200777,0.0013937282229965157,0.016540283491012258
RP11-514D23.3,0.03998247644606616,0.059930313588850176,0.1789699465358182
RP11-514O12.4,0.0024590296085524985,0.0027874564459930314,0.05049525769305288
RP11-514P8.2,0.0,0.0,0.0
RP11-514P8.6,0.00019043355855538898,0.0006968641114982578,0.007213888633846424
RP11-514P8.7,0.0,0.0,0.0
RP11-515E23.2,0.0,0.0,0.0
RP11-515O17.2,0.0007857575190412262,0.0006968641114982578,0.0297655900492044
RP11-515O17.3,0.0005037785134104409,0.0006968641114982578,0.019083832279543286
RP11-516C1.1,0.0,0.0,0.0
RP11-517A5.5,0.0,0.0,0.0
RP11-517A5.7,0.0,0.0,0.0
RP11-517B11.4,0.0010780559476535566,0.0020905923344947735,0.024379096796015604
RP11-517C16.2,0.0,0.0,0.0
RP11-517I3.1,0.0,0.0,0.0
RP11-517P14.2,0.007529430984339938,0.014634146341463415,0.06669843070265953
RP11-518L10.5,0.0032688792990999372,0.006968641114982578,0.041129113433171265
RP11-519G16.2,0.0,0.0,0.0
RP11-519G16.3,0.00022755216170713518,0.0006968641114982578,0.008619993058990357
RP11-519G16.5,0.0,0.0,0.0
RP11-519M16.1,0.0,0.0,0.0
RP11-51J9.4,0.0,0.0,0.0
RP11-51J9.5,0.04465861103661098,0.07177700348432056,0.183798522148535
RP11-51J9.6,0.001156391752384478,0.0013937282229965157,0.032460577871543494
RP11-520A21.1,0.0,0.0,0.0
RP11-521B24.3,0.005149716225485677,0.009059233449477353,0.06194907389049585
RP11-521B24.5,0.0,0.0,0.0
RP11-521C20.5,0.0,0.0,0.0
RP11-521D12.1,0.00037087813339842923,0.0006968641114982578,0.014049380641526613
RP11-521D12.5,0.0,0.0,0.0
RP11-521O16.1,0.0005776494058739282,0.0013937282229965157,0.016054588293201687
RP11-521O16.2,0.0011374996303496888,0.0020905923344947735,0.025220032902297334
RP11-522B15.3,0.007483533970320401,0.014634146341463415,0.06746492441600467
RP11-522I20.3,0.00604293506206944,0.012543554006968641,0.05677268144529451
RP11-522M21.3,0.0,0.0,0.0
RP11-523H20.3,0.0,0.0,0.0
RP11-523H24.3,0.0009333793731364861,0.0020905923344947735,0.021036872657983333
RP11-524C21.2,0.018138309434000837,0.030662020905923345,0.10892660732116506
RP11-524D16__A.3,0.004116620861846668,0.009059233449477353,0.04659350294543356
RP11-524F11.2,0.0015688044670015536,0.0020905923344947735,0.03862283757667219
RP11-524H19.2,0.0,0.0,0.0
RP11-524N5.1,0.0,0.0,0.0
RP11-524O1.4,0.0019080635963362863,0.004181184668989547,0.03201878304763965
RP11-525A16.4,0.003338304520281435,0.005574912891986063,0.05889460772904908
RP11-525G13.2,0.0,0.0,0.0
RP11-525K10.3,0.0001852636906289957,0.0006968641114982578,0.007018046830775526
RP11-526A4.1,0.0,0.0,0.0
RP11-526F3.1,0.0,0.0,0.0
RP11-526I2.5,0.0016406334841741479,0.003484320557491289,0.029104683259862
RP11-527D7.1,0.0,0.0,0.0
RP11-527F13.1,0.00045300759441527526,0.0006968641114982578,0.01716055910097359
RP11-527J8.1,0.0,0.0,0.0
RP11-527L4.2,0.0,0.0,0.0
RP11-528A4.2,0.0,0.0,0.0
RP11-528G1.2,0.0,0.0,0.0
RP11-528I4.2,0.00022360425922147474,0.0006968641114982578,0.00847044101005064
RP11-529E10.7,0.0,0.0,0.0
RP11-529G21.2,0.0,0.0,0.0
RP11-529K1.4,0.0004608627206307808,0.0006968641114982578,0.01745812223088266
RP11-52J3.2,0.0,0.0,0.0
RP11-530C5.1,0.0,0.0,0.0
RP11-530C5.2,0.0,0.0,0.0
RP11-530N7.3,0.0,0.0,0.0
RP11-531A24.3,0.0005241626985844468,0.0013937282229965157,0.014438110715159255
RP11-531A24.5,0.001110138769774173,0.0020905923344947735,0.0250151923546847
RP11-531F16.4,0.00040950834708597926,0.0006968641114982578,0.015512746980724768
RP11-531H8.1,0.0,0.0,0.0
RP11-532E4.2,0.0,0.0,0.0
RP11-532F12.5,0.011496390099849214,0.021602787456445994,0.08157054172072517
RP11-532F6.3,0.014401071835088082,0.02229965156794425,0.1027456310968384
RP11-532F6.4,0.0,0.0,0.0
RP11-532F6.5,0.0,0.0,0.0
RP11-532M24.1,0.0011598389292560112,0.0027874564459930314,0.022125767203365298
RP11-532N4.2,0.0,0.0,0.0
RP11-533E19.5,0.003287289382867425,0.006968641114982578,0.0426822073854269
RP11-533E19.7,0.003233487374232596,0.0062717770034843206,0.04394904648621909
RP11-534C12.1,0.0,0.0,0.0
RP11-534L20.5,0.00048400705712686504,0.0006968641114982578,0.01833486195708201
RP11-535A19.2,0.0010938467945865423,0.0020905923344947735,0.024386379687725473
RP11-535A5.1,0.0008426123945087737,0.0013937282229965157,0.022591229878752683
RP11-535M15.1,0.0002954091627260567,0.0006968641114982578,0.01119051084005112
RP11-536C5.7,0.0028129646625063287,0.004181184668989547,0.04673317994567564
RP11-536G4.2,0.00020163181667655255,0.0006968641114982578,0.007638094260165405
RP11-536I6.2,0.0,0.0,0.0
RP11-536K7.3,0.08558931751185427,0.13588850174216027,0.23941074469818285
RP11-536K7.5,0.0006436326007490171,0.0006968641114982578,0.024381700043513456
RP11-536N17.1,0.0,0.0,0.0
RP11-536O18.1,0.0032645688372517313,0.0062717770034843206,0.044978821062785036
RP11-537H15.3,0.0,0.0,0.0
RP11-538C21.2,0.0,0.0,0.0
RP11-538D16.3,0.0,0.0,0.0
RP11-538I12.3,0.0001989196179998157,0.0006968641114982578,0.007535352393893159
RP11-538P18.2,0.04448059551966321,0.06829268292682927,0.18568002817511362
RP11-539G18.3,0.002823737058047099,0.004878048780487805,0.042300140079659786
RP11-539I5.1,0.003566305391082785,0.007665505226480836,0.043797773939462104
RP11-539L10.2,0.0013061448814228542,0.0020905923344947735,0.029949207628742182
RP11-539L10.3,0.021077559193340322,0.0397212543554007,0.11090123463336163
RP11-53B2.3,0.0005554101547036588,0.0013937282229965157,0.01605727945598595
RP11-53B2.4,0.0,0.0,0.0
RP11-53B5.1,0.0,0.0,0.0
RP11-53I6.3,0.0010858195132383292,0.0013937282229965157,0.03021040673746317
RP11-53I6.4,0.0003087431696799142,0.0006968641114982578,0.011695621609065524
RP11-53M11.3,0.0,0.0,0.0
RP11-53O19.1,0.013430836290582929,0.025087108013937282,0.09409960114995658
RP11-53O19.3,0.006057311227844884,0.012543554006968641,0.06239247681914962
RP11-540A21.2,0.015478100551212508,0.02578397212543554,0.11371296359976632
RP11-540K16.1,0.0004774525236656513,0.0006968641114982578,0.0180865670935364
RP11-540N6.1,0.0,0.0,0.0
RP11-540O11.1,0.0,0.0,0.0
RP11-540O11.4,0.0,0.0,0.0
RP11-540O11.6,0.0,0.0,0.0
RP11-540O11.7,0.00021922740403631496,0.0006968641114982578,0.008304639634958276
RP11-541P9.3,0.0,0.0,0.0
RP11-542A14.2,0.00028804943620354905,0.0006968641114982578,0.010911714141025545
RP11-542B15.1,0.0008942632126442271,0.0013937282229965157,0.025013089336012716
RP11-542C16.1,0.0,0.0,0.0
RP11-542C16.2,0.0,0.0,0.0
RP11-542G1.1,0.0,0.0,0.0
RP11-542K23.7,0.0,0.0,0.0
RP11-542M13.2,0.0002791127710575483,0.0006968641114982578,0.010573180808926544
RP11-542M13.3,0.0,0.0,0.0
RP11-543C4.1,0.0009391643565848741,0.0013937282229965157,0.025172068197564897
RP11-543D10.2,0.0,0.0,0.0
RP11-543D5.1,0.0,0.0,0.0
RP11-544A12.4,0.0005955256398835472,0.0013937282229965157,0.016506088295194773
RP11-544A12.8,0.026149954201189207,0.04250871080139373,0.13926378875657686
RP11-544D21.2,0.0,0.0,0.0
RP11-544I20.2,0.0023663711842128957,0.003484320557491289,0.0459432434123761
RP11-544L8__B.4,0.0,0.0,0.0
RP11-544M22.8,0.002438636817478534,0.004181184668989547,0.04610249942735232
RP11-545D19.1,0.0,0.0,0.0
RP11-545E17.3,0.021523448457090782,0.04041811846689895,0.11214629827865448
RP11-545I5.3,0.009248664334963522,0.015331010452961672,0.07852036770787921
RP11-545J16.1,0.0,0.0,0.0
RP11-545M17.1,0.00038980450916054424,0.0006968641114982578,0.01476633813591969
RP11-546B15.1,0.00029306388900146943,0.0006968641114982578,0.011101668602404557
RP11-546J1.1,0.0,0.0,0.0
RP11-546K22.1,0.0006865888714393945,0.0013937282229965157,0.01902277891363262
RP11-546K22.3,0.0015314509323500474,0.0027874564459930314,0.03163669872117983
RP11-546M21.6,0.0,0.0,0.0
RP11-546O6.4,0.0,0.0,0.0
RP11-547C5.1,0.0,0.0,0.0
RP11-547C5.2,0.0,0.0,0.0
RP11-547D23.1,0.0,0.0,0.0
RP11-547D24.1,0.0,0.0,0.0
RP11-547D24.3,0.0,0.0,0.0
RP11-548H3.1,0.004962870720836798,0.00975609756097561,0.051895445166805554
RP11-548P2.2,0.0003298766915010465,0.0006968641114982578,0.012496188872604157
RP11-549B18.1,0.0004197454791309204,0.0006968641114982578,0.015900543811611094
RP11-549L6.3,0.0,0.0,0.0
RP11-54A4.2,0.0,0.0,0.0
RP11-54A9.1,0.00241078634646849,0.004181184668989547,0.040909675345274704
RP11-54C4.3,0.001793459618762907,0.004181184668989547,0.028779154091198862
RP11-54G14.1,0.0004226319932762472,0.0006968641114982578,0.016009888990803096
RP11-54H7.4,0.0018818278679487467,0.0027874564459930314,0.04245003627419232
RP11-54O15.3,0.0,0.0,0.0
RP11-54O7.1,0.0019750315401194374,0.004181184668989547,0.03424528357080946
RP11-54O7.11,0.0,0.0,0.0
RP11-54O7.16,0.000369088428965482,0.0006968641114982578,0.013981584143027498
RP11-54O7.17,0.03416433827079606,0.050871080139372825,0.16945415999387242
RP11-54O7.18,0.0,0.0,0.0
RP11-54O7.2,0.0005012060251429615,0.0006968641114982578,0.01898638283830903
RP11-54O7.3,0.016056316970753902,0.022996515679442508,0.11983356332839466
RP11-550A5.2,0.0,0.0,0.0
RP11-550P17.5,0.0,0.0,0.0
RP11-551L14.4,0.0002503257248292474,0.0006968641114982578,0.009482687372981266
RP11-552D4.1,0.0,0.0,0.0
RP11-552D8.1,0.0,0.0,0.0
RP11-552F3.10,0.0006336455861826033,0.0013937282229965157,0.017489744124562372
RP11-552F3.13,0.0,0.0,0.0
RP11-552F3.9,0.00046416429990085825,0.0013937282229965157,0.012883870339643846
RP11-553A10.1,0.0,0.0,0.0
RP11-553A21.3,0.0024140012429672755,0.004878048780487805,0.03610788588336075
RP11-553K8.2,0.0,0.0,0.0
RP11-553K8.5,0.0002120524962873051,0.0006968641114982578,0.0080328441286824
RP11-553L6.2,0.00044108031150675566,0.0006968641114982578,0.016708736999558542
RP11-553L6.5,0.11221754698437952,0.17491289198606272,0.2767362195403608
RP11-553P9.2,0.00031095600162002544,0.0006968641114982578,0.011779446767312183
RP11-554A11.7,0.0,0.0,0.0
RP11-554A11.9,0.0,0.0,0.0
RP11-554D13.1,0.0004396133667025067,0.0006968641114982578,0.016653167085672944
RP11-554D15.1,0.0015958952807307802,0.0027874564459930314,0.030564525011173592
RP11-554D15.3,0.0019776775101218004,0.0027874564459930314,0.040080755579600225
RP11-554E23.2,0.0026800891669749934,0.005574912891986063,0.03684010165106198
RP11-554E23.4,0.00021293402527656257,0.0006968641114982578,0.008066237675514435
RP11-554F20.1,0.0,0.0,0.0
RP11-554I8.2,0.0007502356400504407,0.0013937282229965157,0.020933811425394362
RP11-554J4.1,0.008014580818886416,0.015331010452961672,0.06801935108913486
RP11-555G19.1,0.0012496664914173749,0.0020905923344947735,0.030629360389465322
RP11-556E13.1,0.006941581891777844,0.011846689895470384,0.06587067031525363
RP11-556I14.1,0.0,0.0,0.0
RP11-556I14.2,0.0,0.0,0.0
RP11-556N4.1,0.0007595779961921474,0.0013937282229965157,0.021042551227250676
RP11-556O15.1,0.0,0.0,0.0
RP11-557C18.4,0.0009908936076025749,0.0020905923344947735,0.022705020551290176
RP11-557H15.3,0.0013997074769435249,0.0020905923344947735,0.03220083332961844
RP11-557H15.4,0.00020856097690844614,0.0006968641114982578,0.007900580507957803
RP11-557L19.1,0.0005038943148066345,0.0013937282229965157,0.013612075405885618
RP11-557N21.1,0.0012633239720743655,0.0027874564459930314,0.02665872475548159
RP11-559M23.1,0.0,0.0,0.0
RP11-55K13.1,0.0015456516912589037,0.0027874564459930314,0.029369242261158002
RP11-560I19.1,0.0,0.0,0.0
RP11-560J1.2,0.0014076611866469552,0.0027874564459930314,0.028443512982028962
RP11-561B11.2,0.0,0.0,0.0
RP11-561B11.3,0.0020780486001698985,0.004878048780487805,0.03187942946324723
RP11-561B11.6,0.0,0.0,0.0
RP11-561O23.5,0.0,0.0,0.0
RP11-561O23.8,0.0,0.0,0.0
RP11-561P12.5,0.0,0.0,0.0
RP11-562A8.4,0.0,0.0,0.0
RP11-563D10.1,0.00022967859236177804,0.0006968641114982578,0.008700545216113067
RP11-563J2.2,0.0028658239385823095,0.004181184668989547,0.051468104931072275
RP11-563J2.3,0.00038871109469895926,0.0006968641114982578,0.014724918072059376
RP11-563K23.1,0.0,0.0,0.0
RP11-563N4.1,0.0065297497445633585,0.00975609756097561,0.07617525234758953
RP11-565F19.4,0.0,0.0,0.0
RP11-565N2.2,0.0,0.0,0.0
RP11-566K11.5,0.0,0.0,0.0
RP11-567C2.1,0.0006574470172554965,0.0013937282229965157,0.017950142167741663
RP11-567E21.3,0.0,0.0,0.0
RP11-567G11.1,0.0,0.0,0.0
RP11-567I13.1,0.000249140730284269,0.0006968641114982578,0.009437798127913134
RP11-567J20.2,0.0025764482462775143,0.004181184668989547,0.04161206433487708
RP11-567J20.3,0.0,0.0,0.0
RP11-567M16.5,0.0,0.0,0.0
RP11-567M16.6,0.017008272719357294,0.02857142857142857,0.10916513543362279
RP11-568A7.2,0.0,0.0,0.0
RP11-568A7.3,0.0,0.0,0.0
RP11-568J23.4,0.0,0.0,0.0
RP11-568N6.1,0.0041005837245945585,0.006968641114982578,0.05407202818481554
RP11-569A11.1,0.0006483259720673079,0.0006968641114982578,0.02455949149090476
RP11-569G13.3,0.0,0.0,0.0
RP11-56B16.4,0.0003124017480176661,0.0006968641114982578,0.011834213656008076
RP11-56B16.5,0.0,0.0,0.0
RP11-56D16.8,0.004768309987673897,0.008362369337979094,0.05579705887222196
RP11-56G10.2,0.0,0.0,0.0
RP11-571E6.3,0.0005363397447326336,0.0013937282229965157,0.014515203300469914
RP11-571I18.4,0.002156847091897648,0.004181184668989547,0.03439981770747061
RP11-571L19.8,0.0025829019458118176,0.004181184668989547,0.04089724600524037
RP11-571M6.17,0.004518646365971989,0.007665505226480836,0.06331491461975602
RP11-571M6.18,0.00041713066354062337,0.0006968641114982578,0.01580149095239058
RP11-571M6.7,0.001640313301741856,0.0027874564459930314,0.03222251162395064
RP11-572B2.1,0.0,0.0,0.0
RP11-572C15.5,0.000692626363189964,0.0013937282229965157,0.01960801835851441
RP11-572C21.1,0.00042152505507040154,0.0006968641114982578,0.015967956628660122
RP11-572M11.4,0.0006878079953604238,0.0013937282229965157,0.018724911745328494
RP11-572O17.1,0.0023921927075395318,0.004878048780487805,0.035573073127219336
RP11-572O6.1,0.0,0.0,0.0
RP11-573D15.2,0.0017455245901844163,0.0027874564459930314,0.040588013103733854
RP11-573D15.3,0.0,0.0,0.0
RP11-573D15.8,0.0,0.0,0.0
RP11-573D15.9,0.0010401250585085665,0.0020905923344947735,0.024504121544893644
RP11-573G6.10,0.0002708165605556621,0.0006968641114982578,0.01025890879144415
RP11-573G6.6,0.000520666151279057,0.0006968641114982578,0.019723559540836315
RP11-573G6.8,0.0,0.0,0.0
RP11-573G6.9,0.0,0.0,0.0
RP11-574F21.2,0.0013256099111250343,0.0027874564459930314,0.025465342884071825
RP11-574F21.3,0.0029297595903450754,0.003484320557491289,0.0531618428526576
RP11-574H6.1,0.005786020926308597,0.009059233449477353,0.07611524537598938
RP11-574K11.29,0.0009076299391397846,0.0027874564459930314,0.017473204508550215
RP11-574K11.31,0.0,0.0,0.0
RP11-574K11.5,0.0,0.0,0.0
RP11-574O7.1,0.0006614425329986226,0.0013937282229965157,0.017750467390479176
RP11-575A19.2,0.0,0.0,0.0
RP11-575F12.1,0.0,0.0,0.0
RP11-575F12.3,0.0006481699100190672,0.0013937282229965157,0.018349348589527623
RP11-575H3.1,0.0020171396285821835,0.004181184668989547,0.03192054824163253
RP11-575I8.1,0.0,0.0,0.0
RP11-575L7.4,0.0,0.0,0.0
RP11-575L7.8,0.0007398261786117116,0.0013937282229965157,0.020001985572386954
RP11-576D8.4,0.0,0.0,0.0
RP11-576I22.2,0.016894042178357778,0.027177700348432057,0.11398965812795803
RP11-576N17.5,0.00039569049021546493,0.0006968641114982578,0.014989307302453313
RP11-578F21.6,0.000703731140309086,0.0006968641114982578,0.026658316490383315
RP11-579D7.2,0.0009680046916260764,0.0013937282229965157,0.026289798774223543
RP11-579D7.4,0.0005225064845775843,0.0006968641114982578,0.01979327393133264
RP11-57A1.1,0.0,0.0,0.0
RP11-57A19.2,0.00035455100180372637,0.0006968641114982578,0.013430886139150961
RP11-57C13.3,0.0,0.0,0.0
RP11-57C13.6,0.0,0.0,0.0
RP11-57G10.8,0.002444374630838059,0.004181184668989547,0.03984205839676244
RP11-57H12.3,0.0032607703818913945,0.004878048780487805,0.05097097359973112
RP11-57H14.2,0.001940274326863581,0.004181184668989547,0.03219857336156994
RP11-580I16.2,0.001237288049972594,0.0013937282229965157,0.033157729403335036
RP11-582E3.6,0.013732523405659211,0.025087108013937282,0.10051964206090347
RP11-582J16.3,0.0,0.0,0.0
RP11-582J16.4,0.0018613382242143976,0.0027874564459930314,0.03595803696890651
RP11-582J16.5,0.010276687895261986,0.016724738675958188,0.08549360191583073
RP11-583F2.2,0.0,0.0,0.0
RP11-583F2.5,0.0006777651135831881,0.0013937282229965157,0.019396675174817014
RP11-584P21.2,0.0022557487814682106,0.004181184668989547,0.036741258274351034
RP11-585P4.5,0.0019526525501404185,0.003484320557491289,0.03431237637969027
RP11-586D19.1,0.0,0.0,0.0
RP11-586D19.2,0.0,0.0,0.0
RP11-586K2.1,0.0003074555801091014,0.0006968641114982578,0.01164684592141673
RP11-587P21.2,0.0,0.0,0.0
RP11-588G21.2,0.001024580348178507,0.0020905923344947735,0.02263880702554055
RP11-588H23.3,0.0,0.0,0.0
RP11-589B3.6,0.00027419454190606127,0.0006968641114982578,0.010386871433395731
RP11-589C21.5,0.0,0.0,0.0
RP11-589C21.6,0.001983385827552447,0.003484320557491289,0.03521355162248059
RP11-589M4.1,0.0008706700442813401,0.0013937282229965157,0.023364405495376866
RP11-589P10.5,0.007637669573764892,0.012543554006968641,0.07125088187353706
RP11-58C22.2,0.00022360425922147474,0.0006968641114982578,0.00847044101005064
RP11-58K22.4,0.0,0.0,0.0
RP11-58K22.5,0.0007752871621444428,0.0006968641114982578,0.029368958335849887
RP11-593F23.1,0.00039643040813516035,0.0006968641114982578,0.01501733642458578
RP11-595B24.1,0.0,0.0,0.0
RP11-595B24.2,0.0,0.0,0.0
RP11-596C23.2,0.011271542413866681,0.017421602787456445,0.096544101976837
RP11-596C23.6,0.00033378935795706056,0.0006968641114982578,0.012644406131627135
RP11-596D21.1,0.0030584665937215703,0.004878048780487805,0.04529216697334831
RP11-597D13.8,0.0,0.0,0.0
RP11-597D13.9,0.02026030591713079,0.03414634146341464,0.119255575460415
RP11-598F7.3,0.0006877140280240272,0.0013937282229965157,0.01889474640622419
RP11-598F7.4,0.0,0.0,0.0
RP11-598F7.5,0.0003153927103145626,0.0006968641114982578,0.011947515476766566
RP11-598F7.6,0.006774428501602071,0.004181184668989547,0.11698106351007602
RP11-599B13.3,0.00021722933981943213,0.0006968641114982578,0.008228950177421443
RP11-599B13.7,0.0016462671204070358,0.003484320557491289,0.030029508729867236
RP11-59C5.3,0.005238777881162587,0.00975609756097561,0.057775748749660336
RP11-59D5__B.2,0.0,0.0,0.0
RP11-59H7.4,0.005422304603708016,0.009059233449477353,0.06851345882094799
RP11-5A19.5,0.0,0.0,0.0
RP11-5C23.1,0.006264734603665151,0.011149825783972125,0.06203533607458023
RP11-5C23.2,0.0010284384813457898,0.0013937282229965157,0.027853707178987167
RP11-600F24.7,0.0009117212563032767,0.0013937282229965157,0.02450845475155351
RP11-600L4.1,0.0,0.0,0.0
RP11-602N24.3,0.0004899606075493453,0.0006968641114982578,0.018560390745440334
RP11-603J24.14,0.0,0.0,0.0
RP11-603J24.17,0.0010107791105068,0.0013937282229965157,0.030557219128556065
RP11-603J24.21,0.0007673459191314144,0.0013937282229965157,0.02082180636379325
RP11-603J24.5,0.0,0.0,0.0
RP11-605B16.1,0.0009179627212082959,0.0013937282229965157,0.024644798590728597
RP11-609N14.1,0.0003378980034834054,0.0006968641114982578,0.012800047350999625
RP11-60A24.3,0.0,0.0,0.0
RP11-60A8.1,0.0,0.0,0.0
RP11-60H5.1,0.0,0.0,0.0
RP11-60I3.4,0.00044448418910140325,0.0006968641114982578,0.016837680627337735
RP11-60L3.1,0.00277729328041033,0.005574912891986063,0.03876426167696875
RP11-60L3.6,0.001882450961075398,0.0020905923344947735,0.041369552728279066
RP11-610P16.1,0.0,0.0,0.0
RP11-611O2.1,0.00021293402527656257,0.0006968641114982578,0.008066237675514435
RP11-611O2.5,0.00038871109469895926,0.0006968641114982578,0.014724918072059376
RP11-613C6.2,0.00042652698591822335,0.0006968641114982578,0.016157436741115683
RP11-613D13.5,0.0010612004413605388,0.0013937282229965157,0.031999298486919986
RP11-613D13.8,0.0023448257273604336,0.004878048780487805,0.03660335842767603
RP11-613M10.9,0.0,0.0,0.0
RP11-615I2.2,0.0022934846311044406,0.004878048780487805,0.03678697829698104
RP11-615I2.6,0.00021722933981943213,0.0006968641114982578,0.008228950177421443
RP11-616M22.11,0.008469836768094161,0.015331010452961672,0.07500271365633879
RP11-616M22.12,0.0012508901027337897,0.0027874564459930314,0.025311411838032854
RP11-616M22.3,0.0,0.0,0.0
RP11-616M22.7,0.0,0.0,0.0
RP11-617F23.1,0.006408448650128557,0.0132404181184669,0.06060427085141838
RP11-618K13.2,0.0,0.0,0.0
RP11-618L22.1,0.00036958936730563846,0.0006968641114982578,0.014000560385585406
RP11-619A14.3,0.0,0.0,0.0
RP11-61A14.1,0.0014021393331220661,0.0006968641114982578,0.05311499231022507
RP11-61A14.4,0.0005053935184116249,0.0013937282229965157,0.013752223985496576
RP11-61E11.1,0.0,0.0,0.0
RP11-61E11.2,0.0007522304242680469,0.0013937282229965157,0.020190777583128802
RP11-61F12.1,0.0,0.0,0.0
RP11-61G19.1,0.0,0.0,0.0
RP11-61G19.2,0.0,0.0,0.0
RP11-61I13.3,0.0009264337565500903,0.0020905923344947735,0.020977019452657418
RP11-61J19.3,0.0,0.0,0.0
RP11-61J19.5,0.03477611877959439,0.05435540069686411,0.17292788879670942
RP11-61K9.2,0.0008314350885366345,0.0013937282229965157,0.023550766558531153
RP11-61K9.3,0.031884318783835026,0.059233449477351915,0.13978763379676318
RP11-61L14.6,0.0,0.0,0.0
RP11-61L19.2,0.000612417408510709,0.0006968641114982578,0.023199225052238395
RP11-61O11.1,0.0,0.0,0.0
RP11-620J15.2,0.0006513590037833155,0.0013937282229965157,0.0178236678066111
RP11-620J15.3,0.0573835480110298,0.1024390243902439,0.18833096402335447
RP11-620J15.4,0.0011194148083912329,0.0027874564459930314,0.021800587293399773
RP11-621L6.3,0.0,0.0,0.0
RP11-622C24.2,0.0015554396020446405,0.0013937282229965157,0.04293495332846204
RP11-622J8.1,0.0,0.0,0.0
RP11-624C23.1,0.0008460270176984427,0.0013937282229965157,0.022654229362646827
RP11-624D11.2,0.0,0.0,0.0
RP11-624G17.3,0.0,0.0,0.0
RP11-624J12.1,0.0008766582459544896,0.0013937282229965157,0.025785696132376697
RP11-624L4.1,0.004113392854190363,0.008362369337979094,0.04868072246940494
RP11-624L4.2,0.0004499786720188862,0.0006968641114982578,0.01704581929873564
RP11-624M8.1,0.0006405269480666811,0.0013937282229965157,0.017531242211187237
RP11-625H11.2,0.0,0.0,0.0
RP11-625L16.3,0.00020594075351518208,0.0006968641114982578,0.007801322793623233
RP11-626G11.1,0.0,0.0,0.0
RP11-626G11.3,0.011261560907770243,0.017421602787456445,0.09796258744227745
RP11-626G11.4,0.0011764508800932495,0.0013937282229965157,0.03706116615749546
RP11-626G11.5,0.0005156926910660169,0.0013937282229965157,0.014180275047275544
