gene,mean_log1p_CP10K,detection_fraction,sd_log1p_CP10K
LINC00997,0.030953735459682087,0.03650190114068441,0.1814279283565821
AC018648.1,0.000948413552645261,0.001520912547528517,0.02446579684602836
FKBP9,0.5359078169659778,0.4661596958174905,0.6427721579057369
BBS9,0.06164463282719832,0.07072243346007605,0.2611287683178444
BMPER,0.038842993637439795,0.03574144486692015,0.22018859576874125
NPSR1,0.0,0.0,0.0
AC018647.2,0.05509164286278458,0.06007604562737642,0.23985786109631002
SEPT7,1.7427751580684627,0.9110266159695818,0.7478334330902358
EEPD1,0.06633551388702344,0.08669201520912548,0.2391775819025918
AC006960.3,0.0,0.0,0.0
ANLN,0.017232348362269726,0.013688212927756654,0.1689408009672287
AC007349.2,0.0,0.0,0.0
ELMO1-AS1,0.0,0.0,0.0
GPR141,0.0,0.0,0.0
EPDR1,0.2247063186637095,0.23650190114068442,0.4460982778199842
NME8,0.0,0.0,0.0
STARD3NL,0.22171019690929006,0.24258555133079848,0.4424185353105871
TRG-AS1,0.002013006933117564,0.003041825095057034,0.041519354475659236
POU6F2,0.0007286498600279727,0.001520912547528517,0.018817583830634
YAE1D1,0.014163996663585556,0.01749049429657795,0.11666713344360408
RALA,0.3741657729288007,0.37110266159695815,0.5431910074957633
LINC00265,0.009288110014156772,0.009125475285171103,0.10417696253551578
CDK13,0.2414304545480016,0.2539923954372624,0.46667201974337247
SUGCT,0.09914427161400098,0.12091254752851711,0.29448558340424646
INHBA-AS1,0.0018732329262442042,0.001520912547528517,0.04903183679545156
MRPL32,0.023347256538155812,0.029657794676806085,0.15114277617464192
HECW1,0.021723494637516553,0.03193916349809886,0.13062116410189314
STK17A,0.13016512120877638,0.16197718631178706,0.3247306336087532
BLVRA,0.2513762477898614,0.27452471482889734,0.4593265023281786
UBE2D4,0.09048357789031045,0.10874524714828897,0.2965635080672404
SPDYE1,0.0030866233806111486,0.0038022813688212928,0.0507932726233032
LINC00957,0.010750907675415209,0.009125475285171103,0.11848595959673315
DBNL,0.40897069674735903,0.4053231939163498,0.5556421773499003
AEBP1,1.745576027590813,0.8068441064638783,1.0718461971647555
YKT6,0.1408771063569289,0.16730038022813687,0.3487974714520226
OGDH,0.14534694619549218,0.16425855513307985,0.36878002184797426
ZMIZ2,0.12770655632044117,0.1520912547528517,0.34022434947274166
PPIA,0.2667736084282513,0.2798479087452472,0.4848556754935513
LINC01952,0.0,0.0,0.0
AC004854.2,0.019993109029574872,0.02737642585551331,0.13880865973940285
CCM2,0.2248396907095104,0.2585551330798479,0.4223068957341118
RAMP3,0.0,0.0,0.0
ADCY1,0.020535423052551786,0.018250950570342206,0.1659533782238747
IGFBP1,0.0,0.0,0.0
AC073115.1,0.0022855558740514786,0.0022813688212927757,0.052291001300069966
LINC00525,0.0,0.0,0.0
C7orf69,0.0032115004293941057,0.00532319391634981,0.04528953732954358
UPP1,0.10730149180029702,0.11482889733840304,0.32942236755025
ABCA13,0.0,0.0,0.0
VWC2,0.012704988788755655,0.013688212927756654,0.1185451253178338
IKZF1,0.017923672222724642,0.018250950570342206,0.14439181921631528
VSTM2A,0.07630411764276443,0.04410646387832699,0.3751735886632635
AC074351.1,0.0011877607869313132,0.0007604562737642585,0.04307168476351692
EGFR,0.2923344630243574,0.28060836501901143,0.5376128582043236
LANCL2,0.061379161527887624,0.06844106463878327,0.2563341514649225
ZNF713,0.0006616134288415135,0.0007604562737642585,0.023992040616187767
NIPSNAP2,0.348206419577179,0.3574144486692015,0.5304702476356655
CCT6A,0.5442922347541539,0.49961977186311785,0.614793529289475
SUMF2,0.4431903394696686,0.4311787072243346,0.5754966273302741
AC237221.1,0.0004423846751910681,0.0007604562737642585,0.016042163947227864
AC092634.3,0.00250262907662144,0.0022813688212927757,0.05822942881852227
ZNF727,0.01257065014153798,0.014448669201520912,0.11122772091516289
ZNF736,0.04686504813490847,0.05627376425855513,0.21131970205186623
ZNF107,0.0589130342878961,0.07300380228136882,0.23512750546643507
ZNF138,0.08107839641031245,0.09657794676806084,0.2759905969181304
ZNF273,0.02065394248036035,0.025095057034220533,0.14423542785760676
ZNF92,0.05446460047466593,0.06768060836501902,0.22145567155768994
VKORC1L1,0.2108926938049103,0.22813688212927757,0.43761145291553744
ASL,0.0752744199328762,0.08212927756653993,0.2786112018407731
CRCP,0.09698805703950159,0.11178707224334601,0.31105390896137636
TPST1,0.05547989310265515,0.07300380228136882,0.2153612065920617
AC008267.5,0.02683817163753273,0.03193916349809886,0.16876695687349327
RABGEF1,0.028760929467782602,0.03193916349809886,0.18071815945930145
AC073335.2,0.017334028462503218,0.022813688212927757,0.12185222966402678
TMEM248,0.5342542413471697,0.49657794676806083,0.614667556026961
TYW1,0.08912772722842016,0.10950570342205324,0.28112043972788825
AC006480.2,0.016941814750753962,0.01977186311787072,0.12719401546958986
LINC01372,0.0038949583128105496,0.0045627376425855515,0.06233174489467138
AUTS2,0.19433044393554394,0.21368821292775667,0.4235026112607454
GALNT17,0.039600551862808885,0.044866920152091254,0.21366415449582238
POM121,0.0275197724827453,0.034220532319391636,0.1636547662037679
FKBP6,0.0002796386160648802,0.0007604562737642585,0.010140515204219465
FZD9,0.0,0.0,0.0
VPS37D,0.03218934315399445,0.04334600760456274,0.17123836045379218
BUD23,0.07402672099656586,0.08212927756653993,0.28164508194413657
CLDN4,0.07861408902847859,0.0714828897338403,0.32409158126500126
TMEM270,0.0,0.0,0.0
ELN,0.6886031597114038,0.4615969581749049,0.8508644097914486
LIMK1,0.11570902034529515,0.14980988593155894,0.30483418158848946
EIF4H,0.39385367713753494,0.39391634980988594,0.5514322416938816
LAT2,0.008612277114362833,0.01064638783269962,0.08822314964872138
CLIP2,0.1466666944368777,0.16806083650190115,0.36912842261822104
GTF2IRD1,0.03458640754609696,0.048669201520912544,0.16828377971291772
AC211433.2,0.001539819135067794,0.0022813688212927757,0.0333120928725626
GTF2I,0.27676468753107225,0.2904942965779468,0.4866810520484379
NCF1,0.005184197671078136,0.006844106463878327,0.07304550104300901
CASTOR2,0.00517670658890786,0.006083650190114068,0.07186834590177285
GTF2IRD2B,0.04540254073073192,0.053231939163498096,0.21340873758009885
AC211486.2,0.0,0.0,0.0
TRIM73,0.0,0.0,0.0
SPDYE5,0.0003931202738244628,0.0007604562737642585,0.014255692471596885
RHBDD2,0.19256864004920698,0.21596958174904943,0.4083177886986409
POR,0.2800934778542555,0.2950570342205323,0.4885213963442675
MDH2,0.5521004315462068,0.49961977186311785,0.6209222648045684
SRRM3,0.04431739550431791,0.05931558935361217,0.19253758653233474
HSPB1,1.8013390564278196,0.8699619771863117,0.9505480060962753
ZP3,0.016096654065288582,0.01749049429657795,0.12798651517170992
DTX2,0.04770836560504516,0.057034220532319393,0.21192395256951413
UPK3B,0.0,0.0,0.0
CCDC146,0.041492010793624835,0.050190114068441066,0.19537825135016407
AC004921.1,0.0,0.0,0.0
PTPN12,0.46290145703375535,0.4311787072243346,0.6048887686607374
RSBN1L,0.5016097426249192,0.45931558935361216,0.6181696295730399
PHTF2,0.16811573672586266,0.19467680608365018,0.3803328238703005
AC004990.1,0.0,0.0,0.0
GNAI1,0.27285656641810907,0.2768060836501901,0.4985762456789702
CD36,0.004922157589173307,0.0045627376425855515,0.07604102125287004
GRM3,0.0028183027330906767,0.003041825095057034,0.051719989375973205
DMTF1,0.1836799579129431,0.18479087452471482,0.43339674843877835
CROT,0.1229883609579535,0.14752851711026616,0.33135249906867614
RUNDC3B,0.004053932601520068,0.0045627376425855515,0.07012641212823098
DBF4,0.08475332440032693,0.10190114068441064,0.27975649477885745
ADAM22,0.03413587125713237,0.037262357414448666,0.19144338503868746
AC003991.2,0.0,0.0,0.0
AC003991.1,0.0007634624197063258,0.001520912547528517,0.020383041188587137
STEAP1,0.37568824784589716,0.3102661596958175,0.6310996170228333
STEAP2,0.03398780253761053,0.04106463878326996,0.1875863296442321
CFAP69,0.05915465960576012,0.06920152091254753,0.2480831200969949
GTPBP10,0.024480859908281794,0.034220532319391636,0.14511839332480553
CLDN12,0.004513627896668518,0.006083650190114068,0.06331777708102382
CDK14,0.17001552705010156,0.19923954372623573,0.3764052891666945
FZD1,0.3500502838178366,0.3406844106463878,0.5475328444254574
AKAP9,0.9285329414174401,0.6692015209125475,0.7746621753864525
CYP51A1-AS1,0.003954546011248002,0.0038022813688212928,0.07650274508401898
ANKIB1,0.3220090263128574,0.3285171102661597,0.5189600262122995
GATAD1,0.28211938088148303,0.3102661596958175,0.4763109286330152
AC007566.1,0.0021754824528017204,0.0038022813688212928,0.03804757731112324
RBM48,0.06629257509758973,0.07984790874524715,0.2539727144425153
AC002454.1,0.003929790199727998,0.00532319391634981,0.056494269704003355
VPS50,0.09255126648603336,0.11026615969581749,0.2873027158691217
GNGT1,0.0006643835480072397,0.0007604562737642585,0.024092493250065145
GNG11,0.8239498702588337,0.593916349809886,0.827640373065152
AC003092.1,0.0002623065844066681,0.0007604562737642585,0.009512004975470032
COL1A2,3.459046432378254,0.9110266159695818,1.6516723511392855
CASD1,0.1607603398314279,0.1703422053231939,0.398407500526274
PEG10,0.05763870691348166,0.05627376425855513,0.2759258870284367
PPP1R9A,0.02543617142097446,0.024334600760456272,0.17955346188998222
AC005021.1,0.0008030198930622663,0.0007604562737642585,0.029119853150035967
AC004012.1,0.0,0.0,0.0
ASB4,0.0,0.0,0.0
AC002451.1,0.0010983178119960805,0.001520912547528517,0.028931745130046236
DYNC1I1,0.028046960281254436,0.022813688212927757,0.2016868467869371
DLX6,0.0,0.0,0.0
SDHAF3,0.17634275943544092,0.20076045627376427,0.3954019026052869
TAC1,0.03929560199188159,0.02129277566539924,0.298572596381525
LMTK2,0.04753717830022519,0.057034220532319393,0.21751677847742237
BHLHA15,0.0,0.0,0.0
BRI3,0.09922507072695311,0.12547528517110265,0.2916195734406003
AC093799.1,0.002914191003650565,0.0022813688212927757,0.06534451684670925
NPTX2,0.025209558419808945,0.03193916349809886,0.1515723221285177
TRRAP,0.13748117244338198,0.1574144486692015,0.35603401811083324
ARPC1A,0.0447103146595769,0.05855513307984791,0.19912894767128086
ARPC1B,0.09491060080147334,0.12547528517110265,0.2785687579484918
BUD31,0.5164092949381683,0.4866920152091255,0.5928005452254195
CPSF4,0.07257775343002187,0.08973384030418251,0.2588907053472578
ZNF789,0.002353086809303124,0.0022813688212927757,0.05200200466143561
ZKSCAN5,0.04080462120272145,0.05171102661596958,0.18875312989144005
ZNF655,0.006535256957395516,0.008365019011406844,0.07439950501665576
TMEM225B,0.007493986819481961,0.01064638783269962,0.08372066001871124
ZSCAN25,0.03495256708793451,0.03574144486692015,0.19863575426573468
ZKSCAN1,0.528253692398614,0.46844106463878327,0.64603138734432
ZSCAN21,0.0533561065944299,0.0714828897338403,0.20978553445636516
COPS6,0.6235471393416978,0.5475285171102662,0.6449992503986199
AP4M1,0.01224431456910644,0.014448669201520912,0.10892932973147292
CNPY4,0.2856932121570736,0.30798479087452474,0.4752698334707236
MBLAC1,0.03532541676978157,0.044866920152091254,0.17730549184024622
LAMTOR4,0.1721120363169063,0.19391634980988592,0.39164539766302414
STAG3,0.004850029032898104,0.0045627376425855515,0.0747419713985634
SPDYE3,0.0,0.0,0.0
PILRB,0.02032870193521084,0.02737642585551331,0.13136263354011968
PILRA,0.005028500481924231,0.00532319391634981,0.07911439796674394
MEPCE,0.10573566636863062,0.1155893536121673,0.32447500720081784
AC092849.2,0.0025268327841300306,0.003041825095057034,0.04929266706808953
AC092849.1,0.009131411673593406,0.01064638783269962,0.10064455760059172
NYAP1,0.0037103945535280586,0.0038022813688212928,0.06503874845109597
AGFG2,0.016404500385313887,0.01977186311787072,0.13362522745731445
FBXO24,0.008650877525951728,0.0076045627376425855,0.10493506452807237
PCOLCE,1.453163600054093,0.7011406844106464,1.095479053164756
MOSPD3,0.12142208390595721,0.1429657794676806,0.33022016216123273
GNB2,0.7001877143678288,0.5901140684410646,0.6710229126442294
POP7,0.19766699883255984,0.22509505703422053,0.40972894730275283
SLC12A9,0.06610647271442453,0.0806083650190114,0.2483695874493541
TRIP6,0.42500890635572813,0.4159695817490494,0.5699902383476584
SRRT,0.13626848720272006,0.1574144486692015,0.3545049721416752
MUC3A,0.008039439877779093,0.00988593155893536,0.08791755809384116
MUC12,0.13760572476271443,0.1376425855513308,0.38479220193481256
MUC17,0.001548954436789132,0.0022813688212927757,0.03317366704093013
TRIM56,0.30689891902828376,0.3011406844106464,0.5343917828705215
SERPINE1,0.21545101910180342,0.1703422053231939,0.544631838891154
AP1S1,0.012800502909379105,0.015209125475285171,0.1131000080322045
ZNHIT1,0.6984697507103599,0.5901140684410646,0.6594573352573464
AC006329.1,0.0013035499872410116,0.0022813688212927757,0.028915282984453256
CUX1,0.2015241469081382,0.23041825095057034,0.4100443422189417
SH2B2,0.010220785926866625,0.01596958174904943,0.08585468494088956
PRKRIP1,0.1569757773020816,0.1870722433460076,0.3626896848415728
ORAI2,0.17391126011437016,0.20152091254752852,0.38752437512812726
LRWD1,0.05802246133195862,0.0752851711026616,0.22204929587725705
FAM185A,0.027354670583115057,0.0349809885931559,0.16177782331923007
LRRC17,0.22655058856166874,0.21140684410646388,0.4960690098591295
NFE4,0.0,0.0,0.0
ARMC10,0.15793592505674733,0.18859315589353612,0.3604699543999032
PMPCB,0.2336944127268988,0.2539923954372624,0.4493986505595299
PSMC2,0.3643356218125149,0.3779467680608365,0.5232082136922233
LHFPL3,0.0,0.0,0.0
AC007384.1,0.0024093832665046996,0.0038022813688212928,0.0427736482181445
KMT2E,0.6870998838138973,0.5642585551330799,0.7025293024076313
AC004884.2,0.0,0.0,0.0
RINT1,0.046046284580703326,0.06387832699619772,0.19398932317790002
AC073073.2,0.004438915528219507,0.00532319391634981,0.06299334845254881
CDHR3,0.004937072610468423,0.0038022813688212928,0.08809472564425933
AC007032.1,0.024857721278821757,0.025095057034220533,0.16798058058036316
LINC02577,0.001141130792271107,0.0007604562737642585,0.04138074459052313
AC002384.1,0.0,0.0,0.0
PIK3CG,0.006582605086509178,0.006844106463878327,0.08324485080205477
PRKAR2B,0.41559752560655716,0.35133079847908744,0.6470835447804788
HBP1,0.4922496478494036,0.4524714828897338,0.6113079713507993
GPR22,0.00384897426482783,0.0038022813688212928,0.06981357964745255
DUS4L,0.02529412968290235,0.026615969581749048,0.1715401701039355
BCAP29,0.24706548405709516,0.26083650190114066,0.47738604847434807
SLC26A4,0.008371729064230712,0.008365019011406844,0.0961619297950314
CBLL1,0.08213226547311034,0.09657794676806084,0.28160653245285794
DLD,0.03560438521619597,0.04258555133079848,0.1830548728338807
AC005046.1,0.0057755786295569595,0.006083650190114068,0.07773101824299837
DNAJB9,0.028695506154190243,0.0403041825095057,0.1519934406906245
AC005487.1,0.0,0.0,0.0
LRRN3,0.0354999751129734,0.03650190114068441,0.20609957449890984
ZNF277,0.1265629454624167,0.14980988593155894,0.3419974519156364
IFRD1,0.07882572175719242,0.09809885931558936,0.26669437343572977
LSMEM1,0.08850197051550528,0.10190114068441064,0.28932191569342053
AC002463.1,0.0,0.0,0.0
FOXP2,0.10730385459140908,0.11863117870722434,0.32109233421933303
MDFIC,0.3692629543353236,0.3665399239543726,0.5459973999233708
LINC01393,0.0022158323359625365,0.003041825095057034,0.04289629087589893
TES,0.3087657445087176,0.2973384030418251,0.536808851025835
CAV2,0.5731033223440698,0.4463878326996198,0.764342846656508
CAV1,1.0976684690359304,0.603041825095057,1.08192699712222
MET,0.00925450884684618,0.00988593155893536,0.09761888112437422
CAPZA2,0.6426034724613122,0.5581749049429657,0.6628035547497942
ST7,0.06407324745593754,0.07832699619771863,0.24485609735319264
CFTR,0.007003271516137815,0.009125475285171103,0.07803539044720831
LSM8,0.4960125864953089,0.46387832699619774,0.6117014710610663
KCND2,0.029463143053311915,0.03574144486692015,0.170264191846926
ING3,0.09387050240634387,0.10038022813688213,0.3116707232500455
CPED1,0.4288554286162942,0.36197718631178705,0.6459349931090056
WNT16,0.0014606803740391662,0.001520912547528517,0.040413076716771634
PTPRZ1,0.001671742831674116,0.003041825095057034,0.030873991888990347
AC015983.2,0.0008807994839769173,0.0007604562737642585,0.03194036891193987
FEZF1-AS1,0.0009879084629375854,0.001520912547528517,0.025643288973045335
AC073323.1,0.006108221044867312,0.009125475285171103,0.07201166034663611
ASB15,0.0007583782495960855,0.0007604562737642585,0.027501016414679214
LMOD2,0.0,0.0,0.0
AC006333.2,0.05774999555329843,0.06692015209125475,0.23949155655932453
POT1-AS1,0.005582539127382009,0.008365019011406844,0.0662617626792857
ARF5,0.1191275389097541,0.1520912547528517,0.30566588351265656
FSCN3,0.0013806365071184024,0.001520912547528517,0.03833975276086252
SND1,0.3135660631176286,0.34448669201520915,0.4858684143136852
LEP,0.0007525964621415428,0.0007604562737642585,0.027291351868289272
HILPDA,0.10936864127763865,0.11178707224334601,0.3457419457903304
METTL2B,0.06561870901973561,0.07604562737642585,0.25441111484925466
AC018638.7,0.018023068640127534,0.01977186311787072,0.13911272914315104
FAM71F2,0.009103846421438298,0.011406844106463879,0.09606525239035671
AC018638.6,0.0077272180783052495,0.00988593155893536,0.08570162911932636
FAM71F1,0.0008617803911105555,0.0007604562737642585,0.031250680902837946
CALU,0.2780511184772443,0.28973384030418253,0.48375666424528024
CCDC136,0.012397118868575769,0.013688212927756654,0.11563096895701622
FLNC,0.12187614317791012,0.12623574144486693,0.3653571640614371
ATP6V1F,0.6967210639749791,0.5726235741444867,0.6786140372925622
ATP6V1FNB,0.003455242476573731,0.0038022813688212928,0.05731790502434265
IRF5,0.0006098913317163805,0.0007604562737642585,0.022116445894427877
TSPAN33,0.024206172182868333,0.022813688212927757,0.17404058748532508
SMO,0.12354502496645507,0.15513307984790875,0.3231663370904511
AHCYL2,0.052480147227306005,0.05779467680608365,0.2330561347671564
STRIP2,0.004099816377405173,0.0045627376425855515,0.06625476242460254
SMKR1,0.002120440124407336,0.0022813688212927757,0.044589863831856716
NRF1,0.050154230505530126,0.057034220532319393,0.2278809064964762
AC073320.1,0.0022778033074606413,0.0022813688212927757,0.05084992467798978
KLHDC10,0.17157043314734874,0.18783269961977186,0.4092600312834281
AC087071.1,0.001989202722461825,0.001520912547528517,0.0537730295454127
CPA2,0.0,0.0,0.0
CPA4,0.0,0.0,0.0
CPA5,0.0,0.0,0.0
MEST,0.1375050310041692,0.1376425855513308,0.38420106727543124
AC007938.3,0.006047720082555156,0.008365019011406844,0.07198342480872083
LINC00513,0.07261365796626955,0.08136882129277566,0.27128720425829744
AC058791.1,0.2080068426968978,0.18631178707224336,0.4856747238171135
MKLN1,0.42783111684310055,0.39543726235741444,0.6103942746123651
EXOC4,0.06296629604142336,0.07604562737642585,0.24338489563977947
LRGUK,0.002175522296321587,0.003041825095057034,0.04155867714389255
AKR1B10,0.01050388977810007,0.012167300380228136,0.1038783670312118
AKR1B15,0.0005634193859289441,0.0007604562737642585,0.020431237036443034
BPGM,0.19081189346352573,0.22053231939163498,0.3974299894562611
CALD1,2.507004443710834,0.9680608365019011,0.7873131882192173
AGBL3,0.0014763949793640209,0.001520912547528517,0.04147907899210376
TMEM140,0.1113844254203341,0.12775665399239544,0.32489675638589466
AC083862.2,0.017530141389551054,0.02053231939163498,0.14213195485288774
AC009542.1,0.0019345283554985891,0.0022813688212927757,0.04201067313092835
NUP205,0.06143027431488027,0.07300380228136882,0.24910691340660682
STMP1,0.10434245028115494,0.12775665399239544,0.30742752703393394
AC091736.1,0.0007508705615587245,0.001520912547528517,0.019851641343960738
AC015987.1,0.006973074536285582,0.008365019011406844,0.08370743153229714
CHRM2,0.007555215347287658,0.0076045627376425855,0.09026528068716316
AKR1D1,0.0,0.0,0.0
TRIM24,0.10542132612866771,0.11939163498098859,0.31888478066867276
TTC26,0.02716243637296152,0.03650190114068441,0.15031607871610192
UBN2,0.20586161557916302,0.21368821292775667,0.4452918753657549
LUC7L2,0.2872548432946072,0.30722433460076043,0.48551230570180065
CLEC2L,0.01710470272392945,0.02053231939163498,0.13631109405701397
TBXAS1,0.015085198152330562,0.016730038022813688,0.12445868553572491
RAB19,0.0,0.0,0.0
ADCK2,0.00260635138947158,0.003041825095057034,0.0480281667954335
NDUFB2,0.9474413447422875,0.6889733840304183,0.7617970870681755
TMEM178B,0.005275608141734143,0.00532319391634981,0.07352069738622281
AGK,0.06414967438926276,0.07984790874524715,0.2392589588016554
SSBP1,0.681679838239693,0.5802281368821293,0.6662305609552415
TAS2R5,0.000975260101514153,0.0007604562737642585,0.03536578755338408
MGAM,0.0019155495930159466,0.0007604562737642585,0.06946343836828248
MGAM2,0.0,0.0,0.0
AC245088.2,0.0,0.0,0.0
TRBV3-1,0.0021309709516030215,0.001520912547528517,0.06593231179414714
TRBV6-1,0.0,0.0,0.0
TRBV4-2,0.0,0.0,0.0
TRBV6-2,0.0,0.0,0.0
TRBV7-2,0.0,0.0,0.0
TRBV7-3,0.0,0.0,0.0
TRBV9,0.0,0.0,0.0
TRBV11-2,0.0,0.0,0.0
TRBV5-4,0.0002900857053223961,0.0007604562737642585,0.010519357257389615
TRBV7-6,0.0,0.0,0.0
TRBV7-9,0.0,0.0,0.0
TRBV10-3,0.0,0.0,0.0
TRBV11-3,0.0,0.0,0.0
TRBV14,0.0,0.0,0.0
TRBV18,0.0,0.0,0.0
TRBV19,0.0,0.0,0.0
TRBV20-1,0.0005640317176482083,0.0007604562737642585,0.020453441977937168
TRBV21-1,0.0,0.0,0.0
TRBV23-1,0.0,0.0,0.0
MTRNR2L6,0.022548860991782053,0.025095057034220533,0.16070675380680607
TRBV27,0.0,0.0,0.0
TRBV28,0.0003020820026566484,0.0007604562737642585,0.01095437813263275
PRSS1,0.0,0.0,0.0
PRSS2,0.025150272797770733,0.013688212927756654,0.23535330243469277
TRBD1,0.0,0.0,0.0
TRBJ1-2,0.0,0.0,0.0
TRBJ1-3,0.0,0.0,0.0
TRBJ1-4,0.0,0.0,0.0
TRBC1,0.042361590074270934,0.0311787072243346,0.2630521014710317
TRBJ2-3,0.0,0.0,0.0
TRBJ2-7,0.0,0.0,0.0
TRBC2,0.03863492805063616,0.0311787072243346,0.2369446679161565
EPHB6,0.043323176333305166,0.04638783269961977,0.21824984712231033
PIP,0.0,0.0,0.0
GSTK1,0.18363086049082805,0.20684410646387832,0.40287786267698594
TMEM139,0.002177544668194643,0.0022813688212927757,0.046099653724128505
CASP2,0.08986881405833437,0.10266159695817491,0.2975112179403437
CLCN1,0.0,0.0,0.0
AC093673.2,0.0008078313711942781,0.001520912547528517,0.021651112016953432
ZYX,0.43282130319663425,0.39391634980988594,0.6084924368787102
EPHA1-AS1,0.005179613755576052,0.0045627376425855515,0.08104711819048507
CTAGE15,0.0,0.0,0.0
TCAF2,0.012884475447430923,0.013688212927756654,0.12677761354947564
CTAGE4,0.0003698117176723273,0.0007604562737642585,0.013410455961077558
ARHGEF5,0.013626493908525576,0.016730038022813688,0.11549581328508154
CNTNAP2,0.00031953462226446625,0.0007604562737642585,0.011587261233604302
CUL1,0.20862377441612573,0.23193916349809887,0.4363886293502129
GHET1,0.004107914167962294,0.006083650190114068,0.0605345824764943
ZNF398,0.06538280833285648,0.07300380228136882,0.26836297581068314
ZNF282,0.059372904865432,0.07072243346007605,0.24356450088205148
ZNF212,0.01988803673091676,0.02585551330798479,0.13486274569352583
ZNF783,0.032898066317079845,0.03650190114068441,0.18774360522772507
AC073314.1,0.0007579679384635167,0.0007604562737642585,0.027486137331322182
KRBA1,0.02792824924289169,0.03650190114068441,0.16236431957632663
ZNF862,0.020553708738881845,0.025095057034220533,0.14608081202939052
ATP6V0E2,0.05650574242986803,0.06387832699619772,0.23459547607391523
LRRC61,0.03967672221753708,0.05171102661596958,0.1916345266003579
ZNF775,0.06187973808013849,0.07832699619771863,0.23219387037776512
AC073111.5,0.04501025738785424,0.060836501901140684,0.1946479311277093
LINC00996,0.0012225046275739044,0.001520912547528517,0.03193474349499439
GIMAP8,0.0018172731687545257,0.0022813688212927757,0.03818966043960903
GIMAP7,0.016822002715744286,0.01596958174904943,0.145067745087418
GIMAP4,0.012596738115502845,0.011406844106463879,0.12472214373523709
GIMAP2,0.030332928687830763,0.03878326996197719,0.16621924847202824
GIMAP5,0.0,0.0,0.0
TMEM176A,1.1455621677580003,0.6220532319391635,1.0392151770666926
AOC1,0.012778447488467378,0.012167300380228136,0.13287617114
NOS3,0.001619129866920807,0.001520912547528517,0.04730747231945334
ABCB8,0.0834876988907124,0.10646387832699619,0.26680359106092666
ASIC3,0.0018502289735654682,0.003041825095057034,0.034546458622463805
SLC4A2,0.1381756838663926,0.15893536121673005,0.35226554440265784
AGAP3,0.12599310124821755,0.15361216730038021,0.3316106606204779
CHPF2,0.158570286597852,0.1832699619771863,0.3790434249259423
AC021097.1,0.011899256239472146,0.015209125475285171,0.10377300807873183
NUB1,0.32097705822668565,0.3247148288973384,0.5261700115275352
PRKAG2-AS1,0.03812382333662221,0.04410646387832699,0.19451922130313543
GALNT11,0.2845038355855578,0.31102661596958175,0.4755768784588509
LINC01003,0.07309852186924909,0.08745247148288973,0.25534495762803405
ACTR3B,0.027290625289216996,0.034220532319391636,0.1603268671798998
DPP6,0.009175327353138744,0.009125475285171103,0.10048419491442127
PAXIP1-AS2,0.05172440078053722,0.061596958174904945,0.2226168945368393
AC093726.2,0.005097073277379683,0.00532319391634981,0.07587143359358994
PAXIP1-AS1,0.06226055269433093,0.0699619771863118,0.25415991721965436
INSIG1,0.2586835192296163,0.25475285171102663,0.49880625001327183
EN2,0.002090452412568876,0.0022813688212927757,0.047825346791288796
RBM33,0.26718283976667184,0.2828897338403042,0.48097671418767607
AC021218.1,0.0020889895530243115,0.0022813688212927757,0.04423636583941155
RNF32,0.0037548370463546337,0.0038022813688212928,0.061861108945976975
NOM1,0.1278802063459341,0.1467680608365019,0.34759317874572493
MNX1-AS2,0.0005740219183334668,0.0007604562737642585,0.020815715913374482
MNX1-AS1,0.0,0.0,0.0
AC006967.3,0.0,0.0,0.0
UBE3C,0.1543743822207391,0.17718631178707225,0.37783172732999987
DNAJB6,0.2868318674185153,0.30798479087452474,0.48243664471774345
AC006372.3,0.0,0.0,0.0
AC005481.1,0.005644061086027518,0.0045627376425855515,0.09090980723648302
AC011899.2,0.0,0.0,0.0
AC011899.3,0.0,0.0,0.0
LINC01022,0.0,0.0,0.0
WDR60,0.34466434287451175,0.32775665399239545,0.5649713435816421
AC004908.1,0.0013034959897023786,0.0007604562737642585,0.0472685821730332
AC083964.1,0.011832796941973091,0.013688212927756654,0.11261736103310376
TDRP,0.03534520046536348,0.04714828897338403,0.17291485766405237
ERICH1,0.21222840282842587,0.22737642585551332,0.4428666220682329
AC100810.3,0.0014438090819263662,0.001520912547528517,0.03789615305417792
AC100810.1,0.21434742214796115,0.23422053231939163,0.4277927906185633
AC019257.1,0.0005743855692831381,0.0007604562737642585,0.02082890296184462
AC246817.2,0.003023862009143734,0.003041825095057034,0.058047824587025135
CSMD1,0.0025401963822794093,0.0022813688212927757,0.05611330167636445
AC016065.1,0.01596171505681331,0.02129277566539924,0.1192929594443277
ANGPT2,0.10605884567966872,0.08669201520912548,0.3878439460754776
AF287957.1,0.0009034218841758178,0.001520912547528517,0.023304263184958443
MCPH1-AS1,0.0024956508791347796,0.003041825095057034,0.05248947436107437
XKR5,0.0034049156783378678,0.0045627376425855515,0.052226058193459754
DEFB1,0.0595787338205102,0.04106463878326996,0.3197338292825409
DEFA6,0.0017189628353850043,0.001520912547528517,0.044181966442370886
DEFA5,0.01225061453025503,0.012167300380228136,0.12330009125801739
FAM85B,0.0012058026914010455,0.001520912547528517,0.031055711407093595
PRAG1,0.02837786198608123,0.03954372623574144,0.15461427785869822
AC103957.1,0.0,0.0,0.0
AC103957.2,0.0006156753086842475,0.0007604562737642585,0.022326189838983462
