"sample","FAP13","matrix4","fib5","SenMayo"
"TCGA-D5-6928-01",0.853512052379076,0.991223408657346,1.04715146468607,0.523391782770373
"TCGA-D5-6929-01",0.692211279923994,1.1401394059665,0.561420780957986,0.0342744205452489
"TCGA-D5-6930-01",0.70346736445863,0.600649616098397,0.456162909811979,0.300051053822512
"TCGA-D5-6931-01",0.247983568354739,0.430934831141317,0.268554059018408,0.0990950493307992
"TCGA-D5-6932-01",0.464798538339179,0.67294749311546,0.163543751620963,0.278284723530593
"TCGA-D5-7000-01",0.330136045522458,0.544397464281517,0.385361971283154,0.261068135730188
"TCGA-DM-A0X9-01",-0.45239927858582,-0.521484819507173,-0.40093017938343,-0.425616802716393
"TCGA-DM-A0XD-01",-0.0553192387325525,0.275257483884251,-0.26785934899135,-0.00516897958327376
"TCGA-DM-A0XF-01",-0.00534191527006021,-0.0758311142147461,-0.0563938556871028,-0.191198500012408
"TCGA-DM-A1D0-01",-1.57330402438766,-1.45944672341033,-1.76258224609456,-0.855114954172756
"TCGA-DM-A1D4-01",-1.3830617124865,-1.79867304601628,-1.71494688662811,-0.508855327370662
"TCGA-DM-A1D6-01",-1.04744881235917,-1.20389827443689,-1.16551368260491,-0.667941764962804
"TCGA-DM-A1D7-01",-0.496201377744177,-0.946626632401856,-0.578851489567924,-0.132698078872268
"TCGA-DM-A1D8-01",-0.776558685575832,-1.00919801517335,-0.489061923047356,-0.618532418325946
"TCGA-DM-A1D9-01",-0.585572021439241,-0.636799619922314,-0.385100551662962,-0.348982167017728
"TCGA-DM-A1DA-01",-1.02298446357631,-0.728036140432278,-1.45447245680424,-0.890710344910528
"TCGA-DM-A1DB-01",-1.57487484947774,-1.45565351357968,-2.2682753528163,-0.638943177134075
"TCGA-DM-A1HA-01",-2.22038046527907,-1.89252487025635,-2.76031233759992,-0.821121156276596
"TCGA-DM-A1HB-01",-0.421611840869273,0.093043089274757,-0.787222270258363,0.155212114320969
"TCGA-DM-A280-01",-0.0638421625124957,0.328461766513636,-0.575184459928957,-0.00714653926129154
"TCGA-DM-A282-01",-0.215009192804628,0.114019621520057,-0.0280978661969806,-0.46880627920591
"TCGA-DM-A285-01",0.28669157348331,0.58523298414079,0.178579845141587,-0.383390163762017
"TCGA-DM-A288-01",-1.0883428334938,-0.683655132768543,-1.58289122436055,-0.72342558397322
"TCGA-DM-A28A-01",0.288560811117489,0.858242046123919,0.0399223232673248,-0.2151518347283
"TCGA-DM-A28C-01",-0.956215218802509,-0.850668622927883,-0.917064684181599,-1.01467465621124
"TCGA-DM-A28E-01",-1.7751834045796,-2.06638232350947,-1.26416166914612,-0.71623129464877
