"sample","MCP_full","MCP_FAP13_matrix4_purged","MCP_SenMayo_FAP13_purged","MCP_SenMayo_matrix4_purged","MCP_global_disjoint","EPIC_full","EPIC_FAP13_matrix4_purged","EPIC_SenMayo_FAP13_purged","EPIC_SenMayo_matrix4_purged","EPIC_global_disjoint"
"TCGA-DM-A28A-01",12.5097375,11.13468,12.5747,11.2880666666667,11.13468,0.368608147014135,0.0367700362549253,0.365425282618582,0.0368907694022445,0.0367389185365803
"TCGA-DM-A28C-01",9.9942125,8.54226,9.9866,8.79313333333333,8.54226,0.0557145125515433,0.0095141443456243,0.0553494835822849,0.00954782389472532,0.00944384208362964
"TCGA-DM-A28E-01",9.0032375,8.03748,9.04742857142857,8.14688333333333,8.03748,0.0144893950432145,0.0130438297293269,0.0142903189078263,0.0131062740756261,0.0129775036275871
"TCGA-DM-A28F-01",10.597175,9.1901,10.5824,9.44185,9.1901,0.0845786457182637,0.0140263773195822,0.0834612109558353,0.0140680834564046,0.0139447238660188
"TCGA-DM-A28G-01",10.3968125,9.38508,10.3106,9.65428333333333,9.38508,0.0288072532823329,0.0231773947072788,0.0285788387833749,0.0231319621960023,0.0229293780614062
"TCGA-DM-A28H-01",10.290675,8.9812,10.2364571428571,9.2627,8.9812,0.0498339320809165,0.00765062751847723,0.0492337738076354,0.00768636761511705,0.00764921686842222
"TCGA-DM-A28K-01",10.0811,8.46366,9.97398571428571,8.8582,8.46366,0.071191823777606,0.00651582050506385,0.0702019445883497,0.00657934642873497,0.00645529675312361
"TCGA-DM-A28M-01",9.5466125,7.92836,9.40272857142857,8.36593333333333,7.92836,0.0418317299793559,0.00288323446857882,0.0412253062508549,0.00289567379336049,0.00278051998038574
"TCGA-F4-6459-01",13.1817125,11.71618,13.0233857142857,12.14515,11.71618,0.368682193373988,0.0536506220315746,0.367377765715733,0.0540030127087387,0.0535186846460965
"TCGA-F4-6460-01",12.8275375,11.46152,12.5702428571429,11.9893666666667,11.46152,0.181628680806924,0.0465079444203696,0.180348585736994,0.0473893831008721,0.0467958792296662
"TCGA-F4-6461-01",12.50715,11.18054,12.4858,11.42655,11.18054,0.233744468408818,0.046493420053271,0.232183386420673,0.0471888752188356,0.0464849967310196
"TCGA-F4-6463-01",12.849625,11.5851,12.7406285714286,11.9230166666667,11.5851,0.217341694506854,0.0708683158289092,0.215642024031633,0.07132540206047,0.0710417464536812
"TCGA-F4-6569-01",14.580925,13.14976,14.6485285714286,13.3094166666667,13.14976,0.999955700746996,0.243148696278652,0.999955700746996,0.245827755265135,0.245059254944192
"TCGA-F4-6570-01",12.9864,11.3414,12.9615571428571,11.64455,11.3414,0.625458780449718,0.044003502473284,0.630405191949372,0.0446751765086491,0.0444869238210027
"TCGA-F4-6703-01",14.6039,12.9695,14.6151428571429,13.2287833333333,12.9695,0.999994431425533,0.197537810831433,0.999994587043581,0.201259151028209,0.201236812859998
"TCGA-F4-6704-01",14.00845,12.58554,13.8564428571429,13.0000333333333,12.58554,0.552502816837824,0.130180102207275,0.553095529293423,0.130771359055141,0.130284231185015
"TCGA-F4-6805-01",13.6127,12.08632,13.4624142857143,12.51605,12.08632,0.546988673486616,0.0869083673580621,0.546750435903659,0.0869386749344897,0.0871384146210002
"TCGA-F4-6806-01",11.6271625,10.22602,11.5623,10.5352166666667,10.22602,0.143403502362124,0.034134078630863,0.141985376603518,0.0342112041241742,0.0340192216034358
"TCGA-F4-6807-01",13.4338375,12.06572,13.3314857142857,12.41315,12.06572,0.410268242986138,0.129168126860013,0.410249139473559,0.130180609809842,0.129470959624796
"TCGA-F4-6808-01",11.0393125,9.85502,11.0269857142857,10.0667833333333,9.85502,0.0802065518765348,0.0144987155408951,0.079276469827632,0.0145519602656918,0.0143768588885472
"TCGA-F4-6809-01",12.5139875,11.23346,12.2755142857143,11.7251,11.23346,0.146273533694357,0.0672570333275955,0.145660712591901,0.0679947156101887,0.0673871808555835
"TCGA-F4-6854-01",12.400375,11.16296,12.3085714285714,11.4763,11.16296,0.163753144656376,0.0327754649898462,0.162137432928055,0.0328211785101042,0.0325639215859725
"TCGA-F4-6855-01",13.730175,12.08952,13.6739428571429,12.4285666666667,12.08952,0.886631611880677,0.146598063276889,0.885668007399849,0.147206603869228,0.146443181741682
"TCGA-F4-6856-01",11.484,9.99716,11.3839714285714,10.3616666666667,9.99716,0.135018699824056,0.014496294746907,0.133121670925702,0.0145395048965576,0.0144025078110827
"TCGA-F4-6857-01",12.9040875,11.4682,12.857,11.76245,11.4682,0.390159929045135,0.0659345566521326,0.389042742455692,0.0664134602340024,0.0669229453010472
"TCGA-G4-6293-01",11.2827,10.23124,11.3519285714286,10.3257166666667,10.23124,0.0769247931695903,0.0222958666251568,0.0760045862530411,0.0220371618490798,0.0216847292605505
"TCGA-G4-6294-01",10.5024375,9.63776,10.6048714285714,9.66236666666667,9.63776,0.0388971649194017,0.0311165048756672,0.0385493647947903,0.0314483226780087,0.0311981748993414
"TCGA-G4-6295-01",10.7380375,9.67142,10.7873142857143,9.7917,9.67142,0.0581404044267673,0.0137615950005498,0.0575076855365042,0.0140534111684159,0.0138582835644141
"TCGA-G4-6297-01",13.4739875,12.02928,13.5402571428571,12.19275,12.02928,0.715702761714282,0.0713641864759497,0.71449090108244,0.0715777448972251,0.0714416474893827
"TCGA-G4-6298-01",12.3834625,10.86702,12.3026,11.2141,10.86702,0.280491352850971,0.085339799690247,0.277835882909974,0.0858961330289829,0.0851632561325484
"TCGA-G4-6299-01",12.381475,10.85036,12.3767571428571,11.11105,10.85036,0.358358271843507,0.0630704965464365,0.356683499791302,0.0635755972990401,0.0631436414084146
"TCGA-G4-6302-01",14.8266375,13.21814,14.543,13.8171333333333,13.21814,0.93516268398905,0.0982831693136096,0.937171996883292,0.0985778047560409,0.0987368578232477
"TCGA-G4-6303-01",12.0161125,10.66778,11.9588714285714,10.9592833333333,10.66778,0.166857140111471,0.0392059742728215,0.165048879681904,0.0393282325477239,0.0389794910174505
"TCGA-G4-6304-01",9.4739375,7.86128,9.31042857142857,8.32081666666667,7.86128,0.036905872200728,0.00238112596184944,0.0363442027081534,0.00247980657505912,0.00243077197339416
"TCGA-G4-6306-01",8.8372,7.81526,8.9114,7.89901666666667,7.81526,0.014261491364891,0.0034348197683805,0.0139955955471335,0.00346934586885341,0.00344065246263966
"TCGA-G4-6307-01",10.251275,9.04468,10.1509,9.36288333333333,9.04468,0.0390200530437281,0.01890492158065,0.0384805027648347,0.0190259844938678,0.0188345719533376
"TCGA-G4-6309-01",10.7317375,9.35272,10.6802285714286,9.64265,9.35272,0.0749827127461792,0.0120503746591551,0.0744207530337813,0.0121106372818425,0.0119716096273103
"TCGA-G4-6310-01",12.768775,11.457,12.2392,12.2934666666667,11.457,0.0831510419167426,0.0273138080935223,0.0829255295895706,0.027011496051872,0.0273333555360944
"TCGA-G4-6311-01",13.1349375,11.76668,13.2373571428571,11.8752333333333,11.76668,0.586588793541276,0.0577633599745549,0.583391878531634,0.0581734137967215,0.0574273657405082
"TCGA-G4-6314-01",13.7134625,12.09542,13.5287,12.58065,12.09542,0.625566375426465,0.0791924698219151,0.624070360385714,0.0795243773201412,0.0791858919435103
"TCGA-G4-6315-01",9.787925,8.64228,9.78021428571429,8.84221666666667,8.64228,0.0288342662413618,0.00760598867498219,0.0285402118797953,0.00791874189770092,0.00779191803139977
"TCGA-G4-6317-01",9.9330625,8.64504,9.86208571428571,8.94251666666667,8.64504,0.0366759902122719,0.0117869658238695,0.0362319708348459,0.0117287976517212,0.0117069272503433
"TCGA-G4-6320-01",9.99245,8.71176,9.98027142857143,8.93941666666667,8.71176,0.0405480714148433,0.0117941235384866,0.0399658514293253,0.0117619306806291,0.0118383442032433
"TCGA-G4-6321-01",9.7777375,8.95552,9.76835714285714,9.1035,8.95552,0.0129556903769022,0.0083216897025074,0.0129673646098316,0.00828046012991618,0.00826742249117782
"TCGA-G4-6322-01",11.1860375,10.0465,11.1412857142857,10.2886333333333,10.0465,0.0592726800837964,0.0141472495650407,0.058301855219047,0.0140281913671921,0.0139993814034192
"TCGA-G4-6323-01",9.3837375,8.42092,9.32075714285714,8.65486666666667,8.42092,0.0143094746469616,0.0103867967211792,0.0140340052703374,0.0102881946246074,0.0102695246012002
"TCGA-G4-6586-01",9.4679125,8.0396,9.41632857142857,8.33783333333333,8.0396,0.0372224232359513,0.00297800900587218,0.036790953938545,0.0029771053648195,0.00296815426545387
"TCGA-G4-6588-01",11.7570875,10.2931,11.7653,10.5275166666667,10.2931,0.217520285000401,0.0172193914041928,0.215208636112555,0.0172902607177693,0.0170910218867071
"TCGA-G4-6625-01",12.37795,11.3953,12.4349714285714,11.49255,11.3953,0.159839851485957,0.0440792928260841,0.15918879420463,0.0446515657966687,0.0438530352393
"TCGA-G4-6626-01",10.6646625,9.3909,10.7621428571429,9.48946666666667,9.3909,0.0962629647008334,0.00591969451646663,0.0951648371559326,0.00596317625295866,0.00589756303036624
"TCGA-G4-6627-01",13.005225,11.63406,12.7664142857143,12.1412,11.63406,0.219604755680156,0.0511856209998966,0.218604341928109,0.0513841518689114,0.0512183526631271
"TCGA-G4-6628-01",11.7757625,10.81106,11.8132571428571,10.9281,10.81106,0.0970232223516403,0.0238214262988592,0.0966261892344513,0.0240659802487717,0.0237791218696421
"TCGA-NH-A50T-01",10.6576875,9.25534,10.6527571428571,9.49481666666667,9.25534,0.078100765928614,0.0102160113351531,0.0767452474515571,0.0101179209626097,0.0100335989071431
"TCGA-NH-A50U-01",11.31955,9.81156,11.2267571428571,10.17115,9.81156,0.133117246455583,0.0227943675442372,0.131736225905602,0.0227072546503329,0.0225711461626251
"TCGA-NH-A50V-01",12.3253625,11.15794,12.3713571428571,11.29885,11.15794,0.199199829732754,0.0589579269855924,0.198137950033966,0.0605006917313303,0.0594456148662008
"TCGA-NH-A5IV-01",11.236575,9.74748,11.1101,10.1432166666667,9.74748,0.123486308238869,0.015144820236744,0.122824775595961,0.0153198519134269,0.0152560543908707
"TCGA-NH-A6GA-01",11.3831875,10.38434,11.3951,10.5369166666667,10.38434,0.0741817811409645,0.0301338705393333,0.0733917612291989,0.0301988723938524,0.0299238059472047
"TCGA-NH-A6GB-01",11.3237,10.15276,11.5115857142857,10.1287166666667,10.15276,0.138535717464761,0.0182876882340038,0.137142173186843,0.0183824528393131,0.0182275831770864
"TCGA-NH-A6GC-01",12.761,11.13378,12.6251571428571,11.5634666666667,11.13378,0.417565563202288,0.0614014883642682,0.413557162489542,0.0614360675286545,0.0610520727850378
"TCGA-NH-A8F7-01",9.960025,8.442,9.72467142857143,8.96958333333333,8.442,0.0404059724644117,0.0372505580790292,0.0397378828469031,0.0373068311879525,0.036995203740339
"TCGA-NH-A8F8-01",12.20155,10.61376,11.9692142857143,11.14945,10.61376,0.200236325002869,0.0474869575100243,0.19869872139602,0.0475309065462491,0.0472560531685678
"TCGA-QG-A5YV-01",10.2361125,8.89798,10.1226714285714,9.25335,8.89798,0.043966934673678,0.0153237931737178,0.0434539801589818,0.0154742463104552,0.0153048085734951
"TCGA-QG-A5YW-01",11.4412875,10.1925,11.4279285714286,10.4162166666667,10.1925,0.098401048894783,0.0232714784880677,0.0972218225584184,0.0233814810816354,0.0231455485559811
"TCGA-QG-A5YX-01",9.7643125,8.63816,9.79805714285714,8.78648333333333,8.63816,0.0305278589839883,0.00604915815891751,0.030126467902397,0.00601483286102011,0.00596231260515945
"TCGA-QG-A5Z1-01",11.8766125,10.38226,11.5781857142857,10.9794833333333,10.38226,0.109109466362838,0.0364156385447063,0.108557019801864,0.0358639644846193,0.0353553614730758
"TCGA-QG-A5Z2-01",9.640325,8.58418,9.64227142857143,8.75793333333333,8.58418,0.0233279152592523,0.00682402675138412,0.0226693325570844,0.00689592798815034,0.00654027235994084
"TCGA-QL-A97D-01",10.161125,9.28066,10.1841142857143,9.40058333333333,9.28066,0.0257047464915941,0.00981364591963625,0.0254482679772469,0.00967036165083294,0.00971683461479162
"TCGA-RU-A8FL-01",7.4854375,6.15064,7.33471428571429,6.54895,6.15064,0.00603178686515177,0.00223094868691607,0.0058800104727422,0.0022422618403327,0.00223709378267513
"TCGA-SS-A7HO-01",9.4479375,7.86972,9.38894285714286,8.20158333333333,7.86972,0.0408184468744201,0.0038782729110377,0.0403256290266871,0.00387592286488004,0.00416066316759421
"TCGA-T9-A92H-01",10.2451625,8.8634,10.2650571428571,9.07048333333333,8.8634,0.0629312118838877,0.00958706116962674,0.0621680629485367,0.00956036381183151,0.00940313508724083
"TCGA-WS-AB45-01",15.26955,13.66232,15.2908428571429,13.90535,13.66232,0.999691751747934,0.111729544942024,0.999691751747934,0.112779310518317,0.11262579159083
"TCGA-AF-2687-01",13.9786625,12.62896,13.8825714285714,12.9660166666667,12.62896,0.575005130932259,0.143795299045756,0.576463458359645,0.14533652964817,0.144590830158699
"TCGA-AF-2690-01",13.7162,12.5153,13.5967,12.8548666666667,12.5153,0.36799504290197,0.191660372711462,0.372362165231746,0.196306149426992,0.194330062259174
"TCGA-AF-2693-01",11.7175,10.53282,11.6837714285714,10.7696166666667,10.53282,0.103842660722725,0.0224698734544878,0.102873923967091,0.0226688536925405,0.0224399677083509
"TCGA-AF-3911-01",12.4595125,11.20332,12.3321428571429,11.5612833333333,11.20332,0.16210085857995,0.042215099550116,0.161098351828158,0.0424339448726691,0.0422390696728797
"TCGA-AF-4110-01",12.774625,11.62798,12.7150857142857,11.88855,11.62798,0.178113770243278,0.0404189322790189,0.177018158684852,0.0407518320404676,0.0405700269894689
"TCGA-AF-5654-01",10.5668375,9.40784,10.5845142857143,9.58038333333333,9.40784,0.048839099693781,0.0118999677339111,0.0483032896494825,0.0119531565993853,0.0117848364642791
"TCGA-AF-6136-01",11.2131625,10.30672,11.1906142857143,10.4841,10.30672,0.0512155718860386,0.0214295501336661,0.0505605379881733,0.0214923119478015,0.0212886574116399
"TCGA-AF-6655-01",13.718825,12.474,13.9071,12.4618166666667,12.474,0.828475848957339,0.0804876372319967,0.823619536652008,0.0807090690291768,0.0802597046514639
"TCGA-AF-6672-01",10.7663375,9.49818,10.7529857142857,9.72511666666667,9.49818,0.0663151681296655,0.0205504967665743,0.0658048228815596,0.0206237390824345,0.020484726165661
"TCGA-AF-A56K-01",12.7925875,11.71598,12.8683428571429,11.8070333333333,11.71598,0.256581954762634,0.0604274370725087,0.25565778973257,0.0608897458054874,0.0610482836067948
"TCGA-AF-A56L-01",12.077125,10.758,12.0708714285714,10.98515,10.758,0.181381318138532,0.0319689925439028,0.180081550620207,0.0321507358189324,0.0319026917209979
"TCGA-AF-A56N-01",12.5375375,11.12376,12.5770428571429,11.3133,11.12376,0.340518220950256,0.0400927347691959,0.338390323807282,0.0404118157762715,0.0404296421308667
"TCGA-AG-3591-01",10.61945,9.64222,10.4424142857143,10.0116333333333,9.64222,0.0218220460802592,0.013431871910881,0.0215439590754826,0.0134785391258598,0.0133095098206701
"TCGA-AG-3592-01",11.5661,10.6166,11.6252857142857,10.7058,10.6166,0.081983656325155,0.0268227014658514,0.08133439206611,0.0267978815118554,0.0267803011617703
"TCGA-AG-3725-01",10.1183375,9.2022,10.0670714285714,9.4147,9.2022,0.0212167799678317,0.00952155879362026,0.0204339217783539,0.00946802015768879,0.00939664651036538
"TCGA-AG-3731-01",13.544725,12.33396,13.6312142857143,12.43485,12.33396,0.556273647913309,0.0716584225867878,0.555600968772491,0.0722262473968524,0.0716537320834644
"TCGA-AG-3732-01",10.89735,10.0635,10.7752857142857,10.3448833333333,10.0635,0.0296257320409369,0.0224915370579665,0.0298710328202584,0.0225912516672503,0.0225592253767587
"TCGA-AG-3742-01",12.0210875,10.82266,12.0808571428571,10.9526666666667,10.82266,0.179504894351283,0.069863434465277,0.1779741007526,0.0702465483591762,0.0699120278671885
"TCGA-AG-3902-01",11.25255,10.4564,11.3061857142857,10.5265166666667,10.4564,0.048355532573222,0.0156647969597104,0.0481298349183351,0.0158061790856748,0.0156855049923521
"TCGA-AG-4021-01",12.9829125,11.75702,12.9804857142857,11.9641666666667,11.75702,0.286146421036373,0.0524977993290273,0.284456878591087,0.0528091925258374,0.0525141175499084
"TCGA-AG-4022-01",12.5158625,11.34228,12.4776428571429,11.5824666666667,11.34228,0.183878752359905,0.0771434051806238,0.182954469573623,0.0774846680232126,0.0770542677006599
"TCGA-AH-6544-01",10.770925,9.57804,10.7746857142857,9.77246666666667,9.57804,0.0643374479083202,0.00951867362372701,0.0635894513094402,0.00955176193984536,0.00980384787426249
"TCGA-AH-6547-01",12.563625,11.39316,12.5780285714286,11.5714333333333,11.39316,0.208308662575818,0.0553351143121506,0.206500545823346,0.0556682337329401,0.0552205198376136
"TCGA-AH-6549-01",12.60505,11.23712,12.6148571428571,11.4536666666667,11.23712,0.268097736018109,0.0336602998239438,0.26562294855568,0.0336849895227354,0.0335070225897413
"TCGA-AH-6643-01",11.5431625,10.18428,11.5065285714286,10.4535,10.18428,0.129169795719746,0.0436355015448115,0.127751741827645,0.0442187842857723,0.0435083868039491
"TCGA-AH-6644-01",13.142275,11.91316,13.2240142857143,12.02265,11.91316,0.404191640323726,0.0658030951928275,0.402090886402323,0.066182291813307,0.0658367709629909
"TCGA-AH-6897-01",10.6009375,9.18698,10.6150142857143,9.40621666666667,9.18698,0.0813287658290148,0.00674318975121416,0.0803927693469998,0.0067668942042634,0.00669853757523489
"TCGA-AH-6903-01",10.34315,9.2105,10.2892714285714,9.46213333333333,9.2105,0.0344189113282358,0.0121405955066331,0.0339358735952709,0.0121504433008952,0.0120280847091863
"TCGA-BM-6198-01",12.5790125,11.36852,12.6379142857143,11.50155,11.36852,0.252854151738447,0.0443227344052877,0.25139879980491,0.0446643815037048,0.0449808636644333
"TCGA-CI-6619-01",11.4804125,10.42084,11.5138428571429,10.5584333333333,10.42084,0.0831682488207012,0.0188258477195416,0.0823597684025786,0.018844427489855,0.0188977799161897
"TCGA-CI-6620-01",12.168625,11.15868,12.1904142857143,11.3015833333333,11.15868,0.124563145738907,0.0212134467933427,0.12335911669537,0.0214521037566231,0.0210448706298763
"TCGA-CI-6621-01",12.314925,11.22102,12.4015428571429,11.3022833333333,11.22102,0.192491481249587,0.0352638447557916,0.190979850230246,0.0355984763138424,0.0353840502733389
"TCGA-CI-6622-01",10.8996,9.55904,10.9172571428571,9.76186666666667,9.55904,0.0830463863506013,0.0137436796386984,0.0820386670752981,0.0138109291525433,0.0136697262476742
"TCGA-CI-6623-01",11.463975,10.36252,11.5856571428571,10.4041333333333,10.36252,0.115799957067093,0.0202093011092346,0.114681132475163,0.020294572264833,0.0201082632973119
"TCGA-CI-6624-01",12.6204125,11.39308,12.6069142857143,11.6133833333333,11.39308,0.216881636982494,0.0449575115050344,0.215606722632431,0.0452516186484372,0.0449188325376259
"TCGA-CL-4957-01",11.9098125,10.62608,11.9498571428571,10.7933166666667,10.62608,0.174875704643105,0.0260703963901605,0.172875994160005,0.0260449320360353,0.0259009948127271
"TCGA-CL-5917-01",11.7712875,10.45208,11.8086428571429,10.6283666666667,10.45208,0.170947850557122,0.0426336310830838,0.169076954812754,0.0427060305424281,0.0424078227055434
"TCGA-CL-5918-01",9.9171625,8.84874,9.94407142857143,8.99541666666667,8.84874,0.0306807671346386,0.0114889813344691,0.0303446634247351,0.0115691374934964,0.0115041567559996
"TCGA-DC-4745-01",11.612475,10.52472,11.4559142857143,10.8886666666667,10.52472,0.0571795951935333,0.0217621546260105,0.0565223535469592,0.0215152125993299,0.021319428456235
"TCGA-DC-4749-01",11.3905875,10.16456,11.4142428571429,10.3413,10.16456,0.10350323678611,0.0315377704334941,0.102203399270313,0.0316874724303892,0.0313680452509384
"TCGA-DC-5337-01",11.251275,10.10664,11.1965285714286,10.3612833333333,10.10664,0.0612153546815992,0.0382049023067124,0.0606154388958531,0.0383533784294137,0.0380192864221976
"TCGA-DC-5869-01",12.0099625,10.86332,11.9495428571429,11.1249166666667,10.86332,0.119601953651304,0.0682633674605284,0.118840968193101,0.0686111634441009,0.0681001187241469
"TCGA-DC-6154-01",11.08255,9.25092,10.8480857142857,9.82973333333333,9.25092,0.126353308513407,0.011326039943382,0.125332065575014,0.0113671991392821,0.0113617499100384
"TCGA-DC-6155-01",11.6490125,10.48692,11.4613714285714,10.8995166666667,10.48692,0.0693975485529859,0.0294978642766862,0.0685772532217816,0.0295991485950456,0.0293270668331359
"TCGA-DC-6156-01",13.4681875,12.09828,13.4858571428571,12.3059833333333,12.09828,0.567951365898804,0.137763615864289,0.570288810339812,0.139797032163753,0.138869507200062
"TCGA-DC-6157-01",11.1401125,9.97828,11.1822428571429,10.1227666666667,9.97828,0.0901918651851513,0.0266500002490346,0.0893730531559931,0.0273632013053933,0.0265924820956735
"TCGA-DC-6158-01",13.4279875,12.32194,13.6353428571429,12.2643666666667,12.32194,0.584311726155041,0.134362234033672,0.584190331325048,0.135508258841473,0.1349163244971
"TCGA-DC-6160-01",10.54485,9.32504,10.5966714285714,9.46788333333333,9.32504,0.066496243426031,0.0131351407803695,0.0658361866625082,0.0132211203386726,0.0131207783418164
"TCGA-DC-6681-01",12.8703625,11.70122,12.6834428571429,12.11415,11.70122,0.155879412361435,0.070200813722044,0.154711760945262,0.0705563532798803,0.0701899759468879
"TCGA-DC-6682-01",10.366575,9.00984,10.2541285714286,9.36715,9.00984,0.0444790228831597,0.0128848473335793,0.0443105797026158,0.0130269133255314,0.0128693327963059
"TCGA-DC-6683-01",11.8093,10.56144,11.8306857142857,10.7444666666667,10.56144,0.143091707526376,0.0395025682001907,0.141868037632227,0.039679052142035,0.0393760333820471
"TCGA-DT-5265-01",13.262,11.37858,12.9796571428571,12.0218833333333,11.37858,0.617009814935814,0.0898360149764792,0.617038448678396,0.0903151213538821,0.0901935746655004
"TCGA-DY-A0XA-01",10.9591875,9.44726,10.9487714285714,9.7114,9.44726,0.12234116692575,0.0423126124914942,0.120921069714291,0.0423823813573937,0.0421312425842484
"TCGA-DY-A1DC-01",11.9513875,10.6176,11.905,10.8940166666667,10.6176,0.170783890474048,0.0504517329787101,0.169264517798743,0.0507680400443953,0.0503813049266393
"TCGA-DY-A1DD-01",11.4856,10.12428,11.0087428571429,10.9075,10.12428,0.0418583250654524,0.0137142535456626,0.0414549976320376,0.0138930905400509,0.0138188832886615
"TCGA-DY-A1DE-01",11.389025,9.83508,11.0466,10.4935666666667,9.83508,0.0799184183947048,0.0166785980439986,0.0790950080890952,0.0167191534705364,0.0171147323901752
"TCGA-DY-A1DF-01",11.40945,9.80238,10.9424571428571,10.61505,9.80238,0.0641403767367626,0.0184405107781605,0.0633137700585331,0.0184911013898094,0.0183984255211123
"TCGA-DY-A1DG-01",9.2981375,8.26534,9.28142857142857,8.45696666666667,8.26534,0.0189312796632582,0.00583002093459851,0.0186952024322637,0.00582254618914267,0.0058505844108442
"TCGA-DY-A1H8-01",8.6215125,7.43416,8.54631428571429,7.71978333333333,7.43416,0.0114818178742126,0.00441386437428016,0.0114416267758755,0.00436636748884437,0.00437347749569708
"TCGA-EF-5830-01",10.7270125,9.57434,10.6869,9.81325,9.57434,0.0515603694381809,0.0242924780614802,0.0511476206474269,0.024361834366825,0.0241828883641314
"TCGA-EF-5831-01",12.0787,10.75392,12.1491,10.8925833333333,10.75392,0.243128905922216,0.0564209428196819,0.241400963582825,0.0567575441587563,0.0562714619078093
"TCGA-EI-6506-01",11.293125,10.03234,11.2913857142857,10.2445,10.03234,0.0954617852327331,0.0136077042717223,0.0943121333355801,0.0136660181452237,0.0137425217009002
"TCGA-EI-6507-01",13.110525,11.68848,13.1824714285714,11.84155,11.68848,0.527497410368456,0.0336905386095485,0.521482575295383,0.0332704758539684,0.0330207286839264
"TCGA-EI-6508-01",11.7035125,10.48258,11.7131142857143,10.6748666666667,10.48258,0.127661448348399,0.0245924819257249,0.126315164387785,0.024714617356841,0.0245938219662918
"TCGA-EI-6509-01",11.9251,10.3273,11.9141285714286,10.6064,10.3273,0.240275152793724,0.0262308288383612,0.238507297458877,0.0262339805529956,0.0261301237210366
"TCGA-EI-6510-01",8.8252625,7.73368,8.82621428571429,7.9145,7.73368,0.0134573313430451,0.00557590530983976,0.013315248940721,0.00567320407930055,0.00557727188944174
"TCGA-EI-6511-01",12.3641125,10.91548,12.4448142857143,11.0627666666667,10.91548,0.349375804611403,0.0333955791760331,0.347357241490431,0.0334644003160784,0.0334156126002224
"TCGA-EI-6512-01",11.4118625,10.05242,11.5808142857143,10.0818833333333,10.05242,0.184015090941218,0.0210074888769816,0.181871515697593,0.0210759616193051,0.020947605168884
"TCGA-EI-6513-01",11.55125,9.97584,11.4844571428571,10.3163333333333,9.97584,0.188674335129479,0.0242447734386033,0.186730484276343,0.0243412554030539,0.0241550440161243
"TCGA-EI-6514-01",12.0543,10.8945,11.7682857142857,11.4214833333333,10.8945,0.070079496203885,0.0395592592440418,0.0697545269056802,0.0399056656245794,0.0396464174614515
"TCGA-EI-6881-01",10.5918875,9.50008,10.6472428571429,9.61746666666667,9.50008,0.0512457157891264,0.00760943241576442,0.0506311074291966,0.00766151715799336,0.00756501047384821
"TCGA-EI-6882-01",11.0322125,9.91148,11.1704714285714,9.93696666666667,9.91148,0.0944855914023289,0.0156679891676291,0.0931422006801028,0.0156673787924517,0.0155862573118078
"TCGA-EI-6883-01",11.1873875,9.70684,11.061,10.10105,9.70684,0.0976894566837427,0.0168557447226589,0.0966584312748988,0.0170348991545488,0.0168039680673258
"TCGA-EI-6884-01",12.471,11.3724,12.5351142857143,11.4807,11.3724,0.197533567723044,0.048188776434076,0.19606843160545,0.0486839298154345,0.04837234916976
"TCGA-EI-6885-01",12.70495,11.32734,12.7112142857143,11.5496333333333,11.32734,0.30654803408143,0.0477304923400333,0.303260422928117,0.0479188497136772,0.0472895397615004
"TCGA-EI-6917-01",12.788775,11.32816,12.7188,11.6532333333333,11.32816,0.324048487014344,0.0595552511018995,0.324859923622452,0.060339997034228,0.0602432815578836
"TCGA-EI-7002-01",12.1653875,10.72722,12.0533571428571,11.0976166666667,10.72722,0.175046926259488,0.0414781415128917,0.173475399504202,0.0417620686802297,0.0414159911870847
"TCGA-EI-7004-01",14.921825,13.6565,14.9154285714286,13.87485,13.6565,0.998809454954795,0.171387329044652,0.999997066872338,0.173359483727499,0.173180581376748
"TCGA-F5-6464-01",13.846625,12.38378,13.6813857142857,12.8203666666667,12.38378,0.555616190208284,0.127030601328349,0.560970937056437,0.128551279669917,0.128708000022673
"TCGA-F5-6465-01",13.2908375,11.92072,13.3384285714286,12.09355,11.92072,0.535861151418456,0.0951284365834476,0.535977046225148,0.095930567810165,0.0955037825060125
"TCGA-F5-6571-01",12.6293,11.41282,12.6076142857143,11.6408666666667,11.41282,0.216882028554205,0.080841108290628,0.215578929829744,0.0814364605450378,0.081197577819166
"TCGA-F5-6702-01",14.8930375,13.3814,14.9437714285714,13.57415,13.3814,0.999641364673482,0.297212263088796,0.999998264346302,0.298870773729733,0.299185062157325
"TCGA-F5-6810-01",13.4634375,12.02702,13.2897857142857,12.4690166666667,12.02702,0.383267971510416,0.0625366698239467,0.380666381739049,0.0627001287302275,0.0624095866563199
"TCGA-F5-6811-01",13.5942625,12.20284,13.6954142857143,12.3167333333333,12.20284,0.776496904370389,0.155147772290688,0.772805066163919,0.156052566628517,0.155369186273459
"TCGA-F5-6812-01",13.3056625,12.02082,13.0333714285714,12.5526333333333,12.02082,0.210398175167467,0.0784268805428938,0.210104043015512,0.0789023581423136,0.0788430381075136
"TCGA-F5-6813-01",12.037925,10.49718,11.8089,11.0211666666667,10.49718,0.158319597970353,0.0394023725503205,0.156764510762726,0.0394870614662181,0.0392793430592406
"TCGA-F5-6814-01",11.477875,9.98962,11.2998571428571,10.44535,9.98962,0.105458069606727,0.0161699809892841,0.104554132396336,0.0161980340100952,0.0160489517171979
