class,cell_type,cell_subtype,gene,n_cells,mean_log_normalized,median_log_normalized,positive_cells,positive_percent
Tumor,Myeloids,Proliferating,CLDN3,165,0.24254112546360498,0.0,48,29.09090909090909
Tumor,Myeloids,Proliferating,CLDN4,165,0.39750810463185454,0.0,71,43.03030303030303
Tumor,Myeloids,Proliferating,CLDN7,165,0.1726804343509592,0.0,40,24.242424242424242
Tumor,Myeloids,Proliferating,CLDN18,165,0.0,0.0,0,0.0
Tumor,Myeloids,Proliferating,OCLN,165,0.012122924159634884,0.0,3,1.8181818181818181
Tumor,Myeloids,Proliferating,TJP1,165,0.015280963527832677,0.0,3,1.8181818181818181
Tumor,Myeloids,Proliferating,CDH1,165,0.024470683744123728,0.0,7,4.242424242424243
Tumor,Myeloids,Proliferating,EPCAM,165,0.21812042029465076,0.0,44,26.666666666666668
Tumor,Myeloids,Proliferating,VIM,165,3.0358981048771,3.0652867255338925,165,100.0
Tumor,Myeloids,Proliferating,ZEB1,165,0.004861677267076894,0.0,1,0.6060606060606061
Tumor,Myeloids,Proliferating,SNAI1,165,0.08858734414599892,0.0,20,12.121212121212121
Tumor,Myeloids,Proliferating,SNAI2,165,0.010133246453958735,0.0,3,1.8181818181818181
Tumor,Myeloids,Proliferating,TWIST1,165,0.008255065411300326,0.0,2,1.2121212121212122
Tumor,Myeloids,SPP1+,FAP,3096,0.00887872616687328,0.0,27,0.872093023255814
Tumor,Myeloids,SPP1+,COL1A1,3096,0.13992839928362033,0.0,432,13.953488372093023
Tumor,Myeloids,SPP1+,COL1A2,3096,0.14529544399598943,0.0,440,14.21188630490956
Tumor,Myeloids,SPP1+,COL3A1,3096,0.13913926713080557,0.0,412,13.307493540051679
Tumor,Myeloids,SPP1+,FN1,3096,0.37409278894179193,0.0,698,22.545219638242894
Tumor,Myeloids,SPP1+,POSTN,3096,0.03419652611655988,0.0,108,3.488372093023256
Tumor,Myeloids,SPP1+,ACTA2,3096,0.047205549699458914,0.0,157,5.071059431524548
Tumor,Myeloids,SPP1+,TAGLN,3096,0.11195432582271507,0.0,360,11.627906976744185
Tumor,Myeloids,SPP1+,CXCL12,3096,0.03404224842037715,0.0,99,3.1976744186046515
Tumor,Myeloids,SPP1+,CCL2,3096,0.8680886969110183,0.0,1206,38.95348837209303
Tumor,Myeloids,SPP1+,CD74,3096,4.0231480547740155,4.234500835297148,3029,97.83591731266151
Tumor,Myeloids,SPP1+,HLA-DRA,3096,4.099224833556903,4.241628044138214,3066,99.03100775193798
Tumor,Myeloids,SPP1+,CLDN1,3096,0.06460796524241583,0.0,186,6.007751937984496
Tumor,Myeloids,SPP1+,CLDN2,3096,0.0007118459846390909,0.0,3,0.09689922480620156
Tumor,Myeloids,SPP1+,CLDN3,3096,0.22157556274111065,0.0,665,21.479328165374678
Tumor,Myeloids,SPP1+,CLDN4,3096,0.3953884737960125,0.0,1102,35.594315245478036
Tumor,Myeloids,SPP1+,CLDN7,3096,0.14987363244396767,0.0,501,16.18217054263566
Tumor,Myeloids,SPP1+,CLDN18,3096,0.0,0.0,0,0.0
Tumor,Myeloids,SPP1+,OCLN,3096,0.012409340988796865,0.0,45,1.4534883720930232
Tumor,Myeloids,SPP1+,TJP1,3096,0.006986506969965954,0.0,24,0.7751937984496124
Tumor,Myeloids,SPP1+,CDH1,3096,0.026148649452988365,0.0,91,2.9392764857881137
Tumor,Myeloids,SPP1+,EPCAM,3096,0.19001996368041413,0.0,600,19.379844961240313
Tumor,Myeloids,SPP1+,VIM,3096,3.0760422258991773,3.147945036717068,3062,98.90180878552972
Tumor,Myeloids,SPP1+,ZEB1,3096,0.004969269645753708,0.0,21,0.6782945736434108
Tumor,Myeloids,SPP1+,SNAI1,3096,0.1305843862421074,0.0,415,13.404392764857882
Tumor,Myeloids,SPP1+,SNAI2,3096,0.0025021245255889327,0.0,8,0.2583979328165375
Tumor,Myeloids,SPP1+,TWIST1,3096,0.0035606212342777304,0.0,10,0.32299741602067183
Tumor,Myeloids,Unknown,FAP,461,0.01047368462854129,0.0,5,1.0845986984815619
Tumor,Myeloids,Unknown,COL1A1,461,0.15810658080391668,0.0,72,15.61822125813449
Tumor,Myeloids,Unknown,COL1A2,461,0.10069015506936402,0.0,45,9.761388286334057
Tumor,Myeloids,Unknown,COL3A1,461,0.12419208693909212,0.0,56,12.147505422993492
Tumor,Myeloids,Unknown,FN1,461,0.1789917596852127,0.0,58,12.58134490238612
Tumor,Myeloids,Unknown,POSTN,461,0.028521830908727182,0.0,13,2.8199566160520604
Tumor,Myeloids,Unknown,ACTA2,461,0.05491903126468814,0.0,28,6.073752711496746
Tumor,Myeloids,Unknown,TAGLN,461,0.04983512449960501,0.0,26,5.639913232104121
Tumor,Myeloids,Unknown,CXCL12,461,0.002349432028008767,0.0,2,0.43383947939262474
Tumor,Myeloids,Unknown,CCL2,461,0.267715941333898,0.0,69,14.967462039045554
Tumor,Myeloids,Unknown,CD74,461,4.373001065733919,4.557319351065269,460,99.78308026030369
Tumor,Myeloids,Unknown,HLA-DRA,461,3.731869623954961,3.7749073455893973,460,99.78308026030369
Tumor,Myeloids,Unknown,CLDN1,461,0.027006427382116175,0.0,13,2.8199566160520604
Tumor,Myeloids,Unknown,CLDN2,461,0.001201862659928596,0.0,1,0.21691973969631237
Tumor,Myeloids,Unknown,CLDN3,461,0.17239042189569842,0.0,77,16.702819956616054
Tumor,Myeloids,Unknown,CLDN4,461,0.3933179632465547,0.0,158,34.273318872017356
Tumor,Myeloids,Unknown,CLDN7,461,0.1009867933463172,0.0,50,10.84598698481562
Tumor,Myeloids,Unknown,CLDN18,461,0.0,0.0,0,0.0
Tumor,Myeloids,Unknown,OCLN,461,0.028780780577366077,0.0,15,3.2537960954446854
Tumor,Myeloids,Unknown,TJP1,461,0.001695872043908316,0.0,1,0.21691973969631237
Tumor,Myeloids,Unknown,CDH1,461,0.15260420417729742,0.0,61,13.232104121475055
Tumor,Myeloids,Unknown,EPCAM,461,0.19208606781058404,0.0,90,19.522776572668114
Tumor,Myeloids,Unknown,VIM,461,2.5889606077527088,2.7273638361642454,438,95.01084598698482
Tumor,Myeloids,Unknown,ZEB1,461,0.09055209003058501,0.0,45,9.761388286334057
Tumor,Myeloids,Unknown,SNAI1,461,0.0739620877593726,0.0,34,7.37527114967462
Tumor,Myeloids,Unknown,SNAI2,461,0.0,0.0,0,0.0
Tumor,Myeloids,Unknown,TWIST1,461,0.003917893517308255,0.0,2,0.43383947939262474
Tumor,Myeloids,cDC,FAP,353,0.0015157725498228395,0.0,1,0.28328611898017
Tumor,Myeloids,cDC,COL1A1,353,0.14842097309380256,0.0,63,17.847025495750707
Tumor,Myeloids,cDC,COL1A2,353,0.15656806503470086,0.0,69,19.54674220963173
Tumor,Myeloids,cDC,COL3A1,353,0.13986069354641886,0.0,60,16.997167138810198
Tumor,Myeloids,cDC,FN1,353,0.08456699974809372,0.0,32,9.06515580736544
Tumor,Myeloids,cDC,POSTN,353,0.03565963554799452,0.0,16,4.53257790368272
Tumor,Myeloids,cDC,ACTA2,353,0.040818951789223706,0.0,19,5.382436260623229
Tumor,Myeloids,cDC,TAGLN,353,0.09316797148389903,0.0,42,11.89801699716714
Tumor,Myeloids,cDC,CXCL12,353,0.0,0.0,0,0.0
Tumor,Myeloids,cDC,CCL2,353,0.16864960246900262,0.0,45,12.747875354107649
Tumor,Myeloids,cDC,CD74,353,4.908491369905096,4.977456264052392,353,100.0
Tumor,Myeloids,cDC,HLA-DRA,353,4.837480217714103,4.9046070726341435,353,100.0
Tumor,Myeloids,cDC,CLDN1,353,0.026919874678189296,0.0,13,3.6827195467422094
Tumor,Myeloids,cDC,CLDN2,353,0.002227734687911738,0.0,1,0.28328611898017
Tumor,Myeloids,cDC,CLDN3,353,0.2838736338547214,0.0,116,32.86118980169972
Tumor,Myeloids,cDC,CLDN4,353,0.4108145924898454,0.0,157,44.47592067988669
Tumor,Myeloids,cDC,CLDN7,353,0.0706026252081398,0.0,38,10.764872521246458
Tumor,Myeloids,cDC,CLDN18,353,0.0,0.0,0,0.0
Tumor,Myeloids,cDC,OCLN,353,0.005866647962737641,0.0,3,0.84985835694051
Tumor,Myeloids,cDC,TJP1,353,0.0066571580797552985,0.0,3,0.84985835694051
Tumor,Myeloids,cDC,CDH1,353,0.028976422558361824,0.0,13,3.6827195467422094
Tumor,Myeloids,cDC,EPCAM,353,0.13960474855613994,0.0,61,17.280453257790366
Tumor,Myeloids,cDC,VIM,353,3.1607206848851455,3.250809241827822,351,99.43342776203966
Tumor,Myeloids,cDC,ZEB1,353,0.011983680446281734,0.0,6,1.69971671388102
Tumor,Myeloids,cDC,SNAI1,353,0.19400001891028873,0.0,78,22.096317280453256
Tumor,Myeloids,cDC,SNAI2,353,0.0022087286485957857,0.0,1,0.28328611898017
Tumor,Myeloids,cDC,TWIST1,353,0.0028340208091702486,0.0,1,0.28328611898017
Tumor,Stromal cells,Enteric glial cells,FAP,23,0.14567541129952377,0.0,4,17.391304347826086
Tumor,Stromal cells,Enteric glial cells,COL1A1,23,1.6528067946487714,1.7888487432343798,19,82.6086956521739
Tumor,Stromal cells,Enteric glial cells,COL1A2,23,1.6239007415404687,1.9750978204500318,18,78.26086956521739
Tumor,Stromal cells,Enteric glial cells,COL3A1,23,0.7107231817832745,0.0,10,43.47826086956522
Tumor,Stromal cells,Enteric glial cells,FN1,23,0.49874847158099184,0.0,8,34.78260869565217
Tumor,Stromal cells,Enteric glial cells,POSTN,23,0.059346005041322814,0.0,2,8.695652173913043
Tumor,Stromal cells,Enteric glial cells,ACTA2,23,0.4814293424671042,0.0,7,30.434782608695656
Tumor,Stromal cells,Enteric glial cells,TAGLN,23,0.22331136288062098,0.0,3,13.043478260869565
Tumor,Stromal cells,Enteric glial cells,CXCL12,23,0.07643793793662781,0.0,2,8.695652173913043
Tumor,Stromal cells,Enteric glial cells,CCL2,23,1.5892093873790543,1.0554823583603352,14,60.86956521739131
Tumor,Stromal cells,Enteric glial cells,CD74,23,3.6056487643791617,3.6191263386637624,23,100.0
Tumor,Stromal cells,Enteric glial cells,HLA-DRA,23,2.740218804392293,2.8635184863136796,21,91.30434782608695
Tumor,Stromal cells,Enteric glial cells,CLDN1,23,0.0,0.0,0,0.0
Tumor,Stromal cells,Enteric glial cells,CLDN2,23,0.0,0.0,0,0.0
Tumor,Stromal cells,Enteric glial cells,CLDN3,23,0.1587303883579443,0.0,4,17.391304347826086
Tumor,Stromal cells,Enteric glial cells,CLDN4,23,0.40069865063563864,0.0,8,34.78260869565217
Tumor,Stromal cells,Enteric glial cells,CLDN7,23,0.0,0.0,0,0.0
Tumor,Stromal cells,Enteric glial cells,CLDN18,23,0.0,0.0,0,0.0
Tumor,Stromal cells,Enteric glial cells,OCLN,23,0.01679613533774601,0.0,1,4.3478260869565215
Tumor,Stromal cells,Enteric glial cells,TJP1,23,0.135183918181421,0.0,3,13.043478260869565
Tumor,Stromal cells,Enteric glial cells,CDH1,23,0.0,0.0,0,0.0
Tumor,Stromal cells,Enteric glial cells,EPCAM,23,0.19022518290243823,0.0,5,21.73913043478261
Tumor,Stromal cells,Enteric glial cells,VIM,23,4.040036787789302,4.059844606570165,23,100.0
Tumor,Stromal cells,Enteric glial cells,ZEB1,23,0.17515720075047833,0.0,4,17.391304347826086
Tumor,Stromal cells,Enteric glial cells,SNAI1,23,0.1918004696015568,0.0,5,21.73913043478261
Tumor,Stromal cells,Enteric glial cells,SNAI2,23,0.0,0.0,0,0.0
Tumor,Stromal cells,Enteric glial cells,TWIST1,23,0.0,0.0,0,0.0
Tumor,Stromal cells,Lymphatic ECs,FAP,28,0.0,0.0,0,0.0
Tumor,Stromal cells,Lymphatic ECs,COL1A1,28,0.2307065180117928,0.0,7,25.0
Tumor,Stromal cells,Lymphatic ECs,COL1A2,28,0.181497703107254,0.0,7,25.0
Tumor,Stromal cells,Lymphatic ECs,COL3A1,28,0.20171302589027665,0.0,5,17.857142857142858
Tumor,Stromal cells,Lymphatic ECs,FN1,28,1.7860364883368418,1.9674815124096385,24,85.71428571428571
Tumor,Stromal cells,Lymphatic ECs,POSTN,28,0.038706637677851666,0.0,2,7.142857142857142
Tumor,Stromal cells,Lymphatic ECs,ACTA2,28,0.0,0.0,0,0.0
Tumor,Stromal cells,Lymphatic ECs,TAGLN,28,0.060124761559707564,0.0,4,14.285714285714285
Tumor,Stromal cells,Lymphatic ECs,CXCL12,28,0.03384229280339759,0.0,2,7.142857142857142
Tumor,Stromal cells,Lymphatic ECs,CCL2,28,1.888209356459371,1.727094801824344,20,71.42857142857143
Tumor,Stromal cells,Lymphatic ECs,CD74,28,1.4086858019277975,1.5049991048169258,20,71.42857142857143
Tumor,Stromal cells,Lymphatic ECs,HLA-DRA,28,0.5823745183039566,0.0,12,42.857142857142854
Tumor,Stromal cells,Lymphatic ECs,CLDN1,28,0.04145249509621353,0.0,2,7.142857142857142
Tumor,Stromal cells,Lymphatic ECs,CLDN2,28,0.0,0.0,0,0.0
Tumor,Stromal cells,Lymphatic ECs,CLDN3,28,0.19480452173934504,0.0,7,25.0
Tumor,Stromal cells,Lymphatic ECs,CLDN4,28,0.2788853248379042,0.0,9,32.142857142857146
Tumor,Stromal cells,Lymphatic ECs,CLDN7,28,0.037422103184671894,0.0,2,7.142857142857142
Tumor,Stromal cells,Lymphatic ECs,CLDN18,28,0.0,0.0,0,0.0
Tumor,Stromal cells,Lymphatic ECs,OCLN,28,0.08553334212282844,0.0,2,7.142857142857142
Tumor,Stromal cells,Lymphatic ECs,TJP1,28,0.5269281339202416,0.5064462015382141,16,57.14285714285714
Tumor,Stromal cells,Lymphatic ECs,CDH1,28,0.0,0.0,0,0.0
Tumor,Stromal cells,Lymphatic ECs,EPCAM,28,0.31372259617321824,0.0,11,39.285714285714285
Tumor,Stromal cells,Lymphatic ECs,VIM,28,3.4719625876463955,3.4456637344957946,28,100.0
Tumor,Stromal cells,Lymphatic ECs,ZEB1,28,0.340310308035291,0.0,12,42.857142857142854
Tumor,Stromal cells,Lymphatic ECs,SNAI1,28,0.15761983731611565,0.0,6,21.428571428571427
Tumor,Stromal cells,Lymphatic ECs,SNAI2,28,0.06279765958171514,0.0,3,10.714285714285714
Tumor,Stromal cells,Lymphatic ECs,TWIST1,28,0.0,0.0,0,0.0
Tumor,Stromal cells,Myofibroblasts,FAP,1146,0.782259124469284,0.830806494461658,793,69.19720767888307
Tumor,Stromal cells,Myofibroblasts,COL1A1,1146,4.399786698272326,4.705159947385652,1117,97.4694589877836
Tumor,Stromal cells,Myofibroblasts,COL1A2,1146,4.176125156244925,4.404704375836859,1133,98.86561954624781
Tumor,Stromal cells,Myofibroblasts,COL3A1,1146,4.1776080622036424,4.417408410809936,1129,98.51657940663176
Tumor,Stromal cells,Myofibroblasts,FN1,1146,2.301506810330739,2.4116452524489804,1037,90.48865619546248
Tumor,Stromal cells,Myofibroblasts,POSTN,1146,2.104044147850735,2.3064514451768248,976,85.16579406631763
Tumor,Stromal cells,Myofibroblasts,ACTA2,1146,1.5551890742976524,1.1179690988387496,771,67.27748691099477
Tumor,Stromal cells,Myofibroblasts,TAGLN,1146,2.513978682048393,2.698368107778215,985,85.95113438045375
Tumor,Stromal cells,Myofibroblasts,CXCL12,1146,0.41076346114735746,0.0,402,35.07853403141361
Tumor,Stromal cells,Myofibroblasts,CCL2,1146,0.8391845581404102,0.3467571734392476,588,51.30890052356021
Tumor,Stromal cells,Myofibroblasts,CD74,1146,0.5594716464922573,0.49493490479185265,655,57.15532286212914
Tumor,Stromal cells,Myofibroblasts,HLA-DRA,1146,0.34783670046720216,0.0,489,42.67015706806283
Tumor,Stromal cells,Myofibroblasts,CLDN1,1146,0.01730524602872872,0.0,33,2.8795811518324608
Tumor,Stromal cells,Myofibroblasts,CLDN2,1146,0.003927456304988338,0.0,6,0.5235602094240838
Tumor,Stromal cells,Myofibroblasts,CLDN3,1146,0.3070324088611697,0.0,408,35.602094240837694
Tumor,Stromal cells,Myofibroblasts,CLDN4,1146,0.4732365394155266,0.0,546,47.64397905759162
Tumor,Stromal cells,Myofibroblasts,CLDN7,1146,0.06490115862418903,0.0,130,11.343804537521814
Tumor,Stromal cells,Myofibroblasts,CLDN18,1146,0.00203980313425909,0.0,5,0.4363001745200698
Tumor,Stromal cells,Myofibroblasts,OCLN,1146,0.02583904709864538,0.0,50,4.363001745200698
Tumor,Stromal cells,Myofibroblasts,TJP1,1146,0.1385813770532909,0.0,251,21.902268760907504
Tumor,Stromal cells,Myofibroblasts,CDH1,1146,0.025580788603479874,0.0,52,4.537521815008725
Tumor,Stromal cells,Myofibroblasts,EPCAM,1146,0.18967724313126316,0.0,300,26.17801047120419
Tumor,Stromal cells,Myofibroblasts,VIM,1146,3.1054449228575915,3.1642661572187842,1132,98.77835951134381
Tumor,Stromal cells,Myofibroblasts,ZEB1,1146,0.26489379964049153,0.0,423,36.910994764397905
Tumor,Stromal cells,Myofibroblasts,SNAI1,1146,0.24205367531183405,0.0,336,29.31937172774869
Tumor,Stromal cells,Myofibroblasts,SNAI2,1146,0.451605573804321,0.0,545,47.55671902268761
Tumor,Stromal cells,Myofibroblasts,TWIST1,1146,0.40323739710513,0.0,505,44.06631762652705
Tumor,Stromal cells,Pericytes,FAP,353,0.20473713261154067,0.0,96,27.19546742209632
Tumor,Stromal cells,Pericytes,COL1A1,353,3.446549403852343,3.6137411068335696,340,96.3172804532578
Tumor,Stromal cells,Pericytes,COL1A2,353,3.3539836961435654,3.4688765888290902,347,98.30028328611898
Tumor,Stromal cells,Pericytes,COL3A1,353,3.0681893446201225,3.1500011962917394,343,97.16713881019831
Tumor,Stromal cells,Pericytes,FN1,353,2.0191840621356127,2.1118461499973007,308,87.25212464589235
Tumor,Stromal cells,Pericytes,POSTN,353,1.0401399023542972,0.8793957124792586,206,58.35694050991501
Tumor,Stromal cells,Pericytes,ACTA2,353,2.4377340602073687,2.5043180631267425,306,86.68555240793201
Tumor,Stromal cells,Pericytes,TAGLN,353,2.684797062276238,2.967419122092129,317,89.80169971671388
Tumor,Stromal cells,Pericytes,CXCL12,353,0.043521959958381894,0.0,16,4.53257790368272
Tumor,Stromal cells,Pericytes,CCL2,353,0.8521796205255171,0.40986294155801967,190,53.82436260623229
Tumor,Stromal cells,Pericytes,CD74,353,0.3642764948419749,0.0,141,39.94334277620396
Tumor,Stromal cells,Pericytes,HLA-DRA,353,0.33535628504895343,0.0,141,39.94334277620396
Tumor,Stromal cells,Pericytes,CLDN1,353,0.011787097024931241,0.0,7,1.9830028328611897
Tumor,Stromal cells,Pericytes,CLDN2,353,0.006575987007095759,0.0,2,0.56657223796034
Tumor,Stromal cells,Pericytes,CLDN3,353,0.23880849614251193,0.0,108,30.59490084985836
Tumor,Stromal cells,Pericytes,CLDN4,353,0.3706964831032013,0.0,150,42.492917847025495
Tumor,Stromal cells,Pericytes,CLDN7,353,0.09000647789101035,0.0,52,14.730878186968837
Tumor,Stromal cells,Pericytes,CLDN18,353,0.0018756656088487987,0.0,1,0.28328611898017
Tumor,Stromal cells,Pericytes,OCLN,353,0.027558982991279204,0.0,17,4.815864022662889
Tumor,Stromal cells,Pericytes,TJP1,353,0.31161129529760107,0.0,139,39.376770538243626
Tumor,Stromal cells,Pericytes,CDH1,353,0.013453427754088226,0.0,10,2.8328611898017
Tumor,Stromal cells,Pericytes,EPCAM,353,0.2170814624869674,0.0,105,29.745042492917843
Tumor,Stromal cells,Pericytes,VIM,353,3.62270533184187,3.679197803424496,350,99.15014164305948
Tumor,Stromal cells,Pericytes,ZEB1,353,0.23315890300193837,0.0,108,30.59490084985836
Tumor,Stromal cells,Pericytes,SNAI1,353,0.23866550102430192,0.0,104,29.461756373937675
Tumor,Stromal cells,Pericytes,SNAI2,353,0.480621919009624,0.0,170,48.1586402266289
Tumor,Stromal cells,Pericytes,TWIST1,353,0.14119049681169282,0.0,69,19.54674220963173
Tumor,Stromal cells,Proliferative ECs,FAP,44,0.30564663459041036,0.0,19,43.18181818181818
Tumor,Stromal cells,Proliferative ECs,COL1A1,44,0.26401527220907517,0.0,14,31.818181818181817
Tumor,Stromal cells,Proliferative ECs,COL1A2,44,0.22983472768892216,0.0,14,31.818181818181817
Tumor,Stromal cells,Proliferative ECs,COL3A1,44,0.11334357340313937,0.0,7,15.909090909090908
Tumor,Stromal cells,Proliferative ECs,FN1,44,0.7561749295776291,0.7612159459611219,31,70.45454545454545
Tumor,Stromal cells,Proliferative ECs,POSTN,44,0.12018355300408236,0.0,5,11.363636363636363
Tumor,Stromal cells,Proliferative ECs,ACTA2,44,0.11503133358018237,0.0,5,11.363636363636363
Tumor,Stromal cells,Proliferative ECs,TAGLN,44,0.6029845062233249,0.48813956758139143,26,59.09090909090909
Tumor,Stromal cells,Proliferative ECs,CXCL12,44,0.39064105065378174,0.0,15,34.090909090909086
Tumor,Stromal cells,Proliferative ECs,CCL2,44,0.8434428695048577,0.5062747256392568,25,56.81818181818182
Tumor,Stromal cells,Proliferative ECs,CD74,44,1.2814197782491534,1.0478869124680124,36,81.81818181818183
Tumor,Stromal cells,Proliferative ECs,HLA-DRA,44,0.740828848579423,0.5631204634323125,28,63.63636363636363
Tumor,Stromal cells,Proliferative ECs,CLDN1,44,0.0,0.0,0,0.0
Tumor,Stromal cells,Proliferative ECs,CLDN2,44,0.008664588672291413,0.0,1,2.272727272727273
Tumor,Stromal cells,Proliferative ECs,CLDN3,44,0.21618403509227171,0.0,14,31.818181818181817
Tumor,Stromal cells,Proliferative ECs,CLDN4,44,0.3342425785726271,0.1637704622704769,22,50.0
Tumor,Stromal cells,Proliferative ECs,CLDN7,44,0.12835149808242122,0.0,10,22.727272727272727
Tumor,Stromal cells,Proliferative ECs,CLDN18,44,0.0,0.0,0,0.0
Tumor,Stromal cells,Proliferative ECs,OCLN,44,0.008972881279137866,0.0,1,2.272727272727273
Tumor,Stromal cells,Proliferative ECs,TJP1,44,0.5362384902524409,0.4889124258736388,29,65.9090909090909
Tumor,Stromal cells,Proliferative ECs,CDH1,44,0.03962616831154487,0.0,3,6.8181818181818175
Tumor,Stromal cells,Proliferative ECs,EPCAM,44,0.28467388284278977,0.0,18,40.909090909090914
Tumor,Stromal cells,Proliferative ECs,VIM,44,3.6164645345107687,3.728267195931484,44,100.0
Tumor,Stromal cells,Proliferative ECs,ZEB1,44,0.42509737718074075,0.35194359971085365,23,52.27272727272727
Tumor,Stromal cells,Proliferative ECs,SNAI1,44,0.3002265941910007,0.0,14,31.818181818181817
Tumor,Stromal cells,Proliferative ECs,SNAI2,44,0.07198677495814859,0.0,6,13.636363636363635
Tumor,Stromal cells,Proliferative ECs,TWIST1,44,0.015224703438028892,0.0,1,2.272727272727273
Tumor,Stromal cells,Smooth muscle cells,FAP,91,0.19599161973048104,0.0,18,19.78021978021978
Tumor,Stromal cells,Smooth muscle cells,COL1A1,91,1.5706796479826903,1.5818586025635064,70,76.92307692307693
Tumor,Stromal cells,Smooth muscle cells,COL1A2,91,1.4665566301723252,1.4498893295844013,67,73.62637362637363
Tumor,Stromal cells,Smooth muscle cells,COL3A1,91,1.477281202488247,1.4712279352149231,65,71.42857142857143
Tumor,Stromal cells,Smooth muscle cells,FN1,91,1.3925735669827601,1.558835773587345,64,70.32967032967034
Tumor,Stromal cells,Smooth muscle cells,POSTN,91,0.3336913041267915,0.0,24,26.373626373626376
Tumor,Stromal cells,Smooth muscle cells,ACTA2,91,3.0071921041260707,3.2296909167649295,83,91.20879120879121
Tumor,Stromal cells,Smooth muscle cells,TAGLN,91,4.355365652438312,4.502979245091544,89,97.8021978021978
Tumor,Stromal cells,Smooth muscle cells,CXCL12,91,0.34719655844653613,0.0,27,29.67032967032967
Tumor,Stromal cells,Smooth muscle cells,CCL2,91,1.4716257901101415,0.0,45,49.45054945054945
Tumor,Stromal cells,Smooth muscle cells,CD74,91,0.7411146681882537,0.6439975810392289,52,57.14285714285714
Tumor,Stromal cells,Smooth muscle cells,HLA-DRA,91,0.36112953453232666,0.0,29,31.868131868131865
Tumor,Stromal cells,Smooth muscle cells,CLDN1,91,0.005806704752952722,0.0,1,1.098901098901099
Tumor,Stromal cells,Smooth muscle cells,CLDN2,91,0.0,0.0,0,0.0
Tumor,Stromal cells,Smooth muscle cells,CLDN3,91,0.17285594780301128,0.0,15,16.483516483516482
Tumor,Stromal cells,Smooth muscle cells,CLDN4,91,0.3612880575828217,0.0,32,35.16483516483517
Tumor,Stromal cells,Smooth muscle cells,CLDN7,91,0.06114583018787153,0.0,6,6.593406593406594
Tumor,Stromal cells,Smooth muscle cells,CLDN18,91,0.0,0.0,0,0.0
Tumor,Stromal cells,Smooth muscle cells,OCLN,91,0.00975462621586898,0.0,2,2.197802197802198
Tumor,Stromal cells,Smooth muscle cells,TJP1,91,0.20277898442693576,0.0,24,26.373626373626376
Tumor,Stromal cells,Smooth muscle cells,CDH1,91,0.005806704752952722,0.0,1,1.098901098901099
Tumor,Stromal cells,Smooth muscle cells,EPCAM,91,0.19195023939334352,0.0,18,19.78021978021978
Tumor,Stromal cells,Smooth muscle cells,VIM,91,2.893650612966039,3.1220112923471124,86,94.5054945054945
Tumor,Stromal cells,Smooth muscle cells,ZEB1,91,0.14764948575745449,0.0,16,17.582417582417584
Tumor,Stromal cells,Smooth muscle cells,SNAI1,91,0.16280267227802395,0.0,14,15.384615384615385
Tumor,Stromal cells,Smooth muscle cells,SNAI2,91,0.1364348880468127,0.0,12,13.186813186813188
Tumor,Stromal cells,Smooth muscle cells,TWIST1,91,0.07511499550419666,0.0,9,9.89010989010989
Tumor,Stromal cells,Stalk-like ECs,FAP,342,0.19959994401001127,0.0,68,19.883040935672515
Tumor,Stromal cells,Stalk-like ECs,COL1A1,342,0.1753922475628479,0.0,66,19.298245614035086
Tumor,Stromal cells,Stalk-like ECs,COL1A2,342,0.110095720470623,0.0,46,13.450292397660817
Tumor,Stromal cells,Stalk-like ECs,COL3A1,342,0.19260537862830868,0.0,67,19.5906432748538
Tumor,Stromal cells,Stalk-like ECs,FN1,342,0.5395989558151768,0.0,143,41.812865497076025
Tumor,Stromal cells,Stalk-like ECs,POSTN,342,0.4916562068434324,0.0,113,33.04093567251462
Tumor,Stromal cells,Stalk-like ECs,ACTA2,342,0.04802688256603162,0.0,19,5.555555555555555
Tumor,Stromal cells,Stalk-like ECs,TAGLN,342,0.14756656629061196,0.0,46,13.450292397660817
Tumor,Stromal cells,Stalk-like ECs,CXCL12,342,0.09831836722718285,0.0,30,8.771929824561402
Tumor,Stromal cells,Stalk-like ECs,CCL2,342,1.4440640603591053,1.2581245159458274,203,59.356725146198826
Tumor,Stromal cells,Stalk-like ECs,CD74,342,2.4186131426687054,2.7350548422114365,302,88.30409356725146
Tumor,Stromal cells,Stalk-like ECs,HLA-DRA,342,1.3723361761926307,1.4486640712609873,236,69.00584795321637
Tumor,Stromal cells,Stalk-like ECs,CLDN1,342,0.005530720234093205,0.0,2,0.5847953216374269
Tumor,Stromal cells,Stalk-like ECs,CLDN2,342,0.0038462303504644066,0.0,1,0.29239766081871343
Tumor,Stromal cells,Stalk-like ECs,CLDN3,342,0.18632939149269162,0.0,66,19.298245614035086
Tumor,Stromal cells,Stalk-like ECs,CLDN4,342,0.4308546974792615,0.0,138,40.35087719298245
Tumor,Stromal cells,Stalk-like ECs,CLDN7,342,0.05136104909611905,0.0,20,5.847953216374268
Tumor,Stromal cells,Stalk-like ECs,CLDN18,342,0.0,0.0,0,0.0
Tumor,Stromal cells,Stalk-like ECs,OCLN,342,0.012164493507558988,0.0,4,1.1695906432748537
Tumor,Stromal cells,Stalk-like ECs,TJP1,342,0.4581735350416969,0.0,150,43.859649122807014
Tumor,Stromal cells,Stalk-like ECs,CDH1,342,0.024655789129761775,0.0,13,3.8011695906432745
