gene,logFC,logCPM,F,PValue,FDR
IFT22,-0.108486518696287,4.47688590959004,0.0973034285456833,0.75942614943211,0.918234021304504
PIEZO1,-0.0887716002806785,4.41467201923354,0.0973025918494532,0.759427185080184,0.918234021304504
HAGHL,0.238178919968802,3.74667439537625,0.0971919673997638,0.75956095053363,0.918287608841733
C19orf66,-0.116573501228534,4.620877019489,0.0971412031764652,0.759619723236846,0.918287608841733
SCLT1,0.0820105969165345,2.8367147974902,0.0969093008324121,0.759906145724897,0.918304742842199
BTF3L4,0.0733151916674153,5.60678422379132,0.0967555162035922,0.760080335874746,0.918304742842199
ZDHHC11B,-0.24415493623542,1.08712704540163,0.0967101193644875,0.760171801384899,0.918304742842199
BCL2L13,0.0864263009688338,4.44853959157959,0.0966768630374496,0.760175542838276,0.918304742842199
AL049794.1,0.112324988733667,1.19287595889129,0.0967027320176643,0.760186586048396,0.918304742842199
U2AF2,0.075227254133446,5.28274046557293,0.0965501255475944,0.760326870795425,0.918304742842199
SRPRA,0.0769260185570627,4.67477298000698,0.0964393004099897,0.760460284523998,0.918304742842199
NUP205,-0.081631087571164,3.16544804115717,0.0964384268831031,0.760467231487174,0.918304742842199
GAS2L3,-0.142617115292768,3.18074403173477,0.0963805686087799,0.760536631523756,0.918304742842199
ENPP5,0.177039634500846,1.18303528023826,0.096400869146247,0.760549342353582,0.918304742842199
NUDT8,0.12877949690432,5.17330461163147,0.0963355068244591,0.76058442297577,0.918304742842199
TRIM21,-0.122097361858254,2.52097459814424,0.0963397893454592,0.760593735617583,0.918304742842199
CCNY,-0.0642948708214611,4.35428901952569,0.0963119028658333,0.760613755931294,0.918304742842199
RP3-395M20.12,-0.110282053603403,2.93818193628662,0.0962702292288672,0.760671445446883,0.918304742842199
STT3B,-0.0758280490200326,6.05021856722064,0.0958816534972509,0.761129675258279,0.918644409346997
RP4-665J23.1,0.247807203309543,1.03716585618695,0.0959057673283996,0.761146384784027,0.918644409346997
ARHGAP42,-0.122884535798572,2.0240802850747,0.0958183627062642,0.761230422438422,0.918644409346997
TMX2,0.0813543761502616,5.78960077319914,0.0957822715140977,0.761249358015896,0.918644409346997
CTCF,-0.0578848567211264,4.08498748040625,0.0955812656744054,0.761493596255164,0.918789089879691
HSD11B1L,0.139981459359183,2.28722578090384,0.0955750290013523,0.76151754927483,0.918789089879691
RBMS2,0.100009449968685,3.56209374307938,0.0954886177720914,0.761607139847386,0.918807717831658
CCDC174,0.0938833526766606,4.42343086301561,0.0952223722632966,0.761926034761064,0.919081951798966
ESPL1,0.133529620284341,1.06759676690657,0.095207806091332,0.76198638290208,0.919081951798966
HSPH1,0.170647569881429,8.15827179752467,0.0951130482158104,0.76205697464148,0.919081951798966
UBTD1,0.154308220937379,2.62613173264819,0.0950219742500988,0.762179533591166,0.919140301774027
RAB11FIP3,-0.163792541735319,2.35817737494157,0.0948673030775779,0.762372205889611,0.919258748058844
ARMCX6,0.088373643841449,4.73837721988079,0.0946180221196699,0.762657305232216,0.919258748058844
ZSCAN9,-0.097014227010487,2.26367121731345,0.0945197243317844,0.762795014794319,0.919258748058844
ALG1L,-0.212125301260084,2.30608210998018,0.0944778611235894,0.762845451436619,0.919258748058844
NCAPH,-0.140156914601715,1.92608633005702,0.0944687586957023,0.762864111133966,0.919258748058844
METTL22,-0.0755545101205793,2.69759601893189,0.094389638971125,0.762945598213602,0.919258748058844
TMUB1,0.0675942395983285,5.77707412137026,0.0943730222621666,0.76295384571216,0.919258748058844
GAS6-AS1,0.28847570298671,1.89330913612837,0.0943744207524023,0.762979192973022,0.919258748058844
RP1-92O14.3,-0.19438308348701,1.48078615929877,0.0943027734183687,0.763074982449335,0.919258748058844
TMX4,-0.0995447032139648,4.37276325028963,0.0942739859036189,0.763075553018576,0.919258748058844
SPTSSA,0.0722070489234491,6.29961136327629,0.094253768614301,0.763098717926885,0.919258748058844
THAP1,0.0658310012876228,3.38742288649521,0.0941937059982387,0.763176556358177,0.919258748058844
TFCP2,0.0591519184738556,3.5211278812773,0.0940433044869333,0.763358531098661,0.919258748058844
FAM46A,-0.14065255824878,6.27433582474532,0.0939851436126492,0.763425433993523,0.919258748058844
XPO1,-0.0535194203616956,5.12980632156418,0.0939111062243178,0.763516001416684,0.919258748058844
NR0B2,-0.284994369399726,3.5846253053501,0.0939031839653019,0.763529245057719,0.919258748058844
C6orf62,-0.084638743193804,5.74810240067792,0.0938919738368883,0.763538942379277,0.919258748058844
KCNQ1,-0.149304933928895,5.38097814382494,0.0937689238994869,0.763689073372136,0.919350170810662
SUCLA2,0.108499878862954,4.735198143045,0.0936472985315485,0.763837856798688,0.919427424146963
TSPO,-0.0711364523906889,8.84351745572745,0.0935942975141909,0.763901648905898,0.919427424146963
PPIL4,-0.086208684589235,4.22588995351258,0.0933369826725649,0.764217392524196,0.919638235699618
LMAN2L,0.112298625341804,2.93163420177446,0.0933361195351796,0.764225237107495,0.919638235699618
CXXC5,0.120820785571198,5.0686581137059,0.0928719178610888,0.764785389857354,0.920134179922312
MBNL2,0.0754318486128916,4.58299506843504,0.0928718265290389,0.764785886451448,0.920134179922312
PIM1,0.127097688172625,5.34881162321583,0.0927114201782088,0.764981920079525,0.920251423806134
COX5B,-0.0600395652292302,9.67043532873497,0.0926704025334215,0.765031871247437,0.920251423806134
TMEM160,-0.102220424475968,6.56175926437963,0.0925687535119773,0.765156665952241,0.920312196448672
DHX58,0.149002053805818,1.89400959820494,0.092436253772985,0.765346085440508,0.92035758704724
LARP7,-0.0721775428996818,5.1860395086873,0.0924116814417513,0.765349972345357,0.92035758704724
PRDX5,0.132920954536805,9.57036685283678,0.0922139308072763,0.765592568367008,0.92035758704724
ZNF136,0.117525955237687,1.72057013259669,0.0922254882187149,0.765609331356831,0.92035758704724
DROSHA,-0.0679478646194614,3.24534114675721,0.0921817282920014,0.765638174555427,0.92035758704724
RAB28,-0.102651622961232,3.54909005257451,0.0921500526384315,0.765675213840789,0.92035758704724
FAM132A,0.216489598793763,2.49374479010662,0.0921094958808407,0.765735222711068,0.92035758704724
FADS3,-0.168833909098032,3.50299022115866,0.0919296590820082,0.765946930210992,0.92035758704724
RAB7A,-0.0614353706411929,7.10442221632656,0.0919017520236447,0.76597690597339,0.92035758704724
FOXK1,-0.116859850620832,4.32068651750573,0.0918236426634416,0.766074680420919,0.92035758704724
FASTKD3,-0.115966754477162,2.28677416317202,0.0918300463567351,0.766083968128485,0.92035758704724
ERCC2,0.122468393152212,2.88732052009025,0.0917934205767066,0.766119548755074,0.92035758704724
RBP4,-0.384022230852615,5.60928783022208,0.0916938800671904,0.766233572294026,0.92035758704724
PDCD6,-0.0716239722122991,7.47700766788275,0.0916802663718361,0.766250019705506,0.92035758704724
SMARCC2,-0.0633633456430442,3.73021379815146,0.0916354209792878,0.766308548589006,0.92035758704724
HNRNPF,-0.0654016555387747,7.55509674231983,0.0910519761525945,0.767026741194935,0.921091257312748
RBM8A,-0.077033816968882,7.40150564015436,0.0910185969476267,0.767068088468263,0.921091257312748
PCDHB14,-0.157837111989624,1.61487977836653,0.0907547358191857,0.767427996870605,0.921345838646741
NEK6,0.0883630320992915,4.96248912020719,0.090728175676728,0.767428811288275,0.921345838646741
PEX10,-0.0795352023908438,3.98599549834272,0.0905112256677161,0.767699872206003,0.921581972147315
HTR1D,0.256596486815344,1.5700008304167,0.0903751088934281,0.767901637611973,0.921648949922346
ARAF,0.0755109055676063,4.49468691399446,0.0903216165010005,0.767934351700057,0.921648949922346
CETN3,-0.0930293178716003,3.99039284245323,0.090286906845518,0.767978807840224,0.921648949922346
PLEKHA3,0.0704433429715757,4.60828118134512,0.0899743795742051,0.768366717005495,0.922025178231172
ARAP1,0.0855256800348416,3.16417607474369,0.0898216414678549,0.768562569501173,0.922087229349314
KMT2A,0.0562834338873707,4.46985858947207,0.0896665514820436,0.768750980973607,0.922087229349314
MORF4L1,0.0836081300197188,7.38370232269754,0.0896217856170918,0.768805836117169,0.922087229349314
TP53INP1,0.164040246767608,1.93375951296854,0.0895770429183856,0.768887147234289,0.922087229349314
CD2BP2,-0.0588396311676897,5.25694015855153,0.0895467774032291,0.768899987623077,0.922087229349314
KAT6B,0.0943354991518776,3.54979188467337,0.0894967937811989,0.76896578900612,0.922087229349314
OVGP1,-0.191659309924178,1.28439021722982,0.089455292602448,0.769051103233793,0.922087229349314
MYLK,0.125655371254268,0.867849341933911,0.0894073463416325,0.769114495376063,0.922087229349314
MZT1,-0.0663093653938153,5.39577155327658,0.0893468768488676,0.769149936231092,0.922087229349314
JSRP1,0.267825484827028,3.12978909981247,0.0892937043448419,0.76922245787172,0.922087229349314
REEP4,-0.121935368162032,3.99735345550835,0.0892787916524203,0.769237001838742,0.922087229349314
RGL3,0.301434432997316,1.73537708820881,0.0890224521211818,0.769586117873305,0.922157737470003
NRAS,0.109116853244159,4.56415314746858,0.0889325441648139,0.769669701168313,0.922157737470003
ZFYVE28,0.131475109174654,2.10311128936872,0.0889370180823005,0.769684574280742,0.922157737470003
DDX59,0.0875419716397737,2.87683053826793,0.0889234890850225,0.76968911915713,0.922157737470003
RBM4B,0.10491707598318,2.79306214207324,0.0889204176780204,0.769694060295242,0.922157737470003
PPM1K,-0.190365870136261,3.02211144890149,0.0888804022401455,0.769742351598115,0.922157737470003
POMZP3,-0.102856715704775,2.01527447448749,0.0887602273480179,0.76990883417659,0.922268016655272
VMAC,-0.128264597881301,1.81318105598377,0.0886955563636796,0.769994672971964,0.922281681275555
MAPKBP1,-0.0961290987404235,1.39075796326821,0.0886077380401274,0.770113401827001,0.922334734393811
BRD4,0.0550425141455668,5.97479543583625,0.0884903471126161,0.770224410094047,0.922378531504333
BACE1,0.175522167376646,1.81577266286043,0.0880902753292003,0.770756268800065,0.922808094454408
AC062017.1,-0.125967749799226,1.18801686867597,0.0880829584257293,0.770775640036168,0.922808094454408
LENG1,-0.0652733295796241,3.86180490395385,0.0880303133089491,0.770806535195152,0.922808094454408
RP11-108M9.6,-0.186855159915712,0.285278109694226,0.0879284144226424,0.770893146878385,0.922822624188008
SRRT,0.0585796206905776,4.63891004686655,0.0877842747213033,0.771115502912347,0.922999632591469
MCCC1,-0.112553804259495,3.28073901343349,0.0876471479306446,0.771293712779901,0.923123770410098
ZFR,0.0536347778812941,4.81920416470386,0.087464807615393,0.771519495989602,0.923171381634618
ZNF20,0.1447089543884,1.11495585178112,0.0874697727602032,0.771554332186663,0.923171381634618
NCAPG2,-0.101696081286184,2.41157343384768,0.0874470635428075,0.771557003325648,0.923171381634618
PNPO,0.126721038649062,3.21779787519329,0.0873405113787777,0.771681906245071,0.923211864882643
RFC5,-0.116145031017525,3.22893640680664,0.0872800136840684,0.77175880378292,0.923211864882643
ANKIB1,0.0745416611984389,3.92263708207491,0.0872331923783541,0.771814357866136,0.923211864882643
SNRNP48,0.0804636729534427,4.32238860016209,0.087152532593352,0.771915747929526,0.923244018590227
ZNF653,-0.105029864029692,1.14071002584565,0.0870713464291851,0.772055713772319,0.923284186552643
AIFM3,0.16659206915059,2.86208559738462,0.087007864967276,0.772107168632779,0.923284186552643
NKD1,0.352012525368197,4.973695735001,0.0868691034390364,0.772274929643586,0.923284186552643
ABCA2,0.120641487760255,3.07774025851399,0.0867336828874986,0.772453254984079,0.923284186552643
TTC13,0.10191837306094,2.42059586428275,0.0867249872608225,0.772472724043042,0.923284186552643
DHRS7B,-0.087510594092617,3.98712793515794,0.0866971957040972,0.772495137137151,0.923284186552643
GALNT18,0.271203094842547,1.99352117284152,0.0866715382143699,0.772548993307439,0.923284186552643
MUC17,0.340026613847144,4.5326733002522,0.0866176203978099,0.772595151760708,0.923284186552643
TMED1,-0.0661114691548168,4.80138073587336,0.0865980231647085,0.772619944343826,0.923284186552643
KLHL20,0.089711654117465,2.90955312744297,0.0864798784690285,0.772778100208393,0.923384131116894
MEGF9,0.0885814634971088,2.20901719432938,0.0862738428162297,0.773051295478135,0.923575834041226
HOPX,0.243635021924669,1.98055653061826,0.0862019063259765,0.773147734274832,0.923575834041226
ABI2,-0.0763172645902264,4.05393503285011,0.0861406338523748,0.773204216207621,0.923575834041226
TROAP,-0.0809983050963081,4.06926604810449,0.0860779387784771,0.773284261588459,0.923575834041226
FASN,-0.0967909960541798,5.09316223281877,0.0860556739240567,0.773311216058245,0.923575834041226
RTN2,0.173307511205697,2.02707236446531,0.0858802586722253,0.773557614666105,0.923607114217331
FXYD5,-0.155769524062606,7.70592733739873,0.0858462080031024,0.773578490001135,0.923607114217331
BTRC,0.0917970254786226,2.09838709189605,0.0858185868362846,0.773635006548967,0.923607114217331
XKR8,-0.0920240480392833,2.18327503908484,0.0857484142478064,0.773723562764199,0.923607114217331
MRTO4,-0.0770615906989838,5.06510240554918,0.0856832787540598,0.773787480460048,0.923607114217331
ZNF548,-0.178747598864523,1.43790585050305,0.0856655700181922,0.773844390005415,0.923607114217331
TUT1,-0.0947462919806008,2.13969036502568,0.0856431654753427,0.773859176806095,0.923607114217331
WBSCR27,-0.158049929130169,4.89444611825779,0.0853593525276942,0.774203009710096,0.923928488232476
CYB561D2,0.0881601553930042,4.84600703343088,0.0852642820206655,0.774325028490853,0.923985114409684
MSH3,0.0868048030828969,3.11274968244308,0.085120382161135,0.774515457323882,0.924010912264347
RP11-474G23.3,-0.175664189333592,0.947251350582459,0.08504610084508,0.774638172330711,0.924010912264347
ZNF646,-0.0946279436122565,1.61704329777147,0.0850326620492009,0.774653494446069,0.924010912264347
FBXO31,-0.0740653947393903,2.95842155067838,0.0848732684752232,0.774835107774521,0.924010912264347
MAFG,-0.0859123361149004,5.11632178652647,0.0848176705473968,0.774898901581389,0.924010912264347
TRIM28,-0.101746181896186,6.13183315482921,0.084788372722861,0.774936221281838,0.924010912264347
DOCK11,0.123648669184349,1.64870929294862,0.0847725580270955,0.774987825008496,0.924010912264347
SREK1,0.0699110349996474,5.48304570970643,0.0847283913254149,0.775013549542851,0.924010912264347
RP11-14N7.2,-0.177724687445769,5.19440565648861,0.0846012382190049,0.775177697034302,0.924010912264347
RILP,-0.112774432728182,4.13405632205595,0.0845916711477811,0.775191518646002,0.924010912264347
GIPC2,-0.238697408550294,3.92626487085679,0.0845802836552577,0.775206816017067,0.924010912264347
CTD-3222D19.8,0.127981517929004,0.929357312496045,0.0845828424135667,0.775241501404257,0.924010912264347
ESRRA,-0.0950044020567175,5.52383795611644,0.0844632903606435,0.775355503605024,0.924045264353005
SUFU,0.0949766101636718,1.35639720783855,0.0843592682740375,0.775527057323661,0.924045264353005
FAM177A1,-0.0862653137214867,6.76237810087952,0.084321384995419,0.775538442389338,0.924045264353005
UBAC2-AS1,-0.145429242813332,1.39646484812414,0.0842643757327333,0.775647409236224,0.924045264353005
MAP4K4,0.0899966046258557,4.31418204462859,0.0841360478017476,0.775779263261307,0.924045264353005
TIFA,0.113655967857504,2.99892169761967,0.0841227607201152,0.775802496743966,0.924045264353005
BBC3,0.145882794849123,5.85904404573591,0.0841025994474366,0.775821307989947,0.924045264353005
SASS6,-0.0854477236027691,2.5402287390172,0.0840102634926049,0.775954195363887,0.924045264353005
ITPK1,-0.0893307727532645,4.69598185722665,0.0839066270829257,0.776075781323667,0.924045264353005
SETDB2,-0.132930485585267,2.65011222200355,0.0837873151068125,0.776241517912754,0.924045264353005
IGIP,-0.166005601033322,0.43910212847148,0.0837707451211528,0.776243532038249,0.924045264353005
NDUFA9,-0.0881751756593867,6.47362521054668,0.083771622776933,0.776249880179994,0.924045264353005
PARP11,0.0938767031301262,1.77099645198499,0.0837707464552055,0.776279227551776,0.924045264353005
ARMC8,0.0717360834928184,3.61285726123512,0.0837244800899008,0.776314357349268,0.924045264353005
RAPGEF2,0.108895588246553,3.95516407439182,0.0835921190753841,0.776484750413069,0.924159306730222
ZCCHC14,0.0770612040061539,2.90461198512251,0.0834378404563161,0.776691397560034,0.924316472067459
SPON2,0.223583327819836,4.4766810268538,0.0832609940492035,0.776913796233523,0.924465258142998
SNAPIN,-0.0653861682414184,4.75448658521845,0.0832210805926414,0.776965636211862,0.924465258142998
HMGCL,-0.0810831393678686,4.40587006174199,0.0830282072850063,0.777217098969512,0.92467566714654
B4GALT1-AS1,-0.119229414294393,1.7562837850469,0.0827415088108201,0.77761801677073,0.924957927449401
KIAA2013,-0.0692351189846745,5.23200572234351,0.0826629245355496,0.777692610251209,0.924957927449401
TMC6,0.0860251386920582,5.04004027912335,0.0826532342418684,0.777705392442377,0.924957927449401
WRAP53,0.120424564706299,2.39658069268434,0.0826280045396067,0.777752937300889,0.924957927449401
PHGDH,-0.235230816566163,5.46049038314457,0.0825356285956238,0.777858824397218,0.924995076113813
TGFBR2,0.128906801159431,4.2826716370265,0.082387562567027,0.77805351161702,0.925124586769109
SOGA1,0.130510962754965,2.34979543309091,0.082271566259323,0.778219730312877,0.925124586769109
CNPY2,-0.0739131192806881,7.09683134482896,0.0822161636286061,0.778276410716685,0.925124586769109
MT1F,0.137951820566631,4.55879993272173,0.0821868380914323,0.77831570481867,0.925124586769109
EPN1,-0.119965912019116,6.16751828194121,0.0821668699341002,0.778341039227501,0.925124586769109
RCOR3,0.0745939080905442,3.48259855328711,0.0821096854668636,0.778419862014466,0.925129532919744
PHF23,0.0776659495353519,3.70486296213272,0.0819269028680473,0.778658539669754,0.925276164296479
RHOD,-0.191736581094749,5.19058412027395,0.0818555270256725,0.778749652175129,0.925276164296479
LRRC42,-0.0674960315737569,4.50884487502264,0.0818164637334792,0.778801592978947,0.925276164296479
ZNF600,0.0960133784455257,3.30229807642833,0.0815948207188552,0.779096892411891,0.925276164296479
MUS81,-0.0981540191040583,4.02603779129363,0.0815729803123832,0.77912246147331,0.925276164296479
TCF7L1,-0.155839792683287,0.731254607182484,0.0815222509265796,0.779210980889019,0.925276164296479
SPIN4,0.176203913999718,2.26416937953323,0.0815132336127403,0.779216402601406,0.925276164296479
SPRTN,0.0874017438923803,3.18382894210435,0.081451652447329,0.77928596657784,0.925276164296479
NCAPD2,0.0875249674601149,3.20461921736055,0.081432829114725,0.779310627731366,0.925276164296479
TMEM141,0.0922185713266346,8.17645970636099,0.0813614778847419,0.779398853765556,0.925276164296479
TMEM164,-0.0878791822521565,3.59503354959622,0.0813455875847805,0.779423235757704,0.925276164296479
FAM175B,0.0699613068454894,2.96585483340583,0.0812485064276196,0.779555238693158,0.925276164296479
SLC41A1,-0.115534710620763,2.21431410567599,0.0811224285687528,0.779732678900126,0.925276164296479
C17orf97,0.18209000597669,1.67889740897838,0.0810826122964115,0.779796431342057,0.925276164296479
LPGAT1,0.0973431868245717,5.07557433664793,0.0810571133171797,0.779800639554727,0.925276164296479
GSTA4,0.147075584317913,3.08905177201135,0.0810523273195588,0.779812831021725,0.925276164296479
SMIM15,-0.0681502110201692,6.02355259678602,0.0810091522229385,0.779863488114598,0.925276164296479
CUTC,-0.117414124418319,3.14923009296025,0.0809837453075994,0.77990339874604,0.925276164296479
ICA1,-0.0941272951879032,5.96482363817967,0.0808440512826644,0.780081564127882,0.925276164296479
CCDC6,0.0880256979877437,4.97699487207141,0.0808335744331645,0.780095930608922,0.925276164296479
GPI,0.091155794152464,6.67565383840618,0.0808214445204173,0.780111378291124,0.925276164296479
C11orf24,0.10680468609932,4.63622497533621,0.0806954021532934,0.780278922284427,0.925305794469659
RTN3,0.0819766197119595,6.3823227349199,0.0806896577361166,0.780285711113991,0.925305794469659
SHROOM2,0.251306262905992,1.39265895416586,0.0805440936017832,0.780515072360679,0.925415858996899
VWA8,-0.0813877032339763,2.47685554734985,0.0805173528242321,0.780527894631312,0.925415858996899
FBXL4,-0.0736392565827178,2.79366959843472,0.0803596101719104,0.780732644172275,0.925570052998341
PRKACA,0.0832942180407462,3.23214753318473,0.0802432260758611,0.780882684288398,0.925656487438277
EPM2AIP1,0.195280746440627,2.89507499168641,0.0801907323615068,0.780954960832842,0.925656487438277
UBN1,0.0589820990539823,4.51760599236668,0.0800804448838716,0.78109421212214,0.92566403592827
COPS3,-0.0869744817547424,4.98824736945348,0.0800063784647439,0.781192272425745,0.92566403592827
SLC4A7,0.0707101545336129,3.39599288511086,0.0799841455260126,0.78122569558046,0.92566403592827
NOP2,-0.0756794495272563,4.21269815509266,0.0799560368343107,0.781260147505274,0.92566403592827
YIPF5,-0.0697225522323405,4.67258158193552,0.0798153009850583,0.781446680713543,0.92573066174394
GNA12,0.0852599887784581,3.05003863356674,0.0798053220551149,0.781465799519135,0.92573066174394
HHLA3,0.114937348733431,3.11517001712932,0.0796898261911155,0.781619084903919,0.925823733968498
TCHP,-0.101142912620483,3.34960466480356,0.0792852888393813,0.782157442778511,0.926321389521198
ADGRA3,0.0758757579322429,3.34128198615279,0.079261649847599,0.782188741712558,0.926321389521198
MDK,0.143056602909451,8.19146225936602,0.0790794246338922,0.782427581148739,0.926432644491117
CCDC84,0.0968105366403874,3.39426501183603,0.0790792431105492,0.782432218916919,0.926432644491117
BRWD1,0.0668272340846777,4.49194329569354,0.0789485709770375,0.782603612265329,0.92654704372059
PDS5A,0.0465092190890974,4.92611280130408,0.078844316059066,0.782742935660404,0.926623456173503
NDC1,-0.07076641123042,3.47929585496778,0.0787637095449095,0.782854343497212,0.926652048663424
KIFC1,0.09236233729755,2.53616102407173,0.078723583864163,0.782916657046032,0.926652048663424
CHORDC1,-0.128773768113794,5.49178829166134,0.078484884743087,0.783224674527992,0.926928074696881
CNIH1,-0.100580295946898,6.42368501655257,0.0783614349694214,0.783390334386296,0.927035587181797
C10orf88,-0.0745216785873791,1.462866267059,0.0781898335128262,0.783654350632722,0.927107563144283
METTL21B,0.102840206648716,1.77749517892872,0.0781399736078886,0.783715235739495,0.927107563144283
PPARA,-0.078358052599582,3.86650468722377,0.0781184523655766,0.783719596596194,0.927107563144283
ATAD3A,0.084209425214548,4.64868337550911,0.0780943638166692,0.783750441767118,0.927107563144283
SPATA13,0.0907401171071379,4.22534154473566,0.0779234003662235,0.783981462193494,0.927219419218554
EIF4A1,-0.0810375591072296,7.47826184667245,0.0779124839949097,0.783994661863674,0.927219419218554
RP11-538P18.2,0.106124399281694,2.28641394128593,0.077766436218946,0.784208282656419,0.927379536877215
USP5,-0.0729023333872121,4.24897470933175,0.0777022569891354,0.784279732623382,0.927379536877215
HAUS7,-0.11162361621498,2.65411316185565,0.0776393153226711,0.784374764451052,0.927403407090934
OGT,-0.0856913714047906,4.7775271801791,0.0774921188094758,0.784563055750269,0.927439686888695
ZNF219,-0.102886483532228,2.86825451087595,0.0774648839602299,0.784607977468025,0.927439686888695
GSDMB,0.149143759738983,3.99205111685783,0.0774002788307642,0.784688482588161,0.927439686888695
KAT5,0.0648316562106432,4.21225305784615,0.0773878670056023,0.784704840395536,0.927439686888695
STARD4,-0.142079465398268,3.73458815354027,0.0771391952203562,0.785043097045866,0.927697317693356
PANK1,-0.114588320652688,2.78729919876405,0.0770934207780249,0.785111884643051,0.927697317693356
LINC01504,-0.129843129798691,1.66298507773525,0.0770816109310116,0.785147427217353,0.927697317693356
AC093388.3,0.114067655504947,0.805433970137786,0.0767996297673644,0.785536558832794,0.928068602259454
DOPEY1,0.113116069230539,1.44601414770054,0.0765301301661326,0.785901628803257,0.928234030553322
UNC119B,0.0846830298296229,2.9025752687855,0.0764928165237864,0.785926411441913,0.928234030553322
PITX1,0.129622578115327,5.1266314069137,0.0764653755946218,0.785956234882314,0.928234030553322
SUCLG2,0.0741584403690769,5.98958941051582,0.0764503743489943,0.785976228598616,0.928234030553322
CAV2,0.303484111486704,3.76868349457163,0.0762874228762225,0.786200786999682,0.928410745422001
SLC6A20,-0.298933535051401,4.23476003442431,0.0761343575442574,0.786408769652511,0.928549530423249
POLE4,0.0633660143449954,6.16178258513145,0.0760896863598737,0.786468188345735,0.928549530423249
HLCS,-0.0716245302391014,2.63818042557423,0.0759635869293142,0.786651797253798,0.928602188202004
EIF5,-0.0770891055431682,7.40052898231827,0.0759473067114094,0.786662672064921,0.928602188202004
SRP68,-0.0570535935799734,4.73819932559781,0.0758471188296746,0.786800526919201,0.928653930785795
NCEH1,0.103418400929686,4.5535485217874,0.0757328499866384,0.786956926320216,0.928653930785795
LTN1,-0.0825148237751519,3.25143925612782,0.0757090812982836,0.786994023408722,0.928653930785795
C8orf76,0.0749688916457571,4.41405994329326,0.0756774782468099,0.787032990548959,0.928653930785795
CCNJ,-0.0829345257914464,2.08473437441863,0.0756366187300852,0.787108299938959,0.928653930785795
NAT1,0.130405266540936,2.45093008549011,0.075596685011641,0.787156180699153,0.928653930785795
POLRMT,-0.0666137497192204,3.89646566883811,0.0755044733875588,0.787271378699697,0.928701414077299
CCNDBP1,-0.086722822691862,5.03978939121497,0.0754205802766427,0.787384666775417,0.928746635508252
STAG2,-0.0861378666946744,4.90763209295104,0.0751741341613199,0.787723339503674,0.928932201378008
SPATA2L,0.0706241402349185,3.53236065880781,0.07517387887975,0.787726398888607,0.928932201378008
ZNHIT1,0.0556847643053002,7.49179777634269,0.0751376916864661,0.787772685682104,0.928932201378008
VPRBP,0.0678476413513157,2.9595356812488,0.0750926903503869,0.787841861373697,0.928932201378008
ISX,-0.241650946139792,1.5348625606877,0.0747886780969143,0.788283820636953,0.929204448638066
LIMCH1,0.247160930858846,2.4328434226857,0.0747471207247347,0.788324030877013,0.929204448638066
TBL1XR1,-0.0590401749791919,5.49803303677213,0.0747229436253648,0.788344080597529,0.929204448638066
C10orf12,0.0906278114412324,1.53746259492968,0.0746769284760465,0.788438965450964,0.929204448638066
STXBP3,0.0741929565222273,4.32351363599629,0.0746010503579254,0.788513208742051,0.929204448638066
ARHGAP35,-0.0898174665610177,3.74133209901178,0.0745953731164691,0.788522700139558,0.929204448638066
NFXL1,-0.0745569157747607,2.89873738042662,0.0745115117592733,0.788643956364384,0.929258963799075
EXOC3,0.0803361233197416,3.98619915395541,0.0743858570021276,0.788811170814542,0.929302575002942
ZNF3,-0.0853806312917948,4.03686844310684,0.0743589460690708,0.788848336532399,0.929302575002942
TARBP1,0.072340669965399,3.86627326878892,0.0742415219969786,0.789011153942074,0.929302575002942
FAM3B,-0.379840166197225,5.58879223622154,0.0741871228448299,0.789084539318598,0.929302575002942
QRICH1,0.0573222156117837,3.9094417793152,0.074155697479773,0.789129867103751,0.929302575002942
ISOC2,-0.0772664115577815,6.39790239277402,0.0741534172016943,0.789130957483735,0.929302575002942
SLPI,-0.205434033869982,8.17673826992324,0.0740571107463034,0.789264312180863,0.929324583708343
PAPOLA,-0.0812523663142381,7.09439574337015,0.0740083861132917,0.789331848448068,0.929324583708343
PCNX,0.083102510530008,2.67665566515563,0.0739850273943651,0.789374646399024,0.929324583708343
P3H4,-0.103511561519127,3.4905855079834,0.073880822973309,0.789512684925757,0.929360511326505
FCER1G,0.128234955581503,4.29380319865728,0.0737482191792032,0.789694132210552,0.929360511326505
HAUS1,-0.0842050737573595,4.53328144661324,0.0737378574783507,0.789708243484266,0.929360511326505
HAUS4,0.0857735891373902,2.61796747871687,0.0737385636339013,0.789717334142011,0.929360511326505
SLC38A9,-0.0975333709032381,1.98319243257669,0.0737012744247323,0.789780177892672,0.929360511326505
STRIP2,0.173469096142713,2.05891767280059,0.0734092463904981,0.790184345046819,0.92974781307332
ZNF565,0.112520499653304,1.07585888279081,0.0733644058649484,0.790264661542887,0.92975402783687
ABHD17C,0.100335848646409,5.68429323728616,0.0732313487052977,0.790412242864168,0.929775258012398
MIR210HG,0.102931774616066,3.34058124681776,0.073158441512749,0.790518167739211,0.929775258012398
CEBPD,-0.11642604730293,6.5174000240504,0.0731151540172323,0.790574248243315,0.929775258012398
RP11-138A9.2,0.164494919152965,3.32127369382493,0.0731121310712895,0.790582851942428,0.929775258012398
SPTBN1,0.0666738723278517,6.86208771977548,0.0730081896175219,0.790723507773608,0.929852423348465
