patient,row,col,DefineTypes,FAP_fibroblasts,SPP1_macrophages,immune_score,epithelial_flag,nhood_FAP_fibroblasts,nhood_SPP1_macrophages,nhood_immune_score,nhood_epithelial_flag,habitat
P9,394.4670544,290.35802055,Epithelial cells,0.303027986393541,0.225913099819482,0.15384397648,1,0.210658994816097,0.240073252270702,0.0527118723445548,1,Epithelial/other
P9,344.731496025,289.9918692,Unknown,0.187901352074654,0.19665968869038,0,0,0.174413944007524,0.218129934797253,0.0124893480680973,0.714285714285714,Epithelial/other
P9,507.058594525,191.069979475,Unknown,0.23920066721463,0.240305307753594,0.0967880409763853,0,0.242287222468343,0.302154309667983,0.0370728481723354,0.285714285714286,Epithelial/other
P9,245.626530625,225.000004575,Unknown,0.203758643849033,0.296656871984723,0,0,0.270512395662989,0.275650605633353,0,0.285714285714286,Epithelial/other
P9,431.5703912,319.222951975,Immune cells,0.166474305262539,0.186006643532492,0.161482401942037,0,0.138337945920184,0.202826894761421,0.128744560151535,0.428571428571429,TLS-like immune
P9,295.423114225,218.2262046,Unknown,0.322740451231214,0.317979907558213,0.0473206381484523,0,0.308967496434153,0.329745707961101,0.0244607328272166,0,FAP+CAF-dominant
P9,314.52400965,157.56713095,FAP+ Fibroblasts/SPP1+ Macrophages,0.27411479431981,0.345369608834033,0,0,0.352757520385183,0.389896004403036,0.00789483748177572,0.142857142857143,FAP+CAF/SPP1+TAM
P9,245.0773036,310.801470925,Unknown,0.279139680690033,0.236765643447022,0,0,0.218785773414477,0.265920026291881,0.0081392626358586,0.142857142857143,Epithelial/other
P9,288.710339475,293.226206125,FAP+ Fibroblasts/SPP1+ Macrophages,0.271486703980279,0.316441557430196,0.152175664983664,0,0.235856797333157,0.355765214432429,0.0670580156830668,0,SPP1+TAM-dominant
P9,444.568764125,240.6834874,Unknown,0.273472226081151,0.247757525989814,0,0,0.230371236266687,0.242459127333834,0.0175980952513988,0.285714285714286,Epithelial/other
P9,333.380804175,125.528887825,FAP+ Fibroblasts/SPP1+ Macrophages,0.434445300726395,0.385652616325215,0.0506335975546718,0,0.51696444440263,0.382054418143259,0.0404512637023276,0,FAP+CAF/SPP1+TAM
P9,425.83402005,251.240851325,Malignant epithelial cells,0.128304983614371,0.307307764589148,0,1,0.213248485188496,0.260586253189955,0.0248093665397286,0.285714285714286,Epithelial/other
P9,219.507734325,410.69976425,Epithelial cells,0.197551350453734,0.115916568630851,0,1,0.176992896237998,0.232214014739993,0,0.857142857142857,Epithelial/other
P9,132.91294005,345.76892485,Unknown,0.138658313026323,0.257357078713265,0,0,0.149275662396941,0.252671223827926,0.0195596794843655,0.714285714285714,Epithelial/other
P9,320.5044817,189.78844975,FAP+ Fibroblasts/SPP1+ Macrophages,0.312703635468665,0.379549141916616,0.038030902585841,0,0.364075881017205,0.382142098885752,0.00543298608369157,0,FAP+CAF/SPP1+TAM
P9,369.873888725,247.335236925,FAP+ Fibroblasts/SPP1+ Macrophages,0.220167425990159,0.388403293216727,0,0,0.32008610848777,0.395166810078899,0.0237385582649336,0,FAP+CAF/SPP1+TAM
P9,151.70870935,320.87063305,Malignant epithelial cells,0.0958395538063149,0.230014929135156,0.19167910761263,1,0.166328086938638,0.259546070677127,0.059269184215605,1,Epithelial/other
P9,358.279095975,125.7119635,FAP+ Fibroblasts/SPP1+ Macrophages,0.643899322136253,0.486667584118409,0.154066166280787,0,0.405925380230388,0.360901898920466,0.0595916137335097,0.428571428571429,FAP+CAF/SPP1+TAM
P9,456.7127839,276.505294475,Unknown,0.205006303631931,0.257044347190853,0,0,0.161659395129197,0.271589660665883,0.042304812799633,0.857142857142857,Epithelial/other
P9,289.198541275,221.76566765,Unknown,0.35401449242726,0.311266552295543,0,0,0.273857472055768,0.294675755857736,0.0218203099703001,0.285714285714286,Epithelial/other
P9,114.544347325,299.206678175,Malignant epithelial cells,0.193672075429636,0.347408804412215,0.0957702302253683,1,0.178875515649853,0.253687392070332,0.0247296078423433,0.428571428571429,Epithelial/other
P9,364.56469415,115.032549125,FAP+ Fibroblasts/SPP1+ Macrophages,0.434623388644537,0.463151375874315,0,0,0.39669174271237,0.386056524220773,0.027996002836325,0.285714285714286,FAP+CAF/SPP1+TAM
P9,377.01384005,107.953623025,FAP+ Fibroblasts/SPP1+ Macrophages,0.336728409975845,0.349119064580748,0.034983718434179,0,0.416904006641799,0.407979906020991,0.0277849786190226,0.428571428571429,FAP+CAF/SPP1+TAM
P9,207.2416641,389.157859825,Myofibroblasts,0.194388336998392,0.380815589931253,0.105223198088762,0,0.240047921002929,0.399666401969261,0.131795118594619,0,SPP1+TAM-dominant
P9,268.938166575,461.045574875,Malignant epithelial cells,0.143538451001737,0.158615915356773,0,1,0.154158402663219,0.23703831620234,0.0198243955952635,1,Epithelial/other
P9,332.282350125,289.930843975,Epithelial cells,0.16908029711894,0.284385657736915,0,1,0.207288046176393,0.273993416114991,0.139218205020945,0.714285714285714,TLS-like immune
P9,139.8698157,235.008141475,Epithelial cells,0.132397757226228,0.218244597731646,0,1,0.147096494190345,0.21034222989674,0.0204125446202802,1,Epithelial/other
P9,345.341748275,197.11147675,Unknown,0.320077293736421,0.392806537587732,0.0883578850067167,0,0.325702611418694,0.334429351311946,0.0210249701093729,0,FAP+CAF-dominant
P9,407.648503,176.057774125,Malignant epithelial cells,0.289479214527716,0.412814094194523,0.0359097967711103,1,0.238721962526786,0.309273993722952,0.00512997096730148,1,Epithelial/other
P9,127.603745475,206.38731095,Epithelial cells,0.168985410693352,0.20262547969097,0.0315385373986427,1,0.14543747645644,0.200492877546789,0.0748294312595341,1,TLS-like immune
P9,232.200981125,375.06103285,MSCs,0.216962494574699,0.324205752828982,0,0,0.186344646286859,0.292913035819835,0.021910448548821,0.285714285714286,Epithelial/other
P9,294.202609725,404.048014725,Epithelial cells,0.16908109522433,0.195129708293912,0,1,0.128903051309928,0.196560772393092,0.0158153973862365,1,Epithelial/other
P9,313.9137574,243.3685973,Malignant epithelial cells,0.17490804716521,0.199420055083528,0,1,0.220189806904956,0.275806084546732,0.00555248554032424,0.714285714285714,Epithelial/other
P9,301.4646115,250.4475234,Malignant epithelial cells,0.266694041162987,0.280600387450492,0,1,0.171264872944118,0.229457002040338,0.00555040513479871,1,Epithelial/other
P9,351.810422125,157.81123185,FAP+ Fibroblasts/SPP1+ Macrophages,0.480184656376645,0.324902530543395,0,0,0.452574715257286,0.357771798776032,0.0325533414249387,0.142857142857143,FAP+CAF/SPP1+TAM
P9,200.834015475,414.11717685,Epithelial cells,0.161564054044041,0.293626064171404,0.0618092974627027,1,0.145229490170889,0.230457417505323,0.0252828004810366,1,Epithelial/other
P9,413.079748025,294.080559275,Epithelial cells,0.158054405151193,0.143369915388554,0.0756927871000445,1,0.162958585006494,0.206402854242304,0.0258828053722036,0.857142857142857,Epithelial/other
P9,208.58421905,189.05614705,Unknown,0,0.201683961764026,0,0,0.103017440540497,0.183512684262333,0,0.142857142857143,Epithelial/other
P9,306.46867995,425.58991915,Immune cells,0.176004221195552,0.148003141911916,0.113979635226801,0,0.167650501428749,0.193791898345905,0.159968012668876,0.142857142857143,TLS-like immune
P9,114.727423,277.725798975,Immune cells,0.20181419822509,0.355304994278559,0.0550394659398887,0,0.146748192085677,0.259560212518917,0.0238868595925705,0.428571428571429,Epithelial/other
P9,313.486580825,307.68918445,Epithelial cells,0.230698046994154,0.124073111206085,0,1,0.172647638959312,0.257692899263132,0.0265961543743768,0.714285714285714,Epithelial/other
P9,232.8722586,274.97966385,Malignant epithelial cells,0.296916910286325,0.378529279013997,0.0710771861350432,1,0.226506146336412,0.277010327779892,0.0529335719068597,0.428571428571429,Epithelial/other
P9,308.482512375,132.5467887,FAP+ Fibroblasts/SPP1+ Macrophages,0.261646307131633,0.374955397275337,0,0,0.460544278258578,0.421349066158032,0.0242765670959508,0,FAP+CAF/SPP1+TAM
P9,370.850292325,104.35313475,FAP+ Fibroblasts/SPP1+ Macrophages,0.700852845770421,0.599049119111521,0.0899969786632067,0,0.444969017416872,0.425309811687666,0.0277849786190226,0.285714285714286,FAP+CAF/SPP1+TAM
P9,431.997567775,254.902364825,Malignant epithelial cells,0.161065563925916,0.285572072232193,0,1,0.165129121958941,0.26407621207495,0.0248093665397286,0.571428571428571,Epithelial/other
P9,176.36290025,356.814490575,Myofibroblasts,0.30444785932836,0.497035071777541,0.102796602887326,0,0.225984353220416,0.428140136569759,0.0993368622356468,0,SPP1+TAM-dominant
P9,331.977224,332.83157715,Immune cells,0.271334917852003,0.335902086234755,0,0,0.171639640626725,0.263640827099112,0.0361512762966511,0.714285714285714,Epithelial/other
P9,320.687557375,168.368595775,FAP+ Fibroblasts/SPP1+ Macrophages,0.415251235746175,0.316074237379098,0,0,0.335992274076336,0.355485128632815,0.0104903414841698,0.142857142857143,FAP+CAF/SPP1+TAM
P9,389.21888505,143.7754301,Malignant epithelial cells,0.323115192279229,0.241282217846703,0.0496026548293453,1,0.272046541723097,0.317646449087132,0.0662328957228995,0.857142857142857,Epithelial/other
P9,413.9951264,158.238408425,Malignant epithelial cells,0.273412186138297,0.288302572169376,0,1,0.264189669101504,0.331475102391632,0.0561454563239619,0.857142857142857,Epithelial/other
P9,375.976411225,265.21562785,Unknown,0.11083629704131,0.215942551187432,0,0,0.234782194595796,0.289524047720651,0.0115408539474178,0,Epithelial/other
P9,238.547604525,357.180641925,MSCs,0.331424350028262,0.437903251058336,0,0,0.244256902958643,0.253584226638046,0,0.142857142857143,Epithelial/other
P9,233.055334275,253.559809875,Endothelial cells,0.329019718510248,0.191317061501276,0,0,0.204077776346112,0.246036437234841,0.0368420251354593,0.285714285714286,Epithelial/other
P9,301.525636725,243.24654685,Malignant epithelial cells,0.188052033454691,0.275676985244143,0,1,0.183206462944372,0.269950476061574,0.0130578433802971,1,Epithelial/other
P9,306.46867995,432.729870475,Epithelial cells,0.134400539298488,0.227307265286537,0.072933376814934,1,0.150587252689764,0.186792391499918,0.112325609783913,0.428571428571429,TLS-like immune
P9,301.2205106,286.147280025,FAP+ Fibroblasts/SPP1+ Macrophages,0.313028968330509,0.324841042874883,0.0740444901070057,0,0.291120350629723,0.34285044871259,0.0766301748557067,0,FAP+CAF/SPP1+TAM
P9,195.89097225,231.834829775,Unknown,0.353294781809756,0.364224303229541,0.222274475132155,0,0.219794669841891,0.260924154713105,0.0469360329115584,0.142857142857143,Epithelial/other
P9,270.646872875,203.763226275,Unknown,0.278025680791731,0.330508827816597,0.20580282912384,0,0.266271139050858,0.347158123091882,0.0353147543165501,0,SPP1+TAM-dominant
P9,432.18064345,226.2815343,FAP+ Fibroblasts/SPP1+ Macrophages,0.308048244721208,0.235654817526434,0,0,0.378861647687603,0.332374105448707,0.0592325722859521,0,FAP+CAF-dominant
P9,326.790079875,179.109035375,FAP+ Fibroblasts/SPP1+ Macrophages,0.269442946204819,0.38067068667352,0,0,0.390986684566043,0.377373228967687,0.0283465501689114,0,FAP+CAF/SPP1+TAM
P9,177.278278625,220.972339725,Endothelial cells,0.512929830076424,0.463391127397714,0,0,0.348735082771469,0.370502795009342,0.032743389405135,0,FAP+CAF/SPP1+TAM
P9,152.19691115,249.410094575,Malignant epithelial cells,0.126582437190116,0.182278709553767,0,1,0.136224630230231,0.208961870260584,0.0382060743174295,0.428571428571429,Epithelial/other
P9,425.83402005,244.1009,Unknown,0.304312702073198,0.24599351360876,0,0,0.281139910729783,0.285721965590228,0.050285249846136,0.142857142857143,Epithelial/other
P9,357.546793275,232.933283825,FAP+ Fibroblasts/SPP1+ Macrophages,0.392576162645117,0.599281597873937,0,0,0.268550703698245,0.477131685855844,0.0195040074404041,0.142857142857143,SPP1+TAM-dominant
P9,400.69162735,286.8185575,Epithelial cells,0.332183780721267,0.252387358302128,0,1,0.225554554949881,0.22213208791112,0.030683209090606,1,Epithelial/other
P9,307.262007875,311.2286475,Epithelial cells,0.128484620232573,0.302626144408689,0.0810664838800708,1,0.174081518847927,0.241577495309564,0.0618195871765331,0.857142857142857,Epithelial/other
P9,252.095204475,192.900736225,Malignant epithelial cells,0.311511328781115,0.261890590557367,0,1,0.294386657403195,0.308813838696323,0.0105259724262167,0.285714285714286,FAP+CAF-dominant
P9,388.120431,308.17738625,Epithelial cells,0.159634869747496,0.267881955694877,0.0948628328314717,1,0.139329469376022,0.217188274711537,0.0217820173262156,0.714285714285714,Epithelial/other
P9,263.079744975,407.4044021,Epithelial cells,0.224364340860559,0.349029025337349,0,1,0.176998702421822,0.263679489302159,0,0.714285714285714,Epithelial/other
P9,282.607816975,282.4247413,FAP+ Fibroblasts/SPP1+ Macrophages,0.312822045281786,0.323275507927446,0.0342691052871003,0,0.235102383018016,0.319244052923652,0.0091488658504735,0.142857142857143,Epithelial/other
P9,114.788448225,270.58584765,Immune cells,0.178194385313216,0.237146386280242,0.0514880537325237,0,0.148108646047587,0.264324109821755,0.0469657928402464,0.571428571428571,Epithelial/other
P9,344.609445575,304.332797075,Epithelial cells,0.186985250928033,0.271227148663245,0,1,0.143121195163504,0.231308846075202,0.0304574352262502,1,Epithelial/other
P9,207.9739668,281.9365395,Endothelial cells,0.31840684918286,0.42182816721251,0,0,0.183865139918821,0.244257629398561,0.0471066538819201,0.142857142857143,Epithelial/other
P9,263.99512335,271.623276475,Unknown,0.294438973779965,0.360628064918783,0,0,0.293439504050514,0.379597009918273,0.0241730094018936,0,FAP+CAF/SPP1+TAM
P9,319.955254675,268.38893955,FAP+ Fibroblasts/SPP1+ Macrophages,0.285843244262739,0.194401943319965,0,0,0.303028638425051,0.326802799225746,0.0272156855271533,0,FAP+CAF-dominant
P9,200.956065925,399.8372742,Epithelial cells,0.337710632154813,0.247942000183511,0.158875430593978,1,0.187718224304019,0.285766805111501,0.0350061999668764,0.714285714285714,Epithelial/other
P9,226.098458625,357.1196167,Unknown,0.166824546712252,0.241136094682935,0,0,0.20692108279632,0.256269216192717,0.0316509578935698,0.142857142857143,Epithelial/other
P9,176.301875025,363.9544419,Myofibroblasts,0.111585390249666,0.43694876673437,0.100997387905848,0,0.219325600518501,0.425368605500962,0.153613107476947,0,SPP1+TAM-dominant
P9,283.462170125,153.783567,Unknown,0.322173927956615,0.361449962428259,0,0,0.315009848017187,0.339228114881121,0.0173870922842976,0,FAP+CAF/SPP1+TAM
P9,326.668029425,200.52888935,FAP+ Fibroblasts/SPP1+ Macrophages,0.336264115879096,0.365284349236978,0.081129895609006,0,0.287953420055683,0.343369347972152,0.0150574917817438,0,SPP1+TAM-dominant
P9,370.117989625,211.574455075,Unknown,0.413561844900089,0.364651103333421,0,0,0.2970419989684,0.34910271259683,0.0044023224940539,0.142857142857143,FAP+CAF/SPP1+TAM
P9,250.56957385,421.623279525,Unknown,0.205795438659059,0.265356181395452,0,0,0.184454491117039,0.256975384075138,0.0224646557768682,0.571428571428571,Epithelial/other
P9,213.22213615,421.379178625,Epithelial cells,0.134867011620091,0.212219123375833,0,1,0.147817866754949,0.245801190657788,0.0164529008435076,1,Epithelial/other
P9,308.2994367,161.106594,FAP+ Fibroblasts/SPP1+ Macrophages,0.349347525166626,0.388383822080832,0,0,0.378995690250067,0.376768053682853,0,0,FAP+CAF/SPP1+TAM
P9,201.50529295,314.096833075,MSCs,0.354310126943514,0.0530188424035069,0,0,0.168684854719952,0.249159844406777,0,0.285714285714286,Epithelial/other
P9,145.4841364,324.4100961,Epithelial cells,0.286288133003826,0.230152569609416,0,1,0.144439359132017,0.2718082683384,0.0273827296589471,1,Epithelial/other
P9,264.056148575,264.48332515,Unknown,0.294396357178417,0.275900167187116,0,0,0.284942461131281,0.35459674364092,0.00588715726238107,0,SPP1+TAM-dominant
P9,357.3637176,254.3531378,FAP+ Fibroblasts/SPP1+ Macrophages,0.337228265007789,0.529163650165004,0,0,0.344607147580094,0.495914045385217,0.00557928003549319,0,FAP+CAF/SPP1+TAM
P9,133.584217525,245.68755585,Epithelial cells,0.149085005289797,0.282252776930432,0,1,0.150624199429737,0.191073781205995,0,1,Epithelial/other
P9,457.506111825,162.144022825,Unknown,0.0953429048024245,0.198624191888073,0.152548647683879,0,0.228555900698666,0.283684106468205,0.0466424471066013,0,Epithelial/other
P9,275.46786565,414.666403875,Epithelial cells,0.193364082691578,0.249082852493186,0,1,0.16604542738086,0.189959205592946,0,1,Epithelial/other
P9,401.607005725,151.037431875,Malignant epithelial cells,0.19451878346041,0.359325923390547,0,1,0.235871218699445,0.352023191848821,0.0393733970074831,1,SPP1+TAM-dominant
P9,164.340930925,292.371852975,Endothelial cells,0.298346883538163,0.313806445782734,0.207596260634633,0,0.297465072588951,0.296812285613238,0.133971217879893,0,FAP+CAF-dominant
P9,313.730681725,271.9284026,Unknown,0.301828822730237,0.295876720631206,0,0,0.32775319007338,0.326546878982114,0.0480321299173951,0,FAP+CAF-dominant
P9,157.628156175,367.3718545,Epithelial cells,0.198167970732531,0.252908735665475,0,1,0.176571802139101,0.229685331601711,0.0996500253334439,1,TLS-like immune
P9,456.773809125,269.36534315,Malignant epithelial cells,0.0591432520805196,0.0567775219972988,0,1,0.15938465663856,0.266235809290079,0.042304812799633,0.857142857142857,Epithelial/other
P9,313.30350515,336.24898975,Immune cells,0.165838259385978,0.205057641674804,0.07306792759416,0,0.148848728013822,0.218846324997277,0.107665141152225,0.571428571428571,TLS-like immune
P9,308.116361025,182.5874732,FAP+ Fibroblasts/SPP1+ Macrophages,0.230097369423573,0.332409752830908,0,0,0.27282049442793,0.307706451466184,0.00477335658592324,0.285714285714286,Epithelial/other
P9,451.22051365,172.8234372,FAP+ Fibroblasts/SPP1+ Macrophages,0.466851660252964,0.516815245410153,0,0,0.570769983770555,0.484911373328934,0.0405143132693721,0,FAP+CAF/SPP1+TAM
P9,239.524008125,214.259564975,Malignant epithelial cells,0.255599353000622,0.164373620135353,0,1,0.266217614211412,0.296356696249899,0.0115163779636985,0.285714285714286,Epithelial/other
P9,438.6493173,194.18226595,FAP+ Fibroblasts/SPP1+ Macrophages,0.361167329934472,0.265919667570514,0,0,0.311354228160034,0.286944617455078,0.0712905484498867,0.571428571428571,FAP+CAF-dominant
P9,364.381618475,143.65337965,Malignant epithelial cells,0.128611891899187,0.237121775965705,0,1,0.257363351073875,0.33892426943975,0.025458648147102,0.714285714285714,Epithelial/other
P9,338.20179695,336.432065425,Epithelial cells,0.153623239530072,0.254589680010081,0.100216331324971,1,0.164838038628712,0.255988302182709,0.0545260028686751,0.857142857142857,Epithelial/other
P9,462.754281175,308.66558805,Immune cells,0.123880417812433,0.129452174284452,0.115562939942624,0,0.166893016462672,0.220800909985258,0.114813399861774,0.285714285714286,TLS-like immune
P9,276.8104206,214.503665875,FAP+ Fibroblasts/SPP1+ Macrophages,0.257190439068821,0.320854460922996,0.0414004510920113,0,0.313634629815742,0.315490739977902,0.021942649170181,0,FAP+CAF-dominant
P9,145.789262525,281.509362925,Epithelial cells,0.233639347791674,0.376373885454103,0,1,0.194184375210212,0.26705814919043,0.0230281627866705,0.857142857142857,Epithelial/other
P9,176.057774125,399.654198525,Epithelial cells,0.082774129361768,0.158926328374595,0.165548258723536,1,0.164601144567629,0.178742903466798,0.0980968705262017,1,TLS-like immune
P9,282.79089265,246.724984675,Malignant epithelial cells,0.127372098044905,0.222077469602367,0,1,0.178518789415462,0.265441215030498,0.00621859982363938,1,Epithelial/other
P9,407.4044021,218.9585073,FAP+ Fibroblasts/SPP1+ Macrophages,0.600284950715959,0.301857317888226,0,0,0.394807018030857,0.321822565110341,0.0212853212515533,0.142857142857143,FAP+CAF-dominant
P9,289.38161695,200.28478845,Unknown,0.262899274595545,0.304641949661611,0,0,0.314990451020727,0.328062979236362,0.0728677233218926,0,FAP+CAF-dominant
P9,338.44589785,293.53133225,Epithelial cells,0.13711550367601,0.273295580492641,0,1,0.188672079076099,0.235979616014854,0.0124893480680973,0.857142857142857,Epithelial/other
P9,444.812865025,197.782754225,Malignant epithelial cells,0.303436692079447,0.298520429807302,0.0903416380892377,1,0.319640535384897,0.291322065061443,0.0289812562352402,0.571428571428571,FAP+CAF-dominant
P9,226.0374334,371.39951935,Unknown,0,0.156756918135163,0,0,0.172508216602683,0.263140546395811,0.0250869938872743,0.142857142857143,Epithelial/other
P9,295.6061899,196.7453254,Unknown,0.249396086074577,0.317513222344887,0,0,0.279884957679806,0.344205219843445,0.0296194625416891,0,SPP1+TAM-dominant
P9,250.630599075,407.343376875,Unknown,0.127706405941498,0.243905948853285,0,0,0.187098053964407,0.256510525652216,0.0244229799295948,0.285714285714286,Epithelial/other
P9,376.4035878,200.8950407,Malignant epithelial cells,0.0913508953149244,0.320062037901498,0,1,0.285244317225804,0.337288103089655,0.016869819156491,0.428571428571429,Epithelial/other
P9,338.20179695,329.2921141,Epithelial cells,0.14021404283501,0.195270457005282,0,1,0.176760822239477,0.268591197010766,0.0553186173416851,0.714285714285714,Epithelial/other
P9,239.646058575,192.839711,Unknown,0.0598562134780511,0.0574619649389291,0,0,0.154941308679856,0.19452872701365,0,0.285714285714286,Epithelial/other
P9,231.712779325,446.521571325,Immune cells,0.28573754324783,0.274946561227777,0.155275242349516,0,0.193957807289814,0.242915851285785,0.0933114901844635,0.428571428571429,TLS-like immune
P9,426.07812095,215.5410947,FAP+ Fibroblasts/SPP1+ Macrophages,0.507529918443599,0.343828017098147,0.048459411841553,0,0.475793609853421,0.345654982332585,0.082893205908078,0,FAP+CAF/SPP1+TAM
P9,302.07486375,157.506105725,Unknown,0.328985554088714,0.342358960103402,0,0,0.408342866505622,0.411157851351732,0.00466617461200776,0,FAP+CAF/SPP1+TAM
P9,282.607816975,275.284789975,Malignant epithelial cells,0.166724564990688,0.262203586599451,0,1,0.227772917046378,0.311550174469837,0.0091488658504735,0.571428571428571,Epithelial/other
P9,139.076487775,356.50936445,Epithelial cells,0.124244052313194,0.193119247926159,0,1,0.190126158671263,0.195368652500523,0,0.857142857142857,Epithelial/other
P9,395.32140755,161.71684625,Malignant epithelial cells,0.117366180696833,0.237846291836116,0,1,0.199614215902704,0.286627085385543,0.0248571708037344,1,Epithelial/other
P9,244.46705135,403.681863375,Myofibroblasts,0.245090891362897,0.128677769906978,0,0,0.206023980383485,0.307128593413408,0.0419884740826811,0.142857142857143,Epithelial/other
P9,438.466241625,222.74207125,FAP+ Fibroblasts/SPP1+ Macrophages,0.44472708805255,0.424038224598553,0.157661756615367,0,0.307850139180291,0.320006326651463,0.0642797983866342,0,FAP+CAF-dominant
P9,258.5028531,160.801467875,Endothelial cells,0.627425919746944,0.553968696286313,0.0791130006871107,0,0.537886288401623,0.393942786804756,0.0537373413536546,0,FAP+CAF/SPP1+TAM
P9,269.060217025,439.6257209,Epithelial cells,0.165418036463817,0.290618373063072,0,1,0.147728307020788,0.233953262307235,0.0435030208771388,0.857142857142857,Epithelial/other
P9,325.75265105,336.3710402,Epithelial cells,0.181119589225166,0.21745529554391,0.0630694312431048,1,0.179464296412413,0.256228250440385,0.0712642134787084,0.428571428571429,TLS-like immune
P9,276.20016835,307.44508355,Unknown,0.169204635611675,0.339982862116093,0,0,0.210682133005293,0.308310474703729,0.0380645905748953,0.428571428571429,Epithelial/other
P9,544.283981775,205.593983025,FAP+ Fibroblasts/SPP1+ Macrophages,0.385386020623609,0.37183434616695,0,0,0.22160817545852,0.274067219338441,0.0384102822759764,0.571428571428571,Epithelial/other
P9,206.936537975,432.058593,Epithelial cells,0.173778506585349,0.230497157201627,0,1,0.131698509987004,0.213882707849072,0.0171620881110938,1,Epithelial/other
P9,287.733935875,443.2872344,Epithelial cells,0.143087235161694,0.286480117022677,0.053793309105224,1,0.138380398826559,0.233978064764996,0.0492576821523092,0.714285714285714,Epithelial/other
P9,425.34581825,322.7013898,Immune cells,0.155988278384256,0.182374650325061,0.224663377316417,0,0.16427017331647,0.227707336750334,0.104650389632371,0.571428571428571,TLS-like immune
P9,151.46460845,356.6314149,Malignant epithelial cells,0.200621613426015,0.192596748888974,0,1,0.192565898821474,0.215428739916142,0,0.857142857142857,Epithelial/other
P9,294.75183675,318.246548375,Epithelial cells,0.278179624627535,0.257346683802084,0.0930093292040003,1,0.119026198593516,0.225326322728157,0.0697653374886717,1,TLS-like immune
P9,276.871445825,207.36371455,Unknown,0.302832264111664,0.370803092834556,0,0,0.277244070138314,0.342815569539353,0.0511943330020409,0,SPP1+TAM-dominant
P9,394.283978725,311.777874525,Epithelial cells,0.172356521339108,0.177407050080413,0.0576112884520375,1,0.132975114311942,0.23444049715625,0.0546385331701294,0.857142857142857,Epithelial/other
P9,226.40358475,314.218883525,Unknown,0.174660208753139,0.432907639089906,0,0,0.164459308513179,0.297883455315611,0,0.142857142857143,Epithelial/other
P9,225.610256825,428.580155175,Epithelial cells,0.13556825811201,0.260291055575059,0,1,0.148214812394592,0.240103467063499,0.0285414526574061,0.714285714285714,Epithelial/other
P9,450.97641275,208.523193825,Malignant epithelial cells,0.147464385088573,0.235924783854648,0,1,0.215309957668543,0.253849003138271,0,0.571428571428571,Epithelial/other
P9,282.363716075,318.18552315,Epithelial cells,0.1266331259919,0.208359144354117,0,1,0.152378840052369,0.251706447880566,0.0292600269393528,1,Epithelial/other
P9,133.462167075,267.16843505,Epithelial cells,0.16609094924996,0.0531491037599873,0,1,0.116480498047618,0.172826323480678,0.047598698423216,1,Epithelial/other
P9,345.76892485,132.7908896,Malignant epithelial cells,0.183448698854954,0.240686474213596,0,1,0.300184669288312,0.313169961171129,0.0392609158879061,0.571428571428571,FAP+CAF-dominant
P9,388.24248145,293.8974836,Epithelial cells,0.107569564965942,0.182555468158167,0.215139129931884,1,0.175949161398307,0.224212876264586,0.0757328184537681,1,TLS-like immune
P9,450.24411005,315.74451415,Immune cells,0.1606349346403,0.202244706163555,0.313060067525211,0,0.16390420341406,0.23034659046491,0.159750505174143,0.285714285714286,TLS-like immune
P9,314.462984425,164.707082275,Unknown,0.265728928875356,0.31969090369391,0,0,0.335829966130952,0.350675963358068,0.00356958427461907,0.142857142857143,FAP+CAF/SPP1+TAM
P9,213.283161375,414.2392273,Epithelial cells,0.268613823696416,0.383631239787537,0,1,0.166283196302921,0.244197237617034,0.0164529008435076,1,Epithelial/other
P9,145.667212075,295.8502908,Epithelial cells,0.169539809785071,0.226050985415054,0,1,0.187735788412916,0.202612624837488,0,1,Epithelial/other
P9,376.6476887,165.13425885,FAP+ Fibroblasts/SPP1+ Macrophages,0.288857787471683,0.369467885655054,0,0,0.403532762711338,0.383794180743781,0.0295955956799484,0.142857142857143,FAP+CAF/SPP1+TAM
P9,382.933286875,154.454844475,Malignant epithelial cells,0.221542687350767,0.291091803170497,0,1,0.3114635116493,0.384835843837951,0.0732359369582652,0.428571428571429,FAP+CAF/SPP1+TAM
P9,332.83157715,211.330354175,Unknown,0.33179976975093,0.347953260931136,0.0729152677650303,0,0.236816683070253,0.354292925198253,0.0257958785130254,0,SPP1+TAM-dominant
P9,183.075675,281.753463825,Unknown,0.210519216989354,0.404196896619559,0.280692289319138,0,0.236694965668099,0.34934779596446,0.0663761860030984,0.285714285714286,SPP1+TAM-dominant
P9,513.283167475,187.530516425,Unknown,0.0825260649846676,0.292781394701754,0.0662516374327485,0,0.265427151372938,0.322763978125467,0.0473661862717397,0.142857142857143,Epithelial/other
P9,245.260379275,282.1806404,FAP+ Fibroblasts/SPP1+ Macrophages,0.248213818120909,0.297387486886573,0,0,0.241595930200145,0.275431397892895,0.0206175577905671,0.285714285714286,Epithelial/other
P9,206.9975632,424.918641675,Epithelial cells,0.172631629546213,0.181471075051683,0,1,0.142876765991101,0.220111622552866,0.0164529008435076,1,Epithelial/other
P9,437.9170146,301.34256105,Epithelial cells,0.123933238075656,0.202169587659463,0.0450351889153293,1,0.173628698274955,0.224670089243116,0.0249775713381971,0.857142857142857,Epithelial/other
