sample_id,patient,sample_origin,analysis_group,gene,count_sum,positive_cells,cell_count,total_umi
p014t,p014,Tumor,Other_stromal,CLDN1,0,0,8,25603.0
p014t,p014,Tumor,Other_stromal,CLDN2,0,0,8,25603.0
p014t,p014,Tumor,Other_stromal,CLDN4,3,3,8,25603.0
p014t,p014,Tumor,Other_stromal,CLDN7,0,0,8,25603.0
p014t,p014,Tumor,Other_stromal,COL1A1,56,7,8,25603.0
p014t,p014,Tumor,Other_stromal,COL1A2,53,8,8,25603.0
p014t,p014,Tumor,Other_stromal,COL3A1,40,7,8,25603.0
p014t,p014,Tumor,Other_stromal,CXCL12,1,1,8,25603.0
p014t,p014,Tumor,Other_stromal,EPCAM,0,0,8,25603.0
p014t,p014,Tumor,Other_stromal,FAP,0,0,8,25603.0
p014t,p014,Tumor,Other_stromal,FN1,20,7,8,25603.0
p014t,p014,Tumor,Other_stromal,INHBA,0,0,8,25603.0
p014t,p014,Tumor,Other_stromal,KRT19,0,0,8,25603.0
p014t,p014,Tumor,Other_stromal,MMP2,1,1,8,25603.0
p014t,p014,Tumor,Other_stromal,MMP9,0,0,8,25603.0
p014t,p014,Tumor,Other_stromal,PDPN,1,1,8,25603.0
p014t,p014,Tumor,Other_stromal,PECAM1,0,0,8,25603.0
p014t,p014,Tumor,Other_stromal,POSTN,0,0,8,25603.0
p014t,p014,Tumor,Other_stromal,PTPRC,1,1,8,25603.0
p014t,p014,Tumor,Other_stromal,TAGLN,0,0,8,25603.0
p014t,p014,Tumor,Other_stromal,TGFB1,1,1,8,25603.0
p014t,p014,Tumor,Other_stromal,THY1,2,1,8,25603.0
p014t,p014,Tumor,Other_stromal,VWF,1,1,8,25603.0
p014t,p014,Tumor,Other_stromal,WNT2,0,0,8,25603.0
p014t,p014,Tumor,Other_stromal,WNT5A,0,0,8,25603.0
p014t,p014,Tumor,Vascular,ACTA2,825,35,102,821539.0
p014t,p014,Tumor,Vascular,CLDN1,1,1,102,821539.0
p014t,p014,Tumor,Vascular,CLDN2,0,0,102,821539.0
p014t,p014,Tumor,Vascular,CLDN4,3,3,102,821539.0
p014t,p014,Tumor,Vascular,CLDN7,0,0,102,821539.0
p014t,p014,Tumor,Vascular,COL1A1,2568,38,102,821539.0
p014t,p014,Tumor,Vascular,COL1A2,1737,42,102,821539.0
p014t,p014,Tumor,Vascular,COL3A1,2145,38,102,821539.0
p014t,p014,Tumor,Vascular,CXCL12,444,42,102,821539.0
p014t,p014,Tumor,Vascular,EPCAM,6,6,102,821539.0
p014t,p014,Tumor,Vascular,FAP,45,30,102,821539.0
p014t,p014,Tumor,Vascular,FN1,1884,64,102,821539.0
p014t,p014,Tumor,Vascular,INHBA,0,0,102,821539.0
p014t,p014,Tumor,Vascular,KRT19,16,16,102,821539.0
p014t,p014,Tumor,Vascular,MMP2,113,33,102,821539.0
p014t,p014,Tumor,Vascular,MMP9,37,9,102,821539.0
p014t,p014,Tumor,Vascular,PDPN,0,0,102,821539.0
p014t,p014,Tumor,Vascular,PECAM1,1183,71,102,821539.0
p014t,p014,Tumor,Vascular,POSTN,1226,38,102,821539.0
p014t,p014,Tumor,Vascular,PTPRC,17,10,102,821539.0
p014t,p014,Tumor,Vascular,TAGLN,1395,38,102,821539.0
p014t,p014,Tumor,Vascular,TGFB1,46,36,102,821539.0
p014t,p014,Tumor,Vascular,THY1,501,44,102,821539.0
p014t,p014,Tumor,Vascular,VWF,1232,67,102,821539.0
p014t,p014,Tumor,Vascular,WNT2,0,0,102,821539.0
p014t,p014,Tumor,Vascular,WNT5A,23,5,102,821539.0
p016n,p016,Normal,CAF_like,ACTA2,397,21,43,170632.0
p016n,p016,Normal,CAF_like,CLDN1,0,0,43,170632.0
p016n,p016,Normal,CAF_like,CLDN2,0,0,43,170632.0
p016n,p016,Normal,CAF_like,CLDN4,26,4,43,170632.0
p016n,p016,Normal,CAF_like,CLDN7,0,0,43,170632.0
p016n,p016,Normal,CAF_like,COL1A1,230,34,43,170632.0
p016n,p016,Normal,CAF_like,COL1A2,351,36,43,170632.0
p016n,p016,Normal,CAF_like,COL3A1,850,34,43,170632.0
p016n,p016,Normal,CAF_like,CXCL12,5,5,43,170632.0
p016n,p016,Normal,CAF_like,EPCAM,18,5,43,170632.0
p016n,p016,Normal,CAF_like,FAP,4,2,43,170632.0
p016n,p016,Normal,CAF_like,FN1,225,22,43,170632.0
p016n,p016,Normal,CAF_like,INHBA,0,0,43,170632.0
p016n,p016,Normal,CAF_like,KRT19,15,3,43,170632.0
p016n,p016,Normal,CAF_like,MMP2,101,29,43,170632.0
p016n,p016,Normal,CAF_like,MMP9,0,0,43,170632.0
p016n,p016,Normal,CAF_like,PDPN,9,6,43,170632.0
p016n,p016,Normal,CAF_like,PECAM1,0,0,43,170632.0
p016n,p016,Normal,CAF_like,POSTN,474,18,43,170632.0
p016n,p016,Normal,CAF_like,PTPRC,0,0,43,170632.0
p016n,p016,Normal,CAF_like,TAGLN,620,16,43,170632.0
p016n,p016,Normal,CAF_like,TGFB1,11,10,43,170632.0
p016n,p016,Normal,CAF_like,THY1,33,16,43,170632.0
p016n,p016,Normal,CAF_like,VWF,0,0,43,170632.0
p016n,p016,Normal,CAF_like,WNT2,0,0,43,170632.0
p016n,p016,Normal,CAF_like,WNT5A,15,10,43,170632.0
p016n,p016,Normal,Epithelial,ACTA2,48,44,2709,12332922.0
p016n,p016,Normal,Epithelial,CLDN1,17,16,2709,12332922.0
p016n,p016,Normal,Epithelial,CLDN2,3,3,2709,12332922.0
p016n,p016,Normal,Epithelial,CLDN4,15831,2397,2709,12332922.0
p016n,p016,Normal,Epithelial,CLDN7,293,255,2709,12332922.0
p016n,p016,Normal,Epithelial,COL1A1,40,40,2709,12332922.0
p016n,p016,Normal,Epithelial,COL1A2,12,9,2709,12332922.0
p016n,p016,Normal,Epithelial,COL3A1,12,12,2709,12332922.0
p016n,p016,Normal,Epithelial,CXCL12,7,6,2709,12332922.0
p016n,p016,Normal,Epithelial,EPCAM,17463,2273,2709,12332922.0
p016n,p016,Normal,Epithelial,FAP,3,3,2709,12332922.0
p016n,p016,Normal,Epithelial,FN1,74,54,2709,12332922.0
p016n,p016,Normal,Epithelial,INHBA,0,0,2709,12332922.0
p016n,p016,Normal,Epithelial,KRT19,34190,2227,2709,12332922.0
p016n,p016,Normal,Epithelial,MMP2,3,3,2709,12332922.0
p016n,p016,Normal,Epithelial,MMP9,3,3,2709,12332922.0
p016n,p016,Normal,Epithelial,PDPN,0,0,2709,12332922.0
p016n,p016,Normal,Epithelial,PECAM1,5,5,2709,12332922.0
p016n,p016,Normal,Epithelial,POSTN,3,3,2709,12332922.0
p016n,p016,Normal,Epithelial,PTPRC,37,25,2709,12332922.0
p016n,p016,Normal,Epithelial,TAGLN,163,152,2709,12332922.0
p016n,p016,Normal,Epithelial,TGFB1,18,18,2709,12332922.0
p016n,p016,Normal,Epithelial,THY1,0,0,2709,12332922.0
p016n,p016,Normal,Epithelial,VWF,2,2,2709,12332922.0
p016n,p016,Normal,Epithelial,WNT2,0,0,2709,12332922.0
p016n,p016,Normal,Epithelial,WNT5A,34,31,2709,12332922.0
p016n,p016,Normal,Immune,ACTA2,13,13,1114,8895359.0
p016n,p016,Normal,Immune,CLDN1,0,0,1114,8895359.0
p016n,p016,Normal,Immune,CLDN2,0,0,1114,8895359.0
p016n,p016,Normal,Immune,CLDN4,216,100,1114,8895359.0
p016n,p016,Normal,Immune,CLDN7,6,6,1114,8895359.0
p016n,p016,Normal,Immune,COL1A1,5,5,1114,8895359.0
p016n,p016,Normal,Immune,COL1A2,4,4,1114,8895359.0
p016n,p016,Normal,Immune,COL3A1,3,3,1114,8895359.0
p016n,p016,Normal,Immune,CXCL12,1,1,1114,8895359.0
p016n,p016,Normal,Immune,EPCAM,203,72,1114,8895359.0
p016n,p016,Normal,Immune,FAP,0,0,1114,8895359.0
p016n,p016,Normal,Immune,FN1,5,5,1114,8895359.0
p016n,p016,Normal,Immune,INHBA,0,0,1114,8895359.0
p016n,p016,Normal,Immune,KRT19,414,116,1114,8895359.0
p016n,p016,Normal,Immune,MMP2,1,1,1114,8895359.0
p016n,p016,Normal,Immune,MMP9,38,5,1114,8895359.0
p016n,p016,Normal,Immune,PDPN,1,1,1114,8895359.0
p016n,p016,Normal,Immune,PECAM1,132,102,1114,8895359.0
p016n,p016,Normal,Immune,POSTN,0,0,1114,8895359.0
p016n,p016,Normal,Immune,PTPRC,1664,637,1114,8895359.0
p016n,p016,Normal,Immune,TAGLN,12,12,1114,8895359.0
p016n,p016,Normal,Immune,TGFB1,462,342,1114,8895359.0
p016n,p016,Normal,Immune,THY1,0,0,1114,8895359.0
p016n,p016,Normal,Immune,VWF,0,0,1114,8895359.0
p016n,p016,Normal,Immune,WNT2,0,0,1114,8895359.0
p016n,p016,Normal,Immune,WNT5A,1,1,1114,8895359.0
p016n,p016,Normal,Other_stromal,ACTA2,1,1,7,12615.0
p016n,p016,Normal,Other_stromal,CLDN1,0,0,7,12615.0
p016n,p016,Normal,Other_stromal,CLDN2,0,0,7,12615.0
p016n,p016,Normal,Other_stromal,CLDN4,0,0,7,12615.0
p016n,p016,Normal,Other_stromal,CLDN7,0,0,7,12615.0
p016n,p016,Normal,Other_stromal,COL1A1,2,2,7,12615.0
p016n,p016,Normal,Other_stromal,COL1A2,13,6,7,12615.0
p016n,p016,Normal,Other_stromal,COL3A1,6,2,7,12615.0
p016n,p016,Normal,Other_stromal,CXCL12,0,0,7,12615.0
p016n,p016,Normal,Other_stromal,EPCAM,1,1,7,12615.0
p016n,p016,Normal,Other_stromal,FAP,0,0,7,12615.0
p016n,p016,Normal,Other_stromal,FN1,2,1,7,12615.0
p016n,p016,Normal,Other_stromal,INHBA,0,0,7,12615.0
p016n,p016,Normal,Other_stromal,KRT19,0,0,7,12615.0
p016n,p016,Normal,Other_stromal,MMP2,0,0,7,12615.0
p016n,p016,Normal,Other_stromal,MMP9,0,0,7,12615.0
p016n,p016,Normal,Other_stromal,PDPN,1,1,7,12615.0
p016n,p016,Normal,Other_stromal,PECAM1,0,0,7,12615.0
p016n,p016,Normal,Other_stromal,POSTN,0,0,7,12615.0
p016n,p016,Normal,Other_stromal,PTPRC,1,1,7,12615.0
p016n,p016,Normal,Other_stromal,TAGLN,0,0,7,12615.0
p016n,p016,Normal,Other_stromal,TGFB1,0,0,7,12615.0
p016n,p016,Normal,Other_stromal,THY1,1,1,7,12615.0
p016n,p016,Normal,Other_stromal,VWF,0,0,7,12615.0
p016n,p016,Normal,Other_stromal,WNT2,0,0,7,12615.0
p016n,p016,Normal,Other_stromal,WNT5A,0,0,7,12615.0
p016n,p016,Normal,Vascular,ACTA2,4,3,21,100914.0
p016n,p016,Normal,Vascular,CLDN1,0,0,21,100914.0
p016n,p016,Normal,Vascular,CLDN2,0,0,21,100914.0
p016n,p016,Normal,Vascular,CLDN4,4,2,21,100914.0
p016n,p016,Normal,Vascular,CLDN7,0,0,21,100914.0
p016n,p016,Normal,Vascular,COL1A1,20,6,21,100914.0
p016n,p016,Normal,Vascular,COL1A2,24,5,21,100914.0
p016n,p016,Normal,Vascular,COL3A1,47,7,21,100914.0
p016n,p016,Normal,Vascular,CXCL12,11,2,21,100914.0
p016n,p016,Normal,Vascular,EPCAM,0,0,21,100914.0
p016n,p016,Normal,Vascular,FAP,1,1,21,100914.0
p016n,p016,Normal,Vascular,FN1,22,8,21,100914.0
p016n,p016,Normal,Vascular,INHBA,0,0,21,100914.0
p016n,p016,Normal,Vascular,KRT19,7,2,21,100914.0
p016n,p016,Normal,Vascular,MMP2,5,2,21,100914.0
p016n,p016,Normal,Vascular,MMP9,0,0,21,100914.0
p016n,p016,Normal,Vascular,PDPN,0,0,21,100914.0
p016n,p016,Normal,Vascular,PECAM1,182,14,21,100914.0
p016n,p016,Normal,Vascular,POSTN,22,4,21,100914.0
p016n,p016,Normal,Vascular,PTPRC,0,0,21,100914.0
p016n,p016,Normal,Vascular,TAGLN,5,1,21,100914.0
p016n,p016,Normal,Vascular,TGFB1,8,5,21,100914.0
p016n,p016,Normal,Vascular,THY1,17,6,21,100914.0
p016n,p016,Normal,Vascular,VWF,162,14,21,100914.0
p016n,p016,Normal,Vascular,WNT2,0,0,21,100914.0
p016n,p016,Normal,Vascular,WNT5A,2,1,21,100914.0
p016t,p016,Tumor,CAF_like,ACTA2,3227,170,261,2917314.0
p016t,p016,Tumor,CAF_like,CLDN1,2,2,261,2917314.0
p016t,p016,Tumor,CAF_like,CLDN2,1,1,261,2917314.0
p016t,p016,Tumor,CAF_like,CLDN4,69,24,261,2917314.0
p016t,p016,Tumor,CAF_like,CLDN7,0,0,261,2917314.0
p016t,p016,Tumor,CAF_like,COL1A1,64775,257,261,2917314.0
p016t,p016,Tumor,CAF_like,COL1A2,56690,259,261,2917314.0
p016t,p016,Tumor,CAF_like,COL3A1,51576,261,261,2917314.0
p016t,p016,Tumor,CAF_like,CXCL12,111,60,261,2917314.0
p016t,p016,Tumor,CAF_like,EPCAM,31,16,261,2917314.0
p016t,p016,Tumor,CAF_like,FAP,594,186,261,2917314.0
p016t,p016,Tumor,CAF_like,FN1,3927,216,261,2917314.0
p016t,p016,Tumor,CAF_like,INHBA,55,46,261,2917314.0
p016t,p016,Tumor,CAF_like,KRT19,62,41,261,2917314.0
p016t,p016,Tumor,CAF_like,MMP2,4217,253,261,2917314.0
p016t,p016,Tumor,CAF_like,MMP9,2,1,261,2917314.0
p016t,p016,Tumor,CAF_like,PDPN,1226,227,261,2917314.0
p016t,p016,Tumor,CAF_like,PECAM1,2,2,261,2917314.0
p016t,p016,Tumor,CAF_like,POSTN,5850,179,261,2917314.0
p016t,p016,Tumor,CAF_like,PTPRC,15,7,261,2917314.0
p016t,p016,Tumor,CAF_like,TAGLN,6106,209,261,2917314.0
p016t,p016,Tumor,CAF_like,TGFB1,190,119,261,2917314.0
p016t,p016,Tumor,CAF_like,THY1,4871,243,261,2917314.0
p016t,p016,Tumor,CAF_like,VWF,4,4,261,2917314.0
p016t,p016,Tumor,CAF_like,WNT2,316,93,261,2917314.0
p016t,p016,Tumor,CAF_like,WNT5A,575,168,261,2917314.0
p016t,p016,Tumor,Epithelial,ACTA2,49,47,967,8613057.0
p016t,p016,Tumor,Epithelial,CLDN1,337,185,967,8613057.0
p016t,p016,Tumor,Epithelial,CLDN2,270,82,967,8613057.0
p016t,p016,Tumor,Epithelial,CLDN4,8705,885,967,8613057.0
p016t,p016,Tumor,Epithelial,CLDN7,179,146,967,8613057.0
p016t,p016,Tumor,Epithelial,COL1A1,207,178,967,8613057.0
p016t,p016,Tumor,Epithelial,COL1A2,102,92,967,8613057.0
p016t,p016,Tumor,Epithelial,COL3A1,117,108,967,8613057.0
p016t,p016,Tumor,Epithelial,CXCL12,25,12,967,8613057.0
p016t,p016,Tumor,Epithelial,EPCAM,13042,866,967,8613057.0
p016t,p016,Tumor,Epithelial,FAP,3,3,967,8613057.0
p016t,p016,Tumor,Epithelial,FN1,405,93,967,8613057.0
p016t,p016,Tumor,Epithelial,INHBA,2,2,967,8613057.0
p016t,p016,Tumor,Epithelial,KRT19,24786,886,967,8613057.0
p016t,p016,Tumor,Epithelial,MMP2,22,22,967,8613057.0
p016t,p016,Tumor,Epithelial,MMP9,3,3,967,8613057.0
p016t,p016,Tumor,Epithelial,PDPN,2,2,967,8613057.0
p016t,p016,Tumor,Epithelial,PECAM1,10,10,967,8613057.0
p016t,p016,Tumor,Epithelial,POSTN,9,9,967,8613057.0
p016t,p016,Tumor,Epithelial,PTPRC,148,56,967,8613057.0
p016t,p016,Tumor,Epithelial,TAGLN,65,54,967,8613057.0
p016t,p016,Tumor,Epithelial,TGFB1,31,29,967,8613057.0
p016t,p016,Tumor,Epithelial,THY1,15,14,967,8613057.0
p016t,p016,Tumor,Epithelial,VWF,10,9,967,8613057.0
p016t,p016,Tumor,Epithelial,WNT2,0,0,967,8613057.0
p016t,p016,Tumor,Epithelial,WNT5A,3,3,967,8613057.0
p016t,p016,Tumor,Immune,ACTA2,104,98,1576,7675636.0
p016t,p016,Tumor,Immune,CLDN1,35,15,1576,7675636.0
p016t,p016,Tumor,Immune,CLDN2,5,5,1576,7675636.0
p016t,p016,Tumor,Immune,CLDN4,145,86,1576,7675636.0
p016t,p016,Tumor,Immune,CLDN7,3,3,1576,7675636.0
p016t,p016,Tumor,Immune,COL1A1,281,115,1576,7675636.0
p016t,p016,Tumor,Immune,COL1A2,205,94,1576,7675636.0
p016t,p016,Tumor,Immune,COL3A1,184,80,1576,7675636.0
p016t,p016,Tumor,Immune,CXCL12,18,14,1576,7675636.0
p016t,p016,Tumor,Immune,EPCAM,187,92,1576,7675636.0
p016t,p016,Tumor,Immune,FAP,5,2,1576,7675636.0
p016t,p016,Tumor,Immune,FN1,519,32,1576,7675636.0
p016t,p016,Tumor,Immune,INHBA,6,5,1576,7675636.0
p016t,p016,Tumor,Immune,KRT19,310,155,1576,7675636.0
p016t,p016,Tumor,Immune,MMP2,59,42,1576,7675636.0
p016t,p016,Tumor,Immune,MMP9,223,44,1576,7675636.0
p016t,p016,Tumor,Immune,PDPN,30,17,1576,7675636.0
p016t,p016,Tumor,Immune,PECAM1,368,200,1576,7675636.0
p016t,p016,Tumor,Immune,POSTN,26,11,1576,7675636.0
p016t,p016,Tumor,Immune,PTPRC,6465,1392,1576,7675636.0
p016t,p016,Tumor,Immune,TAGLN,72,53,1576,7675636.0
p016t,p016,Tumor,Immune,TGFB1,501,389,1576,7675636.0
p016t,p016,Tumor,Immune,THY1,34,16,1576,7675636.0
p016t,p016,Tumor,Immune,VWF,19,18,1576,7675636.0
p016t,p016,Tumor,Immune,WNT2,2,2,1576,7675636.0
p016t,p016,Tumor,Immune,WNT5A,19,15,1576,7675636.0
p016t,p016,Tumor,Vascular,ACTA2,2763,68,115,1037002.0
p016t,p016,Tumor,Vascular,CLDN1,2,2,115,1037002.0
p016t,p016,Tumor,Vascular,CLDN2,0,0,115,1037002.0
p016t,p016,Tumor,Vascular,CLDN4,27,11,115,1037002.0
p016t,p016,Tumor,Vascular,CLDN7,0,0,115,1037002.0
p016t,p016,Tumor,Vascular,COL1A1,3087,78,115,1037002.0
p016t,p016,Tumor,Vascular,COL1A2,3431,82,115,1037002.0
p016t,p016,Tumor,Vascular,COL3A1,3584,78,115,1037002.0
p016t,p016,Tumor,Vascular,CXCL12,350,21,115,1037002.0
p016t,p016,Tumor,Vascular,EPCAM,14,3,115,1037002.0
p016t,p016,Tumor,Vascular,FAP,30,21,115,1037002.0
p016t,p016,Tumor,Vascular,FN1,1297,105,115,1037002.0
p016t,p016,Tumor,Vascular,INHBA,1,1,115,1037002.0
p016t,p016,Tumor,Vascular,KRT19,26,18,115,1037002.0
p016t,p016,Tumor,Vascular,MMP2,109,43,115,1037002.0
p016t,p016,Tumor,Vascular,MMP9,120,5,115,1037002.0
p016t,p016,Tumor,Vascular,PDPN,42,1,115,1037002.0
p016t,p016,Tumor,Vascular,PECAM1,1074,41,115,1037002.0
p016t,p016,Tumor,Vascular,POSTN,531,52,115,1037002.0
p016t,p016,Tumor,Vascular,PTPRC,19,7,115,1037002.0
p016t,p016,Tumor,Vascular,TAGLN,1567,73,115,1037002.0
p016t,p016,Tumor,Vascular,TGFB1,77,47,115,1037002.0
p016t,p016,Tumor,Vascular,THY1,1124,83,115,1037002.0
p016t,p016,Tumor,Vascular,VWF,1349,41,115,1037002.0
p016t,p016,Tumor,Vascular,WNT2,0,0,115,1037002.0
p016t,p016,Tumor,Vascular,WNT5A,19,11,115,1037002.0
p017n,p017,Normal,CAF_like,ACTA2,104,22,77,285668.0
p017n,p017,Normal,CAF_like,CLDN1,0,0,77,285668.0
p017n,p017,Normal,CAF_like,CLDN2,0,0,77,285668.0
p017n,p017,Normal,CAF_like,CLDN4,15,4,77,285668.0
p017n,p017,Normal,CAF_like,CLDN7,1,1,77,285668.0
p017n,p017,Normal,CAF_like,COL1A1,451,67,77,285668.0
p017n,p017,Normal,CAF_like,COL1A2,866,69,77,285668.0
p017n,p017,Normal,CAF_like,COL3A1,764,67,77,285668.0
p017n,p017,Normal,CAF_like,CXCL12,25,17,77,285668.0
p017n,p017,Normal,CAF_like,EPCAM,7,3,77,285668.0
p017n,p017,Normal,CAF_like,FAP,16,12,77,285668.0
p017n,p017,Normal,CAF_like,FN1,245,46,77,285668.0
p017n,p017,Normal,CAF_like,INHBA,0,0,77,285668.0
p017n,p017,Normal,CAF_like,KRT19,17,6,77,285668.0
p017n,p017,Normal,CAF_like,MMP2,195,57,77,285668.0
p017n,p017,Normal,CAF_like,MMP9,0,0,77,285668.0
p017n,p017,Normal,CAF_like,PDPN,10,9,77,285668.0
p017n,p017,Normal,CAF_like,PECAM1,0,0,77,285668.0
p017n,p017,Normal,CAF_like,POSTN,250,20,77,285668.0
p017n,p017,Normal,CAF_like,PTPRC,9,5,77,285668.0
p017n,p017,Normal,CAF_like,TAGLN,149,21,77,285668.0
p017n,p017,Normal,CAF_like,TGFB1,8,8,77,285668.0
p017n,p017,Normal,CAF_like,THY1,171,43,77,285668.0
p017n,p017,Normal,CAF_like,VWF,0,0,77,285668.0
p017n,p017,Normal,CAF_like,WNT2,3,3,77,285668.0
p017n,p017,Normal,CAF_like,WNT5A,27,12,77,285668.0
p017n,p017,Normal,Epithelial,ACTA2,16,14,1475,5352379.0
p017n,p017,Normal,Epithelial,CLDN1,16,15,1475,5352379.0
p017n,p017,Normal,Epithelial,CLDN2,0,0,1475,5352379.0
p017n,p017,Normal,Epithelial,CLDN4,8590,1263,1475,5352379.0
p017n,p017,Normal,Epithelial,CLDN7,348,288,1475,5352379.0
p017n,p017,Normal,Epithelial,COL1A1,11,11,1475,5352379.0
p017n,p017,Normal,Epithelial,COL1A2,7,6,1475,5352379.0
p017n,p017,Normal,Epithelial,COL3A1,8,7,1475,5352379.0
p017n,p017,Normal,Epithelial,CXCL12,8,8,1475,5352379.0
p017n,p017,Normal,Epithelial,EPCAM,5223,1162,1475,5352379.0
p017n,p017,Normal,Epithelial,FAP,1,1,1475,5352379.0
p017n,p017,Normal,Epithelial,FN1,21,16,1475,5352379.0
p017n,p017,Normal,Epithelial,INHBA,0,0,1475,5352379.0
p017n,p017,Normal,Epithelial,KRT19,14108,1133,1475,5352379.0
p017n,p017,Normal,Epithelial,MMP2,3,2,1475,5352379.0
p017n,p017,Normal,Epithelial,MMP9,4,2,1475,5352379.0
p017n,p017,Normal,Epithelial,PDPN,0,0,1475,5352379.0
p017n,p017,Normal,Epithelial,PECAM1,13,7,1475,5352379.0
p017n,p017,Normal,Epithelial,POSTN,0,0,1475,5352379.0
p017n,p017,Normal,Epithelial,PTPRC,82,53,1475,5352379.0
p017n,p017,Normal,Epithelial,TAGLN,84,72,1475,5352379.0
p017n,p017,Normal,Epithelial,TGFB1,25,22,1475,5352379.0
p017n,p017,Normal,Epithelial,THY1,2,2,1475,5352379.0
p017n,p017,Normal,Epithelial,VWF,6,1,1475,5352379.0
p017n,p017,Normal,Epithelial,WNT2,0,0,1475,5352379.0
p017n,p017,Normal,Epithelial,WNT5A,10,7,1475,5352379.0
p017n,p017,Normal,Immune,ACTA2,26,25,1464,4869438.0
p017n,p017,Normal,Immune,CLDN1,1,1,1464,4869438.0
p017n,p017,Normal,Immune,CLDN2,0,0,1464,4869438.0
p017n,p017,Normal,Immune,CLDN4,85,46,1464,4869438.0
p017n,p017,Normal,Immune,CLDN7,5,4,1464,4869438.0
p017n,p017,Normal,Immune,COL1A1,7,7,1464,4869438.0
p017n,p017,Normal,Immune,COL1A2,6,6,1464,4869438.0
p017n,p017,Normal,Immune,COL3A1,5,5,1464,4869438.0
p017n,p017,Normal,Immune,CXCL12,3,2,1464,4869438.0
p017n,p017,Normal,Immune,EPCAM,38,23,1464,4869438.0
p017n,p017,Normal,Immune,FAP,0,0,1464,4869438.0
p017n,p017,Normal,Immune,FN1,1,1,1464,4869438.0
p017n,p017,Normal,Immune,INHBA,0,0,1464,4869438.0
p017n,p017,Normal,Immune,KRT19,130,54,1464,4869438.0
p017n,p017,Normal,Immune,MMP2,3,3,1464,4869438.0
p017n,p017,Normal,Immune,MMP9,62,14,1464,4869438.0
p017n,p017,Normal,Immune,PDPN,0,0,1464,4869438.0
p017n,p017,Normal,Immune,PECAM1,131,110,1464,4869438.0
p017n,p017,Normal,Immune,POSTN,1,1,1464,4869438.0
p017n,p017,Normal,Immune,PTPRC,2977,1092,1464,4869438.0
p017n,p017,Normal,Immune,TAGLN,8,8,1464,4869438.0
p017n,p017,Normal,Immune,TGFB1,262,228,1464,4869438.0
p017n,p017,Normal,Immune,THY1,1,1,1464,4869438.0
p017n,p017,Normal,Immune,VWF,1,1,1464,4869438.0
p017n,p017,Normal,Immune,WNT2,0,0,1464,4869438.0
p017n,p017,Normal,Immune,WNT5A,1,1,1464,4869438.0
p017n,p017,Normal,Other_stromal,ACTA2,0,0,7,10704.0
p017n,p017,Normal,Other_stromal,CLDN1,0,0,7,10704.0
p017n,p017,Normal,Other_stromal,CLDN2,0,0,7,10704.0
p017n,p017,Normal,Other_stromal,CLDN4,0,0,7,10704.0
p017n,p017,Normal,Other_stromal,CLDN7,0,0,7,10704.0
p017n,p017,Normal,Other_stromal,COL1A1,10,3,7,10704.0
p017n,p017,Normal,Other_stromal,COL1A2,8,3,7,10704.0
p017n,p017,Normal,Other_stromal,COL3A1,4,2,7,10704.0
p017n,p017,Normal,Other_stromal,CXCL12,0,0,7,10704.0
p017n,p017,Normal,Other_stromal,EPCAM,0,0,7,10704.0
p017n,p017,Normal,Other_stromal,FAP,0,0,7,10704.0
p017n,p017,Normal,Other_stromal,FN1,1,1,7,10704.0
p017n,p017,Normal,Other_stromal,INHBA,0,0,7,10704.0
p017n,p017,Normal,Other_stromal,KRT19,1,1,7,10704.0
p017n,p017,Normal,Other_stromal,MMP2,1,1,7,10704.0
p017n,p017,Normal,Other_stromal,MMP9,0,0,7,10704.0
p017n,p017,Normal,Other_stromal,PDPN,1,1,7,10704.0
p017n,p017,Normal,Other_stromal,PECAM1,0,0,7,10704.0
p017n,p017,Normal,Other_stromal,POSTN,0,0,7,10704.0
p017n,p017,Normal,Other_stromal,PTPRC,0,0,7,10704.0
p017n,p017,Normal,Other_stromal,TAGLN,0,0,7,10704.0
p017n,p017,Normal,Other_stromal,TGFB1,0,0,7,10704.0
p017n,p017,Normal,Other_stromal,THY1,0,0,7,10704.0
p017n,p017,Normal,Other_stromal,VWF,0,0,7,10704.0
p017n,p017,Normal,Other_stromal,WNT2,0,0,7,10704.0
p017n,p017,Normal,Other_stromal,WNT5A,0,0,7,10704.0
p017n,p017,Normal,Vascular,ACTA2,9,3,7,34786.0
p017n,p017,Normal,Vascular,CLDN1,0,0,7,34786.0
p017n,p017,Normal,Vascular,CLDN2,0,0,7,34786.0
p017n,p017,Normal,Vascular,CLDN4,0,0,7,34786.0
p017n,p017,Normal,Vascular,CLDN7,0,0,7,34786.0
p017n,p017,Normal,Vascular,COL1A1,13,2,7,34786.0
p017n,p017,Normal,Vascular,COL1A2,14,2,7,34786.0
p017n,p017,Normal,Vascular,COL3A1,19,2,7,34786.0
p017n,p017,Normal,Vascular,CXCL12,34,6,7,34786.0
p017n,p017,Normal,Vascular,EPCAM,0,0,7,34786.0
p017n,p017,Normal,Vascular,FAP,1,1,7,34786.0
p017n,p017,Normal,Vascular,FN1,15,3,7,34786.0
p017n,p017,Normal,Vascular,INHBA,0,0,7,34786.0
p017n,p017,Normal,Vascular,KRT19,0,0,7,34786.0
p017n,p017,Normal,Vascular,MMP2,0,0,7,34786.0
p017n,p017,Normal,Vascular,MMP9,0,0,7,34786.0
p017n,p017,Normal,Vascular,PDPN,0,0,7,34786.0
