patient,sample_origin,analysis_group,gene,count_sum,positive_cells,cell_count,total_umi,log_cpm,positive_fraction
p013,Normal,Epithelial,FAP,3,3,1396,6278649.0,0.39056112435512813,0.002148997134670487
p013,Normal,Epithelial,FN1,8,8,1396,6278649.0,0.8216105146443404,0.0057306590257879654
p013,Normal,Epithelial,INHBA,0,0,1396,6278649.0,0.0,0.0
p013,Normal,Epithelial,KRT19,19742,1065,1396,6278649.0,8.05366677956986,0.7628939828080229
p013,Normal,Epithelial,MMP2,0,0,1396,6278649.0,0.0,0.0
p013,Normal,Epithelial,MMP9,0,0,1396,6278649.0,0.0,0.0
p013,Normal,Epithelial,PDPN,0,0,1396,6278649.0,0.0,0.0
p013,Normal,Epithelial,PECAM1,14,11,1396,6278649.0,1.1724137291985894,0.007879656160458453
p013,Normal,Epithelial,POSTN,11,3,1396,6278649.0,1.0123167475007429,0.002148997134670487
p013,Normal,Epithelial,PTPRC,73,42,1396,6278649.0,2.5358140190603686,0.03008595988538682
p013,Normal,Epithelial,TAGLN,133,90,1396,6278649.0,3.0993217655794094,0.06446991404011461
p013,Normal,Epithelial,TGFB1,41,33,1396,6278649.0,2.0189039682911445,0.02363896848137536
p013,Normal,Epithelial,THY1,0,0,1396,6278649.0,0.0,0.0
p013,Normal,Epithelial,VWF,0,0,1396,6278649.0,0.0,0.0
p013,Normal,Epithelial,WNT2,0,0,1396,6278649.0,0.0,0.0
p013,Normal,Epithelial,WNT5A,12,6,1396,6278649.0,1.068578827438375,0.004297994269340974
p013,Normal,Immune,ACTA2,36,33,2224,19536701.0,1.0447492822848974,0.014838129496402877
p013,Normal,Immune,CLDN1,2,2,2224,19536701.0,0.09746370388319034,0.0008992805755395684
p013,Normal,Immune,CLDN2,0,0,2224,19536701.0,0.0,0.0
p013,Normal,Immune,CLDN4,262,123,2224,19536701.0,2.6679680164376642,0.055305755395683456
p013,Normal,Immune,CLDN7,2,2,2224,19536701.0,0.09746370388319034,0.0008992805755395684
p013,Normal,Immune,COL1A1,12,12,2224,19536701.0,0.47885717952952334,0.00539568345323741
p013,Normal,Immune,COL1A2,3,3,2224,19536701.0,0.14285033667862324,0.0013489208633093526
p013,Normal,Immune,COL3A1,1,1,2224,19536701.0,0.0499187789655263,0.0004496402877697842
p013,Normal,Immune,CXCL12,5,2,2224,19536701.0,0.22787519746995913,0.0008992805755395684
p013,Normal,Immune,EPCAM,131,64,2224,19536701.0,2.0419121157269458,0.02877697841726619
p013,Normal,Immune,FAP,2,2,2224,19536701.0,0.09746370388319034,0.0008992805755395684
p013,Normal,Immune,FN1,2,2,2224,19536701.0,0.09746370388319034,0.0008992805755395684
p013,Normal,Immune,INHBA,0,0,2224,19536701.0,0.0,0.0
p013,Normal,Immune,KRT19,374,96,2224,19536701.0,3.002879532417022,0.04316546762589928
p013,Normal,Immune,MMP2,1,1,2224,19536701.0,0.0499187789655263,0.0004496402877697842
p013,Normal,Immune,MMP9,48,6,2224,19536701.0,1.2403763694376762,0.002697841726618705
p013,Normal,Immune,PDPN,0,0,2224,19536701.0,0.0,0.0
p013,Normal,Immune,PECAM1,309,249,2224,19536701.0,2.822353755469404,0.11196043165467626
p013,Normal,Immune,POSTN,1,1,2224,19536701.0,0.0499187789655263,0.0004496402877697842
p013,Normal,Immune,PTPRC,3315,1205,2224,19536701.0,5.139794229261563,0.54181654676259
p013,Normal,Immune,TAGLN,30,29,2224,19536701.0,0.9304190299934515,0.013039568345323741
p013,Normal,Immune,TGFB1,780,597,2224,19536701.0,3.7117376369630266,0.26843525179856115
p013,Normal,Immune,THY1,2,2,2224,19536701.0,0.09746370388319034,0.0008992805755395684
p013,Normal,Immune,VWF,1,1,2224,19536701.0,0.0499187789655263,0.0004496402877697842
p013,Normal,Immune,WNT2,0,0,2224,19536701.0,0.0,0.0
p013,Normal,Immune,WNT5A,4,4,2224,19536701.0,0.1862661483780067,0.0017985611510791368
p013,Normal,Other_stromal,ACTA2,1,1,7,10000.0,4.61512051684126,0.14285714285714285
p013,Normal,Other_stromal,CLDN1,0,0,7,10000.0,0.0,0.0
p013,Normal,Other_stromal,CLDN2,0,0,7,10000.0,0.0,0.0
p013,Normal,Other_stromal,CLDN4,3,2,7,10000.0,5.707110264748875,0.2857142857142857
p013,Normal,Other_stromal,CLDN7,0,0,7,10000.0,0.0,0.0
p013,Normal,Other_stromal,COL1A1,2,2,7,10000.0,5.303304908059076,0.2857142857142857
p013,Normal,Other_stromal,COL1A2,14,7,7,10000.0,7.244941546337007,1.0
p013,Normal,Other_stromal,COL3A1,6,3,7,10000.0,6.398594934535208,0.42857142857142855
p013,Normal,Other_stromal,CXCL12,0,0,7,10000.0,0.0,0.0
p013,Normal,Other_stromal,EPCAM,1,1,7,10000.0,4.61512051684126,0.14285714285714285
p013,Normal,Other_stromal,FAP,0,0,7,10000.0,0.0,0.0
p013,Normal,Other_stromal,FN1,6,4,7,10000.0,6.398594934535208,0.5714285714285714
p013,Normal,Other_stromal,INHBA,0,0,7,10000.0,0.0,0.0
p013,Normal,Other_stromal,KRT19,1,1,7,10000.0,4.61512051684126,0.14285714285714285
p013,Normal,Other_stromal,MMP2,0,0,7,10000.0,0.0,0.0
p013,Normal,Other_stromal,MMP9,0,0,7,10000.0,0.0,0.0
p013,Normal,Other_stromal,PDPN,0,0,7,10000.0,0.0,0.0
p013,Normal,Other_stromal,PECAM1,0,0,7,10000.0,0.0,0.0
p013,Normal,Other_stromal,POSTN,0,0,7,10000.0,0.0,0.0
p013,Normal,Other_stromal,PTPRC,0,0,7,10000.0,0.0,0.0
p013,Normal,Other_stromal,TAGLN,0,0,7,10000.0,0.0,0.0
p013,Normal,Other_stromal,TGFB1,0,0,7,10000.0,0.0,0.0
p013,Normal,Other_stromal,THY1,1,1,7,10000.0,4.61512051684126,0.14285714285714285
p013,Normal,Other_stromal,VWF,0,0,7,10000.0,0.0,0.0
p013,Normal,Other_stromal,WNT2,0,0,7,10000.0,0.0,0.0
p013,Normal,Other_stromal,WNT5A,0,0,7,10000.0,0.0,0.0
p013,Normal,Vascular,ACTA2,2,1,11,56896.0,3.5877282894167632,0.09090909090909091
p013,Normal,Vascular,CLDN1,0,0,11,56896.0,0.0,0.0
p013,Normal,Vascular,CLDN2,0,0,11,56896.0,0.0,0.0
p013,Normal,Vascular,CLDN4,0,0,11,56896.0,0.0,0.0
p013,Normal,Vascular,CLDN7,0,0,11,56896.0,0.0,0.0
p013,Normal,Vascular,COL1A1,9,3,11,56896.0,5.070056695586621,0.2727272727272727
p013,Normal,Vascular,COL1A2,8,3,11,56896.0,4.953058609772163,0.2727272727272727
p013,Normal,Vascular,COL3A1,20,3,11,56896.0,5.865103273859047,0.2727272727272727
p013,Normal,Vascular,CXCL12,2,2,11,56896.0,3.5877282894167632,0.18181818181818182
p013,Normal,Vascular,EPCAM,0,0,11,56896.0,0.0,0.0
p013,Normal,Vascular,FAP,0,0,11,56896.0,0.0,0.0
p013,Normal,Vascular,FN1,1,1,11,56896.0,2.9218665494634695,0.09090909090909091
p013,Normal,Vascular,INHBA,0,0,11,56896.0,0.0,0.0
p013,Normal,Vascular,KRT19,0,0,11,56896.0,0.0,0.0
p013,Normal,Vascular,MMP2,0,0,11,56896.0,0.0,0.0
p013,Normal,Vascular,MMP9,0,0,11,56896.0,0.0,0.0
p013,Normal,Vascular,PDPN,0,0,11,56896.0,0.0,0.0
p013,Normal,Vascular,PECAM1,43,8,11,56896.0,6.629052642966487,0.7272727272727273
p013,Normal,Vascular,POSTN,3,1,11,56896.0,3.9839302611393705,0.09090909090909091
p013,Normal,Vascular,PTPRC,5,2,11,56896.0,4.48728309542437,0.18181818181818182
p013,Normal,Vascular,TAGLN,2,2,11,56896.0,3.5877282894167632,0.18181818181818182
p013,Normal,Vascular,TGFB1,3,2,11,56896.0,3.9839302611393705,0.18181818181818182
p013,Normal,Vascular,THY1,6,1,11,56896.0,4.667727696725819,0.09090909090909091
p013,Normal,Vascular,VWF,46,8,11,56896.0,6.696407740852005,0.7272727272727273
p013,Normal,Vascular,WNT2,0,0,11,56896.0,0.0,0.0
p013,Normal,Vascular,WNT5A,0,0,11,56896.0,0.0,0.0
p013,Tumor,CAF_like,ACTA2,254,34,47,279124.0,6.8145317284935425,0.723404255319149
p013,Tumor,CAF_like,CLDN1,3,1,47,279124.0,2.463675465007435,0.02127659574468085
p013,Tumor,CAF_like,CLDN2,0,0,47,279124.0,0.0,0.0
p013,Tumor,CAF_like,CLDN4,4,4,47,279124.0,2.7298474672006585,0.0851063829787234
p013,Tumor,CAF_like,CLDN7,0,0,47,279124.0,0.0,0.0
p013,Tumor,CAF_like,COL1A1,1458,44,47,279124.0,8.561111488770925,0.9361702127659575
p013,Tumor,CAF_like,COL1A2,1281,47,47,279124.0,8.431713325007708,1.0
p013,Tumor,CAF_like,COL3A1,1407,43,47,279124.0,8.525512571265558,0.9148936170212766
p013,Tumor,CAF_like,CXCL12,4,4,47,279124.0,2.7298474672006585,0.0851063829787234
p013,Tumor,CAF_like,EPCAM,2,2,47,279124.0,2.0998903100647635,0.0425531914893617
p013,Tumor,CAF_like,FAP,23,8,47,279124.0,4.423656144741779,0.1702127659574468
p013,Tumor,CAF_like,FN1,280,36,47,279124.0,6.911885129503971,0.7659574468085106
p013,Tumor,CAF_like,INHBA,2,2,47,279124.0,2.0998903100647635,0.0425531914893617
p013,Tumor,CAF_like,KRT19,1,1,47,279124.0,1.522274620092559,0.02127659574468085
p013,Tumor,CAF_like,MMP2,198,40,47,279124.0,6.565774906600364,0.851063829787234
p013,Tumor,CAF_like,MMP9,0,0,47,279124.0,0.0,0.0
p013,Tumor,CAF_like,PDPN,88,26,47,279124.0,5.756602809819447,0.5531914893617021
p013,Tumor,CAF_like,PECAM1,0,0,47,279124.0,0.0,0.0
p013,Tumor,CAF_like,POSTN,334,28,47,279124.0,7.088075496024691,0.5957446808510638
p013,Tumor,CAF_like,PTPRC,7,3,47,279124.0,3.2611096767505745,0.06382978723404255
p013,Tumor,CAF_like,TAGLN,707,28,47,279124.0,7.837524540001612,0.5957446808510638
p013,Tumor,CAF_like,TGFB1,8,7,47,279124.0,3.389836317151316,0.14893617021276595
p013,Tumor,CAF_like,THY1,238,31,47,279124.0,6.749541927859079,0.6595744680851063
p013,Tumor,CAF_like,VWF,0,0,47,279124.0,0.0,0.0
p013,Tumor,CAF_like,WNT2,3,2,47,279124.0,2.463675465007435,0.0425531914893617
p013,Tumor,CAF_like,WNT5A,61,21,47,279124.0,5.391538381743501,0.44680851063829785
p013,Tumor,Epithelial,ACTA2,5,5,1125,8212854.0,0.47548965574270907,0.0044444444444444444
p013,Tumor,Epithelial,CLDN1,356,210,1125,8212854.0,3.7920379725607494,0.18666666666666668
p013,Tumor,Epithelial,CLDN2,349,113,1125,8212854.0,3.7726313458926475,0.10044444444444445
p013,Tumor,Epithelial,CLDN4,13121,1029,1125,8212854.0,7.376894527404788,0.9146666666666666
p013,Tumor,Epithelial,CLDN7,92,83,1125,8212854.0,2.5015959759517172,0.07377777777777778
p013,Tumor,Epithelial,COL1A1,16,14,1125,8212854.0,1.081183161268908,0.012444444444444444
p013,Tumor,Epithelial,COL1A2,6,6,1125,8212854.0,0.5484462785136138,0.005333333333333333
p013,Tumor,Epithelial,COL3A1,4,4,1125,8212854.0,0.396788515738191,0.0035555555555555557
p013,Tumor,Epithelial,CXCL12,4,4,1125,8212854.0,0.396788515738191,0.0035555555555555557
p013,Tumor,Epithelial,EPCAM,16446,1002,1125,8212854.0,7.602636336047918,0.8906666666666667
p013,Tumor,Epithelial,FAP,1,1,1125,8212854.0,0.11489919492418842,0.0008888888888888889
p013,Tumor,Epithelial,FN1,1166,105,1125,8212854.0,4.962652802693365,0.09333333333333334
p013,Tumor,Epithelial,INHBA,0,0,1125,8212854.0,0.0,0.0
p013,Tumor,Epithelial,KRT19,15499,958,1125,8212854.0,7.543360052182526,0.8515555555555555
p013,Tumor,Epithelial,MMP2,0,0,1125,8212854.0,0.0,0.0
p013,Tumor,Epithelial,MMP9,3,3,1125,8212854.0,0.3113603108883217,0.0026666666666666666
p013,Tumor,Epithelial,PDPN,0,0,1125,8212854.0,0.0,0.0
p013,Tumor,Epithelial,PECAM1,8,8,1125,8212854.0,0.680103896503472,0.0071111111111111115
p013,Tumor,Epithelial,POSTN,1,1,1125,8212854.0,0.11489919492418842,0.0008888888888888889
p013,Tumor,Epithelial,PTPRC,126,56,1125,8212854.0,2.793726514460481,0.049777777777777775
p013,Tumor,Epithelial,TAGLN,766,101,1125,8212854.0,4.54614635304613,0.08977777777777778
p013,Tumor,Epithelial,TGFB1,17,16,1125,8212854.0,1.1216534559316333,0.014222222222222223
p013,Tumor,Epithelial,THY1,1,1,1125,8212854.0,0.11489919492418842,0.0008888888888888889
p013,Tumor,Epithelial,VWF,2,2,1125,8212854.0,0.21794663508348708,0.0017777777777777779
p013,Tumor,Epithelial,WNT2,0,0,1125,8212854.0,0.0,0.0
p013,Tumor,Epithelial,WNT5A,11,11,1125,8212854.0,0.8498790462946305,0.009777777777777778
p013,Tumor,Immune,ACTA2,59,58,2203,14769114.0,1.6084020262368053,0.026327734906945077
p013,Tumor,Immune,CLDN1,27,17,2203,14769114.0,1.0396190586033904,0.007716749886518384
p013,Tumor,Immune,CLDN2,4,3,2203,14769114.0,0.239674538215847,0.0013617793917385383
p013,Tumor,Immune,CLDN4,275,179,2203,14769114.0,2.976546338972245,0.08125283704039946
p013,Tumor,Immune,CLDN7,2,2,2203,14769114.0,0.12700063371556583,0.0009078529278256923
p013,Tumor,Immune,COL1A1,15,15,2203,14769114.0,0.7009333047949418,0.006808896958692692
p013,Tumor,Immune,COL1A2,2,2,2203,14769114.0,0.12700063371556583,0.0009078529278256923
p013,Tumor,Immune,COL3A1,7,7,2203,14769114.0,0.3879540679247274,0.0031774852473899226
p013,Tumor,Immune,CXCL12,12,7,2203,14769114.0,0.5947106519494679,0.0031774852473899226
p013,Tumor,Immune,EPCAM,294,157,2203,14769114.0,3.0400556854333023,0.07126645483431684
p013,Tumor,Immune,FAP,0,0,2203,14769114.0,0.0,0.0
p013,Tumor,Immune,FN1,228,42,2203,14769114.0,2.799572735230529,0.019064911484339538
p013,Tumor,Immune,INHBA,5,3,2203,14769114.0,0.29158271251646267,0.0013617793917385383
p013,Tumor,Immune,KRT19,367,190,2203,14769114.0,3.252277903977478,0.08624602814344076
p013,Tumor,Immune,MMP2,31,24,2203,14769114.0,1.131071388535344,0.010894235133908307
p013,Tumor,Immune,MMP9,1743,116,2203,14769114.0,4.779262626864016,0.05265546981389015
p013,Tumor,Immune,PDPN,76,30,2203,14769114.0,1.815780965271678,0.013617793917385384
p013,Tumor,Immune,PECAM1,615,377,2203,14769114.0,3.752815158214001,0.17113027689514299
p013,Tumor,Immune,POSTN,0,0,2203,14769114.0,0.0,0.0
p013,Tumor,Immune,PTPRC,5220,1506,2203,14769114.0,5.87053990974903,0.6836132546527462
p013,Tumor,Immune,TAGLN,86,74,2203,14769114.0,1.920293791669373,0.033590558329550615
p013,Tumor,Immune,TGFB1,599,476,2203,14769114.0,3.7270807133123314,0.21606899682251476
p013,Tumor,Immune,THY1,5,4,2203,14769114.0,0.29158271251646267,0.0018157058556513845
p013,Tumor,Immune,VWF,5,5,2203,14769114.0,0.29158271251646267,0.0022696323195642307
p013,Tumor,Immune,WNT2,0,0,2203,14769114.0,0.0,0.0
p013,Tumor,Immune,WNT5A,100,67,2203,14769114.0,2.050384297590388,0.03041307308216069
p013,Tumor,Other_stromal,ACTA2,2,1,10,37514.0,3.994771519618906,0.1
p013,Tumor,Other_stromal,CLDN1,0,0,10,37514.0,0.0,0.0
p013,Tumor,Other_stromal,CLDN2,0,0,10,37514.0,0.0,0.0
p013,Tumor,Other_stromal,CLDN4,1,1,10,37514.0,3.3198685493515647,0.1
p013,Tumor,Other_stromal,CLDN7,0,0,10,37514.0,0.0,0.0
p013,Tumor,Other_stromal,COL1A1,49,8,10,37514.0,7.175626679375412,0.8
p013,Tumor,Other_stromal,COL1A2,61,7,10,37514.0,7.394529741098932,0.7
p013,Tumor,Other_stromal,COL3A1,22,3,10,37514.0,6.375787265348546,0.3
p013,Tumor,Other_stromal,CXCL12,1,1,10,37514.0,3.3198685493515647,0.1
p013,Tumor,Other_stromal,EPCAM,1,1,10,37514.0,3.3198685493515647,0.1
p013,Tumor,Other_stromal,FAP,1,1,10,37514.0,3.3198685493515647,0.1
p013,Tumor,Other_stromal,FN1,69,8,10,37514.0,7.517691120359612,0.8
p013,Tumor,Other_stromal,INHBA,0,0,10,37514.0,0.0,0.0
p013,Tumor,Other_stromal,KRT19,1,1,10,37514.0,3.3198685493515647,0.1
p013,Tumor,Other_stromal,MMP2,4,4,10,37514.0,4.678670238379011,0.4
p013,Tumor,Other_stromal,MMP9,0,0,10,37514.0,0.0,0.0
p013,Tumor,Other_stromal,PDPN,15,5,10,37514.0,5.99358909465017,0.5
p013,Tumor,Other_stromal,PECAM1,0,0,10,37514.0,0.0,0.0
p013,Tumor,Other_stromal,POSTN,0,0,10,37514.0,0.0,0.0
p013,Tumor,Other_stromal,PTPRC,3,1,10,37514.0,4.394080500053531,0.1
p013,Tumor,Other_stromal,TAGLN,0,0,10,37514.0,0.0,0.0
p013,Tumor,Other_stromal,TGFB1,1,1,10,37514.0,3.3198685493515647,0.1
p013,Tumor,Other_stromal,THY1,0,0,10,37514.0,0.0,0.0
p013,Tumor,Other_stromal,VWF,0,0,10,37514.0,0.0,0.0
p013,Tumor,Other_stromal,WNT2,0,0,10,37514.0,0.0,0.0
p013,Tumor,Other_stromal,WNT5A,1,1,10,37514.0,3.3198685493515647,0.1
p013,Tumor,Vascular,ACTA2,310,20,39,292528.0,6.966710381637741,0.5128205128205128
p013,Tumor,Vascular,CLDN1,1,1,39,292528.0,1.4857948810047261,0.02564102564102564
p013,Tumor,Vascular,CLDN2,0,0,39,292528.0,0.0,0.0
p013,Tumor,Vascular,CLDN4,11,5,39,292528.0,3.6533361584613426,0.1282051282051282
p013,Tumor,Vascular,CLDN7,0,0,39,292528.0,0.0,0.0
p013,Tumor,Vascular,COL1A1,905,19,39,292528.0,8.037453017225737,0.48717948717948717
p013,Tumor,Vascular,COL1A2,699,20,39,292528.0,7.779264040078039,0.5128205128205128
p013,Tumor,Vascular,COL3A1,716,21,39,292528.0,7.8032835325784875,0.5384615384615384
p013,Tumor,Vascular,CXCL12,16,6,39,292528.0,4.0199014882010795,0.15384615384615385
p013,Tumor,Vascular,EPCAM,5,5,39,292528.0,2.895490904914309,0.1282051282051282
p013,Tumor,Vascular,FAP,24,15,39,292528.0,4.419363703745902,0.38461538461538464
p013,Tumor,Vascular,FN1,355,27,39,292528.0,7.102136363086438,0.6923076923076923
p013,Tumor,Vascular,INHBA,0,0,39,292528.0,0.0,0.0
p013,Tumor,Vascular,KRT19,9,6,39,292528.0,3.458405526763393,0.15384615384615385
p013,Tumor,Vascular,MMP2,28,10,39,292528.0,4.571792631915029,0.2564102564102564
p013,Tumor,Vascular,MMP9,3,2,39,292528.0,2.4208505491712846,0.05128205128205128
p013,Tumor,Vascular,PDPN,0,0,39,292528.0,0.0,0.0
p013,Tumor,Vascular,PECAM1,359,23,39,292528.0,7.113331788307014,0.5897435897435898
p013,Tumor,Vascular,POSTN,65,9,39,292528.0,5.4080724944038385,0.23076923076923078
p013,Tumor,Vascular,PTPRC,0,0,39,292528.0,0.0,0.0
p013,Tumor,Vascular,TAGLN,419,19,39,292528.0,7.267763724237439,0.48717948717948717
p013,Tumor,Vascular,TGFB1,22,19,39,292528.0,4.333446445449908,0.48717948717948717
p013,Tumor,Vascular,THY1,286,23,39,292528.0,6.886209003661406,0.5897435897435898
p013,Tumor,Vascular,VWF,267,23,39,292528.0,6.817538559539976,0.5897435897435898
p013,Tumor,Vascular,WNT2,0,0,39,292528.0,0.0,0.0
p013,Tumor,Vascular,WNT5A,1,1,39,292528.0,1.4857948810047261,0.02564102564102564
p014,Normal,CAF_like,ACTA2,554,19,35,170177.0,8.0883880253875,0.5428571428571428
p014,Normal,CAF_like,CLDN1,1,1,35,170177.0,1.9280712265285447,0.02857142857142857
p014,Normal,CAF_like,CLDN2,0,0,35,170177.0,0.0,0.0
p014,Normal,CAF_like,CLDN4,28,4,35,170177.0,5.1091800722582,0.11428571428571428
p014,Normal,CAF_like,CLDN7,0,0,35,170177.0,0.0,0.0
p014,Normal,CAF_like,COL1A1,220,27,35,170177.0,7.1653169862585715,0.7714285714285715
p014,Normal,CAF_like,COL1A2,426,25,35,170177.0,7.825754950135262,0.7142857142857143
p014,Normal,CAF_like,COL3A1,536,22,35,170177.0,8.055367812192678,0.6285714285714286
p014,Normal,CAF_like,CXCL12,7,5,35,170177.0,3.740846547608872,0.14285714285714285
p014,Normal,CAF_like,EPCAM,11,2,35,170177.0,4.1841636660812505,0.05714285714285714
p014,Normal,CAF_like,FAP,0,0,35,170177.0,0.0,0.0
p014,Normal,CAF_like,FN1,91,17,35,170177.0,6.283644044132601,0.4857142857142857
p014,Normal,CAF_like,INHBA,0,0,35,170177.0,0.0,0.0
p014,Normal,CAF_like,KRT19,3,2,35,170177.0,2.9247036294021385,0.05714285714285714
p014,Normal,CAF_like,MMP2,71,17,35,170177.0,6.035990075420611,0.4857142857142857
p014,Normal,CAF_like,MMP9,0,0,35,170177.0,0.0,0.0
p014,Normal,CAF_like,PDPN,8,7,35,170177.0,3.8714067803734933,0.2
p014,Normal,CAF_like,PECAM1,0,0,35,170177.0,0.0,0.0
p014,Normal,CAF_like,POSTN,212,13,35,170177.0,7.128304881470948,0.37142857142857144
p014,Normal,CAF_like,PTPRC,2,2,35,170177.0,2.545724938155826,0.05714285714285714
p014,Normal,CAF_like,TAGLN,800,17,35,170177.0,8.455740633405544,0.4857142857142857
p014,Normal,CAF_like,TGFB1,6,5,35,170177.0,3.5906437318115105,0.14285714285714285
p014,Normal,CAF_like,THY1,47,12,35,170177.0,5.6246780567836945,0.34285714285714286
p014,Normal,CAF_like,VWF,0,0,35,170177.0,0.0,0.0
p014,Normal,CAF_like,WNT2,0,0,35,170177.0,0.0,0.0
p014,Normal,CAF_like,WNT5A,21,5,35,170177.0,4.823509653109444,0.14285714285714285
p014,Normal,Epithelial,ACTA2,38,34,1961,8986938.0,1.654097458392402,0.017338092809790925
p014,Normal,Epithelial,CLDN1,15,13,1961,8986938.0,0.9817372423916163,0.006629270780214177
p014,Normal,Epithelial,CLDN2,4,4,1961,8986938.0,0.36817189331324446,0.002039775624681285
p014,Normal,Epithelial,CLDN4,18222,1755,1961,8986938.0,7.6151058145327255,0.8949515553289138
p014,Normal,Epithelial,CLDN7,446,351,1961,8986938.0,3.92449652104803,0.17899031106578275
p014,Normal,Epithelial,COL1A1,61,54,1961,8986938.0,2.0525364348388737,0.027536970933197347
p014,Normal,Epithelial,COL1A2,8,6,1961,8986938.0,0.636672505982089,0.0030596634370219276
p014,Normal,Epithelial,COL3A1,10,5,1961,8986938.0,0.7479790792652972,0.0025497195308516064
p014,Normal,Epithelial,CXCL12,9,7,1961,8986938.0,0.6938736380074573,0.0035696073431922487
p014,Normal,Epithelial,EPCAM,13185,1648,1961,8986938.0,7.291744279988334,0.8403875573686894
p014,Normal,Epithelial,FAP,1,1,1961,8986938.0,0.10550584937269669,0.0005099439061703213
p014,Normal,Epithelial,FN1,10,9,1961,8986938.0,0.7479790792652972,0.004589495155532891
p014,Normal,Epithelial,INHBA,1,1,1961,8986938.0,0.10550584937269669,0.0005099439061703213
p014,Normal,Epithelial,KRT19,20336,1449,1961,8986938.0,7.724817628611977,0.7389087200407956
p014,Normal,Epithelial,MMP2,0,0,1961,8986938.0,0.0,0.0
p014,Normal,Epithelial,MMP9,0,0,1961,8986938.0,0.0,0.0
p014,Normal,Epithelial,PDPN,0,0,1961,8986938.0,0.0,0.0
p014,Normal,Epithelial,PECAM1,7,7,1961,8986938.0,0.5759998240256982,0.0035696073431922487
p014,Normal,Epithelial,POSTN,0,0,1961,8986938.0,0.0,0.0
p014,Normal,Epithelial,PTPRC,63,35,1961,8986938.0,2.0807124960928554,0.017848036715961243
p014,Normal,Epithelial,TAGLN,201,168,1961,8986938.0,3.1512731389844295,0.08567057623661398
p014,Normal,Epithelial,TGFB1,23,20,1961,8986938.0,1.2695554421699926,0.010198878123406425
p014,Normal,Epithelial,THY1,0,0,1961,8986938.0,0.0,0.0
p014,Normal,Epithelial,VWF,1,1,1961,8986938.0,0.10550584937269669,0.0005099439061703213
p014,Normal,Epithelial,WNT2,0,0,1961,8986938.0,0.0,0.0
p014,Normal,Epithelial,WNT5A,38,33,1961,8986938.0,1.654097458392402,0.016828148903620603
p014,Normal,Immune,ACTA2,29,27,943,9483044.0,1.4007123669251749,0.02863202545068929
p014,Normal,Immune,CLDN1,1,1,943,9483044.0,0.10025373296068038,0.0010604453870625664
p014,Normal,Immune,CLDN2,0,0,943,9483044.0,0.0,0.0
p014,Normal,Immune,CLDN4,203,81,943,9483044.0,3.109356830466949,0.08589607635206786
p014,Normal,Immune,CLDN7,6,6,943,9483044.0,0.49024012788446114,0.006362672322375398
p014,Normal,Immune,COL1A1,12,10,943,9483044.0,0.8177586110491752,0.010604453870625663
p014,Normal,Immune,COL1A2,7,7,943,9483044.0,0.552826854389911,0.007423117709437964
p014,Normal,Immune,COL3A1,0,0,943,9483044.0,0.0,0.0
p014,Normal,Immune,CXCL12,1,1,943,9483044.0,0.10025373296068038,0.0010604453870625664
p014,Normal,Immune,EPCAM,137,46,943,9483044.0,2.7374043193716058,0.04878048780487805
p014,Normal,Immune,FAP,0,0,943,9483044.0,0.0,0.0
p014,Normal,Immune,FN1,1,1,943,9483044.0,0.10025373296068038,0.0010604453870625664
p014,Normal,Immune,INHBA,1,1,943,9483044.0,0.10025373296068038,0.0010604453870625664
p014,Normal,Immune,KRT19,276,52,943,9483044.0,3.4046772750167498,0.05514316012725345
p014,Normal,Immune,MMP2,0,0,943,9483044.0,0.0,0.0
p014,Normal,Immune,MMP9,40,10,943,9483044.0,1.6521247036652835,0.010604453870625663
p014,Normal,Immune,PDPN,0,0,943,9483044.0,0.0,0.0
p014,Normal,Immune,PECAM1,166,131,943,9483044.0,2.918037061081018,0.13891834570519618
p014,Normal,Immune,POSTN,0,0,943,9483044.0,0.0,0.0
p014,Normal,Immune,PTPRC,2698,609,943,9483044.0,5.654269354478937,0.6458112407211029
p014,Normal,Immune,TAGLN,24,22,943,9483044.0,1.2615337996677964,0.02332979851537646
p014,Normal,Immune,TGFB1,433,300,943,9483044.0,3.8428967832970184,0.3181336161187699
